customer_id,tenure,subscription_tier,monthly_fee,payment_method,paperless_billing,device_count,content_hours_per_month,has_family_plan,support_tickets_ytd,profile_count,days_since_last_login,email_verified,lifetime_value_estimate,churned
AUR-01336,24,Premium,16.64,Credit Card,No,2,57.9,No,2,2,1,Yes,380.39,No
AUR-01337,28,Basic,10.6,Credit Card,Yes,3,69.5,No,2,2,17,Yes,149.84,Yes
AUR-01338,63,Plus,12.07,PayPal,No,1,20.4,No,2,2,32,Yes,707.9,No
AUR-01339,50,Premium,18.68,PayPal,No,3,82.7,No,2,4,32,Yes,2281.22,No
AUR-01340,19,Basic,9.61,Debit Card,Yes,5,53.9,No,1,5,10,Yes,385.95,Yes
AUR-01341,50,Basic,11.11,Debit Card,Yes,1,60.7,No,1,2,6,Yes,889.66,No
AUR-01342,11,Premium,17.48,Credit Card,Yes,3,69.2,No,0,3,7,Yes,149.82,No
AUR-01343,32,Plus,14.01,Credit Card,Yes,3,23.1,No,3,1,7,Yes,339.77,No
AUR-01344,22,Plus,13.05,PayPal,No,4,81.9,Yes,3,1,9,No,450.27,No
AUR-01345,72,Premium,19.76,PayPal,Yes,2,28.2,No,0,1,4,Yes,2203.24,No
AUR-01346,2,Plus,11.64,Credit Card,Yes,3,39.0,Yes,0,5,8,No,107.14,No
AUR-01347,62,Plus,16.07,Credit Card,No,3,35.4,No,2,4,5,Yes,1045.28,Yes
AUR-01348,20,Basic,8.54,Credit Card,Yes,2,119.5,No,1,3,3,Yes,230.25,Yes
AUR-01349,2,Plus,13.34,Credit Card,Yes,1,23.7,No,0,2,25,Yes,0.0,No
AUR-01350,48,Basic,9.12,Credit Card,No,1,106.9,No,2,2,12,Yes,532.54,No
AUR-01351,49,Premium,17.7,Credit Card,Yes,1,91.9,No,0,3,12,Yes,1472.15,No
AUR-01352,10,Premium,16.45,PayPal,Yes,4,17.4,No,1,1,9,Yes,319.37,No
AUR-01353,2,Basic,8.33,Credit Card,Yes,2,27.6,No,3,2,4,Yes,19.89,No
AUR-01354,8,Basic,9.13,Debit Card,No,4,28.0,Yes,0,1,8,Yes,248.4,No
AUR-01355,29,Premium,15.29,Debit Card,Yes,2,61.4,No,2,4,31,Yes,1390.07,No
AUR-01356,9,Basic,7.22,PayPal,Yes,3,82.0,No,4,3,12,Yes,0.0,No
AUR-01357,51,Plus,12.02,Gift Card,Yes,1,28.0,No,1,3,7,Yes,329.09,No
AUR-01358,5,Plus,15.07,Credit Card,No,4,14.9,No,1,2,11,Yes,199.26,Yes
AUR-01359,57,Plus,13.12,Credit Card,Yes,4,61.5,Yes,2,1,6,Yes,711.84,No
AUR-01360,63,Basic,9.67,PayPal,Yes,1,44.9,No,1,3,6,Yes,625.1,Yes
AUR-01361,52,Plus,15.3,Credit Card,No,2,17.1,No,1,2,18,Yes,1456.5,Yes
AUR-01362,68,Basic,9.31,Credit Card,No,2,56.8,No,3,2,9,Yes,489.74,Yes
AUR-01363,68,Plus,13.11,Credit Card,Yes,2,42.9,No,2,5,13,Yes,1058.79,No
AUR-01364,3,Basic,8.93,PayPal,Yes,2,20.5,No,0,1,8,Yes,41.39,Yes
AUR-01365,24,Plus,13.34,Credit Card,Yes,2,30.7,Yes,1,1,15,No,413.67,No
AUR-01366,55,Plus,14.4,Debit Card,Yes,3,103.0,No,0,1,5,Yes,1354.08,No
AUR-01367,24,Basic,8.6,Credit Card,Yes,1,5.9,No,3,1,6,Yes,314.75,Yes
AUR-01368,53,Basic,8.1,Debit Card,No,1,22.3,No,0,3,29,Yes,536.99,No
AUR-01369,56,Basic,9.72,Credit Card,Yes,2,16.0,No,1,3,1,Yes,579.7,Yes
AUR-01370,72,Basic,7.82,PayPal,No,4,35.9,No,0,1,15,Yes,596.91,No
AUR-01371,24,Basic,9.5,PayPal,Yes,1,46.9,No,4,2,10,Yes,263.89,Yes
AUR-01372,25,Premium,17.71,Credit Card,No,1,39.7,No,2,1,7,Yes,723.86,No
AUR-01373,1,Plus,14.7,Credit Card,Yes,1,42.5,Yes,0,4,4,Yes,157.31,Yes
AUR-01374,20,Premium,15.96,PayPal,Yes,2,48.8,No,0,2,20,Yes,679.58,Yes
AUR-01375,20,Premium,15.83,PayPal,Yes,1,30.6,No,2,2,31,Yes,401.93,No
AUR-01376,33,Basic,11.06,Credit Card,Yes,1,139.8,No,2,2,6,Yes,1073.97,Yes
AUR-01377,30,Plus,14.91,Credit Card,Yes,2,44.6,No,0,1,13,Yes,476.96,Yes
AUR-01378,62,Premium,18.83,Credit Card,Yes,3,18.2,Yes,3,1,13,Yes,1268.82,No
AUR-01379,56,Plus,13.88,Credit Card,No,3,40.4,No,0,2,14,Yes,1019.96,No
AUR-01380,53,Plus,14.62,Credit Card,Yes,2,61.7,No,2,3,2,Yes,418.48,No
AUR-01381,0,Plus,14.88,Credit Card,Yes,2,66.8,No,0,1,19,Yes,0.0,No
AUR-01382,34,Basic,10.48,Credit Card,Yes,5,56.7,No,0,5,1,No,341.19,No
AUR-01383,53,Plus,14.23,PayPal,No,4,46.3,No,1,4,13,Yes,869.66,No
AUR-01384,17,Premium,15.15,PayPal,Yes,2,23.1,Yes,0,6,22,Yes,533.72,No
AUR-01385,31,Premium,20.25,PayPal,Yes,2,51.7,Yes,1,5,5,Yes,868.81,No
AUR-01386,53,Basic,7.48,Debit Card,Yes,3,39.8,Yes,2,2,9,Yes,835.83,No
AUR-01387,58,Plus,13.82,Debit Card,Yes,1,27.2,No,1,1,15,Yes,313.0,Yes
AUR-01388,62,Basic,8.45,Credit Card,Yes,1,44.6,No,0,3,7,Yes,1265.42,Yes
AUR-01389,31,Premium,18.25,Debit Card,Yes,4,69.0,No,1,3,3,Yes,536.58,No
AUR-01390,29,Basic,9.41,Credit Card,Yes,2,14.6,No,3,3,14,Yes,416.64,No
AUR-01391,27,Premium,17.92,Debit Card,No,4,23.0,No,0,4,3,Yes,924.77,No
AUR-01392,48,Premium,16.33,Gift Card,Yes,3,2.3,Yes,2,2,1,Yes,526.17,No
AUR-01393,30,Basic,8.92,PayPal,Yes,4,63.7,No,1,2,9,Yes,544.94,No
AUR-01394,29,Basic,7.59,Credit Card,Yes,3,19.7,No,1,2,7,Yes,367.47,Yes
AUR-01395,12,Premium,19.21,PayPal,No,2,79.5,No,1,2,14,Yes,539.17,No
AUR-01396,34,Basic,9.38,Credit Card,Yes,2,36.7,No,1,1,10,Yes,399.01,Yes
AUR-01397,17,Plus,12.26,Credit Card,Yes,2,56.2,No,1,3,35,Yes,254.47,No
AUR-01398,38,Premium,17.99,Credit Card,No,5,62.2,Yes,0,2,21,Yes,476.66,No
AUR-01399,64,Plus,14.71,Credit Card,Yes,3,41.2,No,0,2,11,Yes,727.81,No
AUR-01400,56,Plus,14.04,Debit Card,Yes,5,83.2,No,2,1,19,Yes,896.48,No
AUR-01401,34,Plus,13.49,Credit Card,Yes,2,45.4,Yes,0,2,23,Yes,683.06,No
AUR-01402,71,Basic,8.98,Credit Card,Yes,2,48.1,No,1,3,23,No,970.44,No
AUR-01403,71,Premium,16.89,Gift Card,Yes,4,17.3,Yes,1,1,3,Yes,817.71,No
AUR-01404,32,Basic,10.9,Debit Card,Yes,2,104.9,Yes,3,2,4,Yes,432.98,No
AUR-01405,55,Basic,8.74,Credit Card,Yes,1,69.1,No,0,2,26,Yes,648.45,No
AUR-01406,24,Basic,10.16,Debit Card,Yes,5,21.5,No,0,1,9,Yes,82.18,Yes
AUR-01407,64,Premium,18.31,Debit Card,No,5,17.4,No,1,2,10,Yes,1735.08,No
AUR-01408,27,Basic,7.72,Debit Card,Yes,3,33.3,No,2,2,13,Yes,80.2,Yes
AUR-01409,18,Premium,15.3,Debit Card,No,2,36.0,No,1,5,8,Yes,261.91,Yes
AUR-01410,9,Plus,15.52,PayPal,Yes,1,43.1,No,0,2,28,Yes,237.06,No
AUR-01411,61,Premium,15.37,Credit Card,No,2,80.4,No,0,4,11,Yes,576.94,No
AUR-01412,21,Premium,16.2,Debit Card,No,5,82.7,Yes,0,5,18,Yes,264.66,No
AUR-01413,59,Premium,18.55,Credit Card,Yes,2,68.1,Yes,0,1,6,Yes,428.36,No
AUR-01414,6,Premium,17.98,PayPal,Yes,3,10.5,Yes,2,2,7,Yes,95.32,No
AUR-01415,36,Basic,7.96,Credit Card,Yes,2,97.0,No,0,3,4,Yes,620.72,No
AUR-01416,31,Premium,19.67,Credit Card,Yes,3,73.3,No,1,2,16,Yes,184.96,No
AUR-01417,32,Plus,12.28,Gift Card,Yes,3,59.0,No,0,5,8,Yes,321.66,Yes
AUR-01418,12,Plus,15.96,Debit Card,No,5,37.0,Yes,2,1,16,Yes,310.09,No
AUR-01419,5,Premium,16.52,Credit Card,Yes,3,56.3,No,1,2,15,Yes,137.03,No
AUR-01420,25,Premium,18.91,Credit Card,Yes,5,15.5,Yes,1,2,3,No,448.23,No
AUR-01421,34,Plus,13.96,Credit Card,Yes,3,54.9,No,2,2,7,Yes,630.31,No
AUR-01422,57,Plus,14.37,Gift Card,Yes,2,71.3,No,1,4,3,Yes,1968.24,No
AUR-01423,33,Plus,13.52,Credit Card,Yes,1,50.5,No,1,3,3,Yes,483.61,No
AUR-01424,17,Plus,11.99,Credit Card,Yes,3,36.8,Yes,1,3,3,Yes,369.27,No
AUR-01425,19,Basic,9.71,Debit Card,No,3,84.5,No,0,3,4,Yes,272.23,No
AUR-01426,44,Plus,13.82,Credit Card,Yes,1,130.1,No,0,3,5,Yes,236.95,No
AUR-01427,31,Basic,10.07,Credit Card,Yes,2,58.5,No,2,2,41,Yes,434.59,No
AUR-01428,65,Basic,8.03,PayPal,Yes,2,70.5,Yes,1,2,7,Yes,417.67,Yes
AUR-01429,32,Plus,14.39,Credit Card,Yes,3,41.9,No,3,2,17,Yes,521.15,No
AUR-01430,41,Plus,14.8,PayPal,Yes,5,32.9,Yes,0,1,13,Yes,1064.65,No
AUR-01431,4,Premium,17.81,PayPal,Yes,2,73.7,No,1,3,11,Yes,117.08,No
AUR-01432,14,Plus,13.75,Credit Card,Yes,5,113.2,No,1,2,18,Yes,424.91,No
AUR-01433,62,Basic,9.01,PayPal,No,3,28.2,No,0,3,11,No,218.22,No
AUR-01434,25,Basic,7.61,PayPal,Yes,1,22.0,No,3,4,4,Yes,111.7,Yes
AUR-01435,30,Basic,8.81,Debit Card,Yes,2,31.2,No,1,4,12,No,319.62,Yes
AUR-01436,43,Premium,16.48,Debit Card,No,2,27.2,Yes,2,1,15,Yes,339.21,No
AUR-01437,4,Basic,9.83,Credit Card,No,2,87.9,No,2,3,3,No,31.19,No
AUR-01438,36,Plus,11.36,Credit Card,Yes,3,82.4,No,1,4,10,Yes,78.39,Yes
AUR-01439,25,Premium,18.61,PayPal,No,6,30.3,Yes,1,3,18,Yes,590.98,No
AUR-01440,10,Premium,17.88,Credit Card,No,2,48.9,Yes,0,2,9,Yes,282.87,No
AUR-01441,30,Basic,8.56,Credit Card,Yes,1,22.3,No,1,4,32,Yes,188.71,No
AUR-01442,32,Basic,8.74,Debit Card,Yes,1,40.9,No,2,2,5,Yes,402.41,Yes
AUR-01443,13,Basic,7.86,Credit Card,Yes,2,21.6,Yes,2,6,7,Yes,307.71,Yes
AUR-01444,39,Basic,8.34,PayPal,Yes,2,37.1,Yes,2,4,13,Yes,348.23,Yes
AUR-01445,54,Basic,10.75,PayPal,No,4,21.9,No,1,3,5,Yes,414.82,No
AUR-01446,19,Plus,12.14,PayPal,Yes,2,84.1,No,0,1,5,Yes,627.93,No
AUR-01447,70,Premium,16.98,Credit Card,Yes,2,49.9,No,1,3,22,Yes,1409.72,No
AUR-01448,44,Plus,16.45,Credit Card,Yes,2,54.3,Yes,2,1,7,Yes,1365.11,No
AUR-01449,56,Plus,12.68,PayPal,Yes,2,28.0,No,0,3,18,Yes,374.17,No
AUR-01450,5,Basic,9.06,Credit Card,No,1,34.2,No,1,3,3,Yes,11.54,Yes
AUR-01451,56,Premium,18.06,Debit Card,Yes,1,47.6,Yes,0,3,7,Yes,852.07,No
AUR-01452,24,Plus,15.7,Debit Card,Yes,1,112.9,Yes,0,4,6,Yes,514.56,No
AUR-01453,51,Premium,17.78,Credit Card,Yes,3,44.3,No,1,3,7,Yes,795.6,No
AUR-01454,58,Premium,17.74,Credit Card,No,1,92.7,No,1,4,3,Yes,878.58,No
AUR-01455,18,Basic,7.99,Debit Card,Yes,4,35.8,No,0,1,6,Yes,50.1,Yes
AUR-01456,18,Basic,8.68,Credit Card,Yes,2,45.7,No,1,2,8,Yes,83.83,No
AUR-01457,4,Basic,7.39,PayPal,Yes,4,80.8,No,4,1,1,Yes,102.47,Yes
AUR-01458,44,Plus,12.87,Debit Card,Yes,3,66.1,No,0,2,5,Yes,229.16,Yes
AUR-01459,56,Premium,17.33,Credit Card,Yes,2,26.9,Yes,0,1,13,Yes,927.09,No
AUR-01460,29,Basic,7.98,PayPal,Yes,1,55.1,No,3,2,4,No,398.73,Yes
AUR-01461,11,Plus,13.77,Credit Card,Yes,4,57.0,No,0,4,10,Yes,353.09,No
AUR-01462,23,Plus,14.74,Credit Card,No,2,62.3,No,4,5,4,Yes,330.19,No
AUR-01463,29,Basic,10.35,Gift Card,Yes,2,28.3,No,1,4,8,Yes,479.34,Yes
AUR-01464,66,Basic,8.85,PayPal,Yes,1,19.6,No,1,4,1,Yes,926.9,Yes
AUR-01465,9,Plus,13.01,Debit Card,No,2,95.7,No,2,3,12,Yes,188.62,Yes
AUR-01466,25,Plus,15.9,PayPal,Yes,2,131.3,No,0,2,5,Yes,592.7,No
AUR-01467,46,Plus,14.08,Debit Card,No,1,61.5,No,1,2,16,Yes,1111.69,Yes
AUR-01468,17,Basic,10.88,Credit Card,Yes,5,34.7,No,1,4,7,Yes,338.48,Yes
AUR-01469,64,Plus,14.54,Credit Card,No,3,87.7,No,2,4,6,Yes,1102.07,No
AUR-01470,66,Basic,8.89,Credit Card,Yes,1,25.0,No,2,3,5,Yes,535.86,Yes
AUR-01471,27,Premium,15.9,Credit Card,No,2,26.3,Yes,0,2,5,Yes,225.48,No
AUR-01472,54,Basic,8.95,Debit Card,Yes,3,99.4,Yes,1,2,5,Yes,1033.76,No
AUR-01473,55,Basic,9.63,PayPal,Yes,3,124.9,No,2,4,4,Yes,263.54,No
AUR-01474,49,Plus,13.67,Credit Card,Yes,1,32.2,No,1,3,4,Yes,564.0,Yes
AUR-01475,13,Plus,14.78,Debit Card,Yes,4,27.8,No,1,2,31,No,193.01,No
AUR-01476,3,Plus,15.88,PayPal,Yes,6,44.9,No,2,2,7,Yes,92.32,No
AUR-01477,25,Plus,13.83,Gift Card,No,2,23.4,Yes,4,3,1,Yes,346.88,No
AUR-01478,9,Premium,18.11,Credit Card,Yes,1,17.5,No,3,2,1,Yes,135.46,No
AUR-01479,21,Plus,16.07,PayPal,No,6,18.0,No,0,4,31,Yes,294.4,No
AUR-01480,46,Plus,13.26,PayPal,Yes,2,54.1,No,1,3,7,Yes,496.26,No
AUR-01481,42,Plus,14.91,Credit Card,Yes,2,43.3,No,2,3,3,Yes,413.34,No
AUR-01482,15,Basic,6.32,Credit Card,No,2,80.3,No,2,2,18,Yes,170.59,Yes
AUR-01483,1,Plus,14.58,Credit Card,Yes,2,99.6,No,0,4,4,Yes,141.13,No
AUR-01484,16,Basic,9.19,Debit Card,Yes,4,60.1,No,3,2,8,Yes,219.8,No
AUR-01485,33,Plus,12.71,Debit Card,Yes,6,23.4,No,0,1,9,Yes,553.91,No
AUR-01486,56,Basic,8.94,Debit Card,Yes,3,11.1,No,2,2,3,Yes,447.65,No
AUR-01487,26,Premium,16.71,PayPal,Yes,1,36.3,No,1,3,5,Yes,389.98,No
AUR-01488,20,Plus,14.25,Credit Card,Yes,2,33.5,Yes,1,2,14,Yes,268.44,No
AUR-01489,40,Premium,16.36,Credit Card,Yes,2,24.2,Yes,0,4,22,Yes,498.95,No
AUR-01490,5,Plus,14.0,PayPal,No,2,59.1,No,0,1,15,Yes,38.79,No
AUR-01491,16,Basic,10.48,Gift Card,Yes,4,61.6,No,2,1,11,Yes,552.58,Yes
AUR-01492,2,Premium,17.6,PayPal,Yes,3,53.1,Yes,2,4,6,Yes,190.23,No
AUR-01493,38,Plus,12.97,Credit Card,Yes,1,128.5,No,2,3,12,Yes,1486.67,Yes
AUR-01494,32,Premium,19.16,Credit Card,Yes,3,18.5,Yes,1,2,13,Yes,1100.29,No
AUR-01495,42,Plus,14.42,Credit Card,No,1,37.6,Yes,1,2,22,Yes,710.02,No
AUR-01496,45,Plus,14.17,Credit Card,Yes,6,44.4,No,0,2,8,Yes,246.66,Yes
AUR-01497,28,Premium,18.29,Credit Card,Yes,3,34.7,No,2,1,39,Yes,929.07,No
AUR-01498,63,Plus,13.9,PayPal,Yes,3,32.0,No,1,2,17,Yes,1523.55,No
AUR-01499,67,Basic,9.95,Debit Card,Yes,3,67.4,Yes,1,3,7,Yes,407.16,No
AUR-01500,8,Plus,13.91,Credit Card,Yes,6,28.5,No,0,2,19,Yes,168.71,Yes
AUR-01501,67,Plus,13.88,Credit Card,Yes,3,25.3,No,1,2,6,Yes,1044.33,No
AUR-01502,14,Premium,17.14,Credit Card,Yes,3,61.4,Yes,1,6,5,Yes,294.65,No
AUR-01503,18,Basic,7.86,Debit Card,Yes,2,60.4,No,0,4,1,No,285.08,Yes
AUR-01504,38,Plus,13.55,PayPal,Yes,2,16.6,No,1,3,30,Yes,634.74,Yes
AUR-01505,2,Premium,17.08,Credit Card,Yes,1,81.0,Yes,0,2,6,Yes,127.8,Yes
AUR-01506,26,Plus,14.16,PayPal,Yes,2,116.7,No,4,1,13,Yes,640.81,No
AUR-01507,14,Plus,13.22,Credit Card,Yes,4,13.2,Yes,1,1,17,Yes,133.54,No
AUR-01508,35,Plus,17.18,Credit Card,Yes,4,67.7,Yes,2,2,6,Yes,880.32,No
AUR-01509,59,Basic,10.23,Gift Card,Yes,3,51.4,No,2,4,6,Yes,673.18,Yes
AUR-01510,67,Plus,12.3,Credit Card,Yes,4,48.4,Yes,1,3,1,Yes,740.23,No
AUR-01511,15,Basic,8.73,Credit Card,Yes,5,83.8,No,0,3,3,Yes,334.95,No
AUR-01512,39,Basic,8.09,Debit Card,Yes,3,50.8,No,1,3,2,Yes,222.17,Yes
AUR-01513,34,Plus,13.29,Credit Card,Yes,2,49.7,No,1,4,36,Yes,677.19,No
AUR-01514,30,Plus,13.38,Credit Card,Yes,3,33.5,No,2,2,7,Yes,484.39,No
AUR-01515,46,Premium,19.01,Credit Card,Yes,1,86.0,No,1,1,4,Yes,1845.99,No
AUR-01516,72,Basic,9.19,Credit Card,Yes,2,16.1,No,1,2,5,Yes,931.24,Yes
AUR-01517,29,Basic,8.79,Debit Card,Yes,3,74.7,No,1,3,8,Yes,110.59,No
AUR-01518,4,Premium,15.0,Credit Card,Yes,4,27.7,No,2,3,4,Yes,58.99,No
AUR-01519,66,Basic,10.53,PayPal,Yes,2,43.4,No,1,1,13,No,1418.07,Yes
AUR-01520,68,Basic,9.33,PayPal,Yes,3,23.6,Yes,0,1,17,Yes,731.59,Yes
AUR-01521,23,Basic,9.2,Credit Card,No,3,35.9,Yes,1,1,7,No,132.87,No
AUR-01522,36,Plus,16.44,Credit Card,No,4,26.1,No,2,1,5,Yes,543.89,No
AUR-01523,62,Premium,19.27,Credit Card,Yes,1,38.0,No,1,2,6,Yes,2550.4,No
AUR-01524,36,Plus,12.41,Credit Card,Yes,2,77.7,Yes,1,2,3,Yes,326.61,No
AUR-01525,35,Plus,14.5,Credit Card,Yes,4,33.0,No,2,2,7,Yes,295.8,No
AUR-01526,67,Basic,9.89,PayPal,No,3,14.5,No,0,4,14,Yes,584.79,Yes
AUR-01527,60,Basic,10.08,Credit Card,Yes,4,58.7,No,1,4,26,Yes,531.6,No
AUR-01528,37,Plus,14.29,Debit Card,Yes,3,30.8,No,2,2,11,Yes,666.85,No
AUR-01529,11,Basic,9.77,Debit Card,No,5,26.1,No,0,1,14,Yes,74.79,Yes
AUR-01530,32,Basic,10.41,PayPal,Yes,3,45.4,No,0,1,7,Yes,433.22,Yes
AUR-01531,49,Basic,9.6,Credit Card,Yes,1,7.9,No,1,2,18,Yes,1013.65,Yes
AUR-01532,19,Basic,9.16,Credit Card,Yes,1,31.8,No,0,1,4,Yes,286.73,Yes
AUR-01533,39,Plus,14.39,Gift Card,Yes,3,87.3,No,0,1,2,Yes,1030.7,No
AUR-01534,48,Plus,15.47,Credit Card,Yes,6,56.7,No,0,6,7,Yes,1246.24,No
AUR-01535,6,Basic,10.23,Debit Card,Yes,6,43.9,No,2,2,12,Yes,0.0,Yes
AUR-01536,41,Plus,15.45,Debit Card,Yes,2,41.6,No,1,1,2,Yes,1219.98,No
AUR-01537,53,Premium,15.0,Debit Card,Yes,1,77.7,No,2,1,29,Yes,537.55,No
AUR-01538,15,Plus,13.45,Credit Card,Yes,1,30.9,No,1,3,3,Yes,48.42,No
AUR-01539,40,Premium,15.73,Credit Card,No,2,36.9,Yes,1,5,5,Yes,482.2,No
AUR-01540,51,Plus,14.22,Debit Card,No,5,8.2,No,0,2,12,No,558.2,No
AUR-01541,3,Premium,17.17,Debit Card,No,3,41.8,No,3,3,10,Yes,119.22,No
AUR-01542,47,Basic,8.9,PayPal,Yes,2,58.6,No,2,3,19,Yes,362.82,No
AUR-01543,18,Basic,9.02,PayPal,Yes,2,32.6,No,4,1,14,No,235.59,Yes
AUR-01544,29,Basic,10.71,PayPal,Yes,2,54.1,No,1,3,3,Yes,290.3,No
AUR-01545,47,Plus,11.75,Gift Card,Yes,2,36.8,Yes,0,1,6,Yes,701.61,No
AUR-01546,0,Plus,14.11,PayPal,Yes,2,55.5,No,1,4,12,Yes,42.72,No
AUR-01547,1,Basic,10.61,Credit Card,Yes,6,47.3,No,0,2,7,Yes,75.27,Yes
AUR-01548,32,Plus,13.04,Credit Card,Yes,3,27.8,No,1,6,3,Yes,246.95,No
AUR-01549,69,Basic,8.98,Debit Card,Yes,1,37.3,No,0,1,1,Yes,490.86,No
AUR-01550,0,Basic,8.54,Debit Card,No,2,41.9,No,0,3,22,No,48.73,Yes
AUR-01551,57,Basic,10.45,Credit Card,Yes,2,41.3,No,4,2,5,Yes,1070.72,Yes
AUR-01552,5,Plus,13.77,Debit Card,Yes,1,100.1,No,1,3,12,Yes,118.62,No
AUR-01553,35,Basic,9.79,Credit Card,No,4,40.6,No,4,1,4,Yes,368.14,Yes
AUR-01554,31,Basic,9.31,Credit Card,Yes,4,88.3,No,3,6,11,Yes,258.7,Yes
AUR-01555,34,Basic,8.67,PayPal,Yes,4,22.8,No,1,3,1,Yes,287.68,No
AUR-01556,5,Plus,11.97,Credit Card,Yes,1,54.4,No,0,3,3,Yes,62.44,No
AUR-01557,55,Premium,21.46,Debit Card,No,5,67.6,No,2,2,6,Yes,1024.73,No
AUR-01558,20,Plus,14.48,Debit Card,No,5,16.2,No,1,1,4,Yes,362.35,No
AUR-01559,56,Plus,11.95,Debit Card,Yes,3,59.5,No,2,1,5,No,962.6,Yes
AUR-01560,47,Premium,20.67,Credit Card,Yes,2,10.2,Yes,0,2,15,Yes,674.41,No
AUR-01561,40,Premium,19.12,Debit Card,Yes,1,30.1,No,0,5,5,Yes,764.69,No
AUR-01562,22,Plus,14.17,Credit Card,Yes,4,44.9,No,0,4,3,Yes,243.85,No
AUR-01563,47,Premium,18.56,Debit Card,No,6,101.2,Yes,2,6,5,Yes,889.62,No
AUR-01564,72,Premium,15.01,Credit Card,Yes,3,59.7,Yes,0,5,6,Yes,1176.1,No
AUR-01565,67,Premium,18.24,Gift Card,No,3,29.5,No,0,4,6,Yes,1901.3,No
AUR-01566,66,Plus,12.52,PayPal,No,2,76.7,Yes,2,1,6,Yes,902.89,No
AUR-01567,16,Basic,9.32,Credit Card,Yes,3,15.2,No,0,5,2,Yes,169.1,Yes
AUR-01568,42,Basic,8.97,Credit Card,No,5,19.3,Yes,1,3,9,Yes,328.11,Yes
AUR-01569,29,Plus,12.97,Credit Card,Yes,2,12.3,No,0,1,7,Yes,311.86,No
AUR-01570,70,Plus,15.38,PayPal,Yes,3,53.9,No,0,3,22,Yes,931.25,Yes
AUR-01571,69,Plus,14.7,Debit Card,No,4,32.1,No,0,3,16,Yes,4587.94,No
AUR-01572,63,Plus,15.37,PayPal,Yes,4,45.9,No,2,2,4,Yes,827.09,No
AUR-01573,11,Plus,15.86,PayPal,No,2,19.0,No,1,2,3,Yes,211.79,Yes
AUR-01574,23,Premium,17.11,Debit Card,Yes,3,81.3,Yes,2,2,16,Yes,513.0,No
AUR-01575,51,Basic,8.33,Debit Card,Yes,1,76.9,Yes,2,3,3,Yes,547.66,No
AUR-01576,54,Basic,9.12,Credit Card,No,5,16.0,Yes,2,2,3,Yes,420.04,Yes
AUR-01577,25,Premium,16.68,Debit Card,Yes,2,22.5,No,0,3,10,Yes,471.9,No
AUR-01578,9,Premium,18.24,Debit Card,Yes,4,88.7,Yes,3,4,5,Yes,192.56,No
AUR-01579,9,Premium,17.24,PayPal,Yes,4,31.8,Yes,1,2,10,Yes,177.85,No
AUR-01580,49,Premium,19.38,Credit Card,Yes,1,19.6,No,0,2,1,Yes,642.78,No
AUR-01581,33,Premium,15.0,Credit Card,Yes,2,49.2,No,0,1,5,Yes,854.07,No
AUR-01582,35,Basic,9.26,Credit Card,No,2,33.1,No,1,1,17,Yes,22.73,Yes
AUR-01583,59,Plus,13.06,PayPal,Yes,4,19.1,No,0,3,3,Yes,827.65,Yes
AUR-01584,1,Basic,8.61,Debit Card,No,1,103.1,No,0,2,5,Yes,96.03,No
AUR-01585,55,Plus,15.79,Credit Card,Yes,4,12.1,No,2,1,6,Yes,1356.13,Yes
AUR-01586,20,Premium,18.11,Credit Card,Yes,2,39.4,No,1,3,5,No,650.19,No
AUR-01587,67,Basic,9.89,Debit Card,Yes,2,68.6,No,1,3,1,Yes,308.39,No
AUR-01588,69,Plus,12.23,PayPal,Yes,4,84.4,Yes,2,4,16,Yes,548.12,No
AUR-01589,36,Basic,10.28,Gift Card,No,4,60.4,No,0,1,7,Yes,558.83,No
AUR-01590,23,Basic,9.96,PayPal,Yes,2,70.9,No,2,3,11,Yes,261.5,Yes
AUR-01591,17,Basic,8.71,PayPal,Yes,2,64.6,No,3,3,18,No,290.03,No
AUR-01592,13,Basic,9.75,Credit Card,No,3,44.9,No,0,1,5,Yes,264.04,Yes
AUR-01593,72,Premium,16.58,Credit Card,Yes,1,25.7,Yes,4,3,10,Yes,1281.85,No
AUR-01594,13,Plus,14.89,Debit Card,Yes,5,34.2,No,1,4,0,Yes,369.55,No
AUR-01595,32,Premium,17.33,Debit Card,No,3,21.5,No,0,4,0,No,338.6,No
AUR-01596,34,Plus,13.4,Credit Card,Yes,2,47.1,Yes,0,2,7,Yes,446.81,No
AUR-01597,49,Basic,9.07,PayPal,Yes,3,25.4,No,1,2,2,Yes,331.85,Yes
AUR-01598,61,Basic,7.75,Credit Card,Yes,2,40.1,No,0,4,11,Yes,401.83,Yes
AUR-01599,40,Premium,18.48,Credit Card,No,5,37.5,Yes,1,4,13,Yes,477.81,No
AUR-01600,55,Basic,9.66,Credit Card,No,2,51.9,No,1,4,4,Yes,759.27,Yes
AUR-01601,41,Premium,16.2,PayPal,No,3,40.0,No,0,2,12,Yes,588.22,No
AUR-01602,31,Basic,9.14,PayPal,No,1,42.2,Yes,2,2,6,Yes,443.66,Yes
AUR-01603,11,Plus,12.87,Debit Card,Yes,1,17.5,No,1,3,21,Yes,212.7,No
AUR-01604,15,Premium,18.25,PayPal,Yes,2,29.6,Yes,2,2,2,Yes,544.74,No
AUR-01605,31,Basic,11.58,PayPal,Yes,3,2.9,No,0,1,7,Yes,577.97,Yes
