member_id,tenure_months,membership_tier,monthly_dues,visit_frequency_per_month,personal_training_addon,group_classes_per_month,has_locker_rental,referred_by_member,payment_method,avg_session_minutes,app_engagement_score,has_nutrition_plan,membership_value_estimate,cancelled
PAL-01019,21,Core,52.19,10.7,No,0,Yes,No,Bank Draft,49.7,20,No,2177.57,No
PAL-01020,3,Core,52.79,3.9,No,2,No,Yes,Bank Draft,19.5,15,No,67.93,No
PAL-01021,32,Core,42.06,16.4,No,4,No,No,Debit Card,53.9,10,Yes,1001.26,Yes
PAL-01022,34,Basic,24.7,10.3,No,2,No,No,Bank Draft,59.6,39,No,485.2,No
PAL-01023,54,Core,44.4,6.1,No,2,Yes,No,Bank Draft,67.0,82,No,3574.56,No
PAL-01024,15,Elite,79.6,7.0,No,4,Yes,Yes,Debit Card,61.9,35,Yes,1133.58,No
PAL-01025,17,Basic,30.29,3.9,No,3,No,No,Bank Draft,57.7,78,No,585.67,Yes
PAL-01026,53,Core,49.89,6.7,No,1,No,No,Bank Draft,40.3,33,No,3395.55,No
PAL-01027,26,Basic,29.2,6.5,No,3,No,No,Credit Card,73.8,54,No,378.21,No
PAL-01028,8,Elite,79.54,2.4,No,1,No,No,Credit Card,50.1,84,Yes,267.12,No
PAL-01029,35,Basic,26.37,3.1,No,3,Yes,No,Credit Card,63.5,13,No,1421.56,No
PAL-01030,28,Elite,82.06,5.0,Yes,5,No,No,Bank Draft,64.1,16,Yes,1752.99,No
PAL-01031,33,Basic,26.1,16.1,No,1,Yes,No,Credit Card,60.5,23,No,1223.96,No
PAL-01032,44,Elite,79.73,2.0,Yes,3,No,No,Credit Card,46.7,48,No,3518.9,No
PAL-01033,56,Elite,80.98,1.5,No,4,No,Yes,Debit Card,71.9,93,No,10292.73,No
PAL-01034,45,Basic,28.58,2.8,No,5,No,No,Credit Card,53.4,30,No,1206.47,No
PAL-01035,47,Core,44.39,13.8,No,1,No,No,Bank Draft,56.0,4,No,3174.93,No
PAL-01036,13,Basic,25.16,1.4,Yes,2,Yes,No,Credit Card,63.4,21,No,418.51,No
PAL-01037,53,Basic,21.34,6.5,No,2,No,No,Bank Draft,50.8,65,No,1284.7,No
PAL-01038,58,Core,42.27,2.1,Yes,2,No,No,Credit Card,66.8,11,No,2196.74,No
PAL-01039,6,Core,46.68,6.0,No,3,No,No,Credit Card,56.8,19,No,132.3,No
PAL-01040,57,Basic,24.71,12.7,No,3,No,No,Credit Card,46.7,48,No,1189.67,No
PAL-01041,24,Elite,66.98,5.5,Yes,3,No,No,Credit Card,59.8,57,No,1013.69,No
PAL-01042,25,Core,40.07,10.6,No,3,No,No,Credit Card,38.1,76,No,749.01,Yes
PAL-01043,37,Core,37.73,4.5,No,1,Yes,No,Debit Card,54.4,72,No,1184.64,No
PAL-01044,27,Core,54.4,2.0,No,2,No,No,Debit Card,49.0,10,No,1844.52,No
PAL-01045,29,Basic,24.02,14.2,No,1,Yes,Yes,Credit Card,62.2,68,No,415.75,No
PAL-01046,20,Basic,25.45,8.4,No,4,No,No,Credit Card,62.7,6,Yes,322.62,Yes
PAL-01047,20,Core,43.8,7.8,Yes,3,No,No,Debit Card,43.6,10,No,1277.6,Yes
PAL-01048,24,Elite,87.53,5.5,No,0,Yes,No,Bank Draft,40.7,67,No,1967.1,No
PAL-01049,36,Elite,81.42,10.5,Yes,1,No,No,Credit Card,71.4,69,No,6066.45,No
PAL-01050,48,Basic,21.49,5.9,No,0,No,Yes,Debit Card,75.1,0,Yes,382.53,Yes
PAL-01051,8,Core,48.28,1.8,No,6,No,Yes,Debit Card,88.4,61,No,265.15,No
PAL-01052,31,Basic,21.88,5.4,No,5,No,No,Credit Card,46.6,30,Yes,1366.7,No
PAL-01053,30,Basic,28.49,9.7,No,4,No,Yes,Credit Card,43.9,46,No,444.32,No
PAL-01054,54,Basic,25.27,8.2,No,1,No,No,Bank Draft,37.7,2,No,1885.67,No
PAL-01055,7,Elite,85.65,1.7,No,0,No,No,Credit Card,49.5,7,No,600.11,No
PAL-01056,25,Core,43.9,1.5,No,3,No,No,Credit Card,30.8,86,No,1521.96,No
PAL-01057,18,Basic,24.2,6.8,No,2,No,No,Debit Card,45.8,90,No,627.78,Yes
PAL-01058,42,Elite,75.62,5.8,No,1,No,No,Credit Card,53.5,14,No,2005.51,No
PAL-01059,6,Basic,23.77,4.1,No,0,No,No,Debit Card,28.7,49,No,215.13,No
PAL-01060,44,Basic,24.59,11.9,No,4,No,No,Bank Draft,53.8,37,No,1182.81,Yes
PAL-01061,59,Basic,25.57,6.0,No,4,No,No,Debit Card,67.1,24,Yes,1623.2,Yes
PAL-01062,20,Core,45.95,6.9,No,2,No,Yes,Debit Card,57.1,51,No,1162.94,No
PAL-01063,19,Basic,20.1,2.5,No,3,No,No,Credit Card,63.2,23,No,531.63,No
PAL-01064,55,Elite,79.98,8.3,Yes,1,No,No,Credit Card,40.7,86,No,2620.84,No
PAL-01065,15,Basic,23.87,5.2,No,0,No,No,Debit Card,30.0,38,No,451.66,No
PAL-01066,31,Basic,25.66,3.5,No,1,Yes,No,Debit Card,67.2,7,No,1016.13,Yes
PAL-01067,7,Basic,24.63,8.3,No,2,No,No,Credit Card,56.3,90,Yes,132.64,No
PAL-01068,30,Core,45.22,11.6,No,2,No,No,Credit Card,49.7,67,No,1659.38,No
PAL-01069,49,Basic,19.85,3.8,No,3,No,No,Credit Card,51.5,37,No,1066.27,Yes
PAL-01070,3,Core,39.01,7.8,No,5,No,No,Credit Card,37.1,75,No,49.53,No
PAL-01071,45,Basic,25.15,4.5,No,1,Yes,No,Bank Draft,56.4,74,No,1457.86,No
PAL-01072,51,Elite,68.57,7.1,No,1,No,Yes,Credit Card,56.0,99,No,2582.78,No
PAL-01073,7,Basic,24.97,1.9,No,5,Yes,No,Bank Draft,55.7,45,No,366.95,Yes
PAL-01074,37,Core,42.59,1.9,No,2,No,No,Credit Card,45.7,18,No,1617.46,No
PAL-01075,36,Elite,88.95,7.3,No,2,No,No,Credit Card,57.7,33,No,2024.23,No
PAL-01076,13,Core,47.88,3.4,No,3,No,No,Debit Card,56.4,71,No,861.33,No
PAL-01077,2,Basic,22.99,8.2,No,1,No,Yes,Debit Card,56.0,99,No,160.3,Yes
PAL-01078,19,Basic,22.3,6.0,No,4,No,No,Debit Card,51.3,95,No,582.84,Yes
PAL-01079,35,Core,46.31,2.7,No,3,No,No,Credit Card,50.8,41,Yes,1147.84,Yes
PAL-01080,22,Basic,25.68,5.5,No,0,No,Yes,Credit Card,48.1,68,No,671.84,No
PAL-01081,3,Core,44.93,5.1,No,2,No,No,Credit Card,53.3,87,Yes,69.48,No
PAL-01082,50,Elite,79.09,9.4,Yes,1,No,No,Debit Card,31.4,8,No,1912.27,No
PAL-01083,46,Core,36.84,6.7,Yes,2,No,No,Credit Card,52.4,1,No,2932.77,No
PAL-01084,49,Basic,25.41,4.7,No,1,No,No,Credit Card,49.0,22,No,1992.23,No
PAL-01085,53,Core,47.05,7.8,No,1,Yes,Yes,Debit Card,74.6,37,Yes,3132.45,No
PAL-01086,32,Core,43.17,8.7,No,1,Yes,Yes,Credit Card,36.8,55,No,2197.9,No
PAL-01087,28,Core,42.53,2.5,Yes,1,Yes,No,Debit Card,33.7,13,No,1026.45,No
PAL-01088,47,Basic,26.47,7.1,No,2,No,No,Credit Card,42.5,17,Yes,790.25,No
PAL-01089,54,Core,41.67,1.7,No,2,No,Yes,Debit Card,55.7,68,No,1648.61,Yes
PAL-01090,34,Core,45.32,2.8,No,2,No,No,Bank Draft,48.5,74,Yes,1311.85,No
PAL-01091,10,Basic,31.32,4.5,No,4,No,No,Credit Card,27.7,23,No,653.79,Yes
PAL-01092,9,Elite,60.82,0.7,Yes,2,No,No,Credit Card,33.6,40,No,586.55,No
PAL-01093,48,Elite,77.17,11.5,No,0,No,Yes,Credit Card,67.6,55,Yes,2538.86,No
PAL-01094,13,Core,44.56,9.0,Yes,1,No,No,Credit Card,79.5,96,Yes,827.24,No
PAL-01095,28,Elite,83.11,7.0,No,2,No,No,Credit Card,59.6,92,No,1756.26,No
PAL-01096,19,Elite,91.85,2.2,No,3,No,No,Debit Card,49.6,66,No,1769.71,Yes
PAL-01097,48,Basic,26.81,12.0,No,2,Yes,No,Debit Card,55.0,67,No,1992.06,No
PAL-01098,13,Basic,22.91,10.1,No,1,No,Yes,Bank Draft,41.1,65,No,324.2,No
PAL-01099,29,Basic,28.85,4.6,No,2,No,Yes,Bank Draft,70.1,93,Yes,881.77,No
PAL-01100,54,Basic,24.33,4.5,Yes,1,No,No,Credit Card,74.0,85,No,2001.13,No
PAL-01101,28,Basic,24.34,8.9,No,3,No,No,Bank Draft,41.7,81,No,980.72,No
PAL-01102,11,Basic,22.38,4.6,No,4,No,No,Credit Card,58.8,46,No,207.14,Yes
PAL-01103,19,Basic,26.81,1.2,No,1,No,No,Debit Card,45.6,3,No,316.73,Yes
PAL-01104,5,Basic,24.19,12.6,No,4,No,No,Credit Card,59.9,48,No,98.83,Yes
PAL-01105,50,Core,43.39,5.5,No,3,No,No,Debit Card,47.6,60,No,2463.41,No
PAL-01106,50,Elite,68.35,6.3,No,4,No,No,Credit Card,41.5,48,No,3199.61,No
PAL-01107,59,Basic,27.74,3.4,No,3,No,No,Credit Card,55.3,70,No,2048.57,No
PAL-01108,8,Core,50.39,8.2,Yes,3,No,No,Credit Card,32.6,85,No,245.98,No
PAL-01109,15,Core,45.14,6.7,No,3,Yes,No,Debit Card,51.6,47,No,472.07,No
PAL-01110,0,Core,39.16,6.3,No,2,No,No,Credit Card,48.6,27,No,3.07,No
PAL-01111,29,Basic,26.87,4.5,No,3,Yes,No,Debit Card,60.7,84,No,683.33,Yes
PAL-01112,41,Elite,90.5,4.8,No,4,No,No,Bank Draft,54.9,92,No,3477.47,Yes
PAL-01113,17,Basic,22.59,5.7,No,0,No,No,Credit Card,52.4,22,No,109.91,No
PAL-01114,9,Core,42.45,12.3,No,1,Yes,No,Debit Card,64.5,24,No,519.45,No
PAL-01115,6,Basic,22.26,12.5,No,2,No,No,Bank Draft,63.0,88,Yes,208.03,No
PAL-01116,24,Elite,85.73,3.0,No,2,No,No,Debit Card,63.9,56,No,2315.19,No
PAL-01117,48,Core,45.85,19.8,No,5,Yes,No,Credit Card,37.4,99,No,1245.22,No
PAL-01118,19,Elite,76.44,8.1,Yes,1,No,No,Debit Card,61.4,34,No,2262.73,No
PAL-01119,40,Basic,25.86,8.9,Yes,0,Yes,No,Credit Card,73.5,1,No,466.08,No
PAL-01120,58,Basic,28.85,5.3,No,1,Yes,No,Credit Card,28.9,79,No,1568.27,No
PAL-01121,4,Core,47.67,6.1,Yes,2,No,No,Debit Card,34.5,6,Yes,195.99,No
PAL-01122,6,Basic,28.3,11.1,No,4,No,No,Credit Card,77.6,99,No,279.88,Yes
PAL-01123,44,Basic,29.69,10.1,No,5,No,Yes,Credit Card,57.9,89,No,2176.25,No
PAL-01124,3,Basic,25.63,3.6,No,4,Yes,No,Debit Card,43.4,52,No,142.12,No
PAL-01125,29,Basic,27.87,5.0,No,2,Yes,No,Credit Card,34.6,74,No,511.33,Yes
PAL-01126,47,Basic,28.56,3.8,No,4,No,No,Credit Card,42.8,51,No,2045.37,No
PAL-01127,47,Basic,31.18,1.9,No,1,No,No,Bank Draft,23.0,11,No,1723.56,Yes
PAL-01128,20,Core,41.02,8.1,Yes,0,Yes,No,Bank Draft,56.6,52,No,629.97,Yes
PAL-01129,6,Elite,87.2,5.2,No,1,No,Yes,Credit Card,64.6,10,No,520.59,No
PAL-01130,34,Basic,26.4,9.5,No,3,No,Yes,Debit Card,71.2,42,No,1760.6,No
PAL-01131,23,Basic,24.04,0.4,No,1,Yes,No,Debit Card,26.3,28,Yes,545.56,No
PAL-01132,0,Core,41.03,8.0,No,3,No,No,Credit Card,59.8,72,No,0.0,No
PAL-01133,52,Core,46.94,3.4,No,3,No,Yes,Credit Card,53.1,19,No,4117.88,No
PAL-01134,60,Elite,82.55,11.9,No,4,No,No,Debit Card,62.5,77,No,7106.66,No
PAL-01135,1,Basic,28.66,4.3,No,2,No,No,Credit Card,18.1,18,No,0.0,Yes
PAL-01136,39,Elite,75.59,13.7,No,1,No,No,Credit Card,51.6,63,Yes,1662.99,No
PAL-01137,15,Basic,21.23,5.1,No,4,No,No,Debit Card,36.7,47,No,18.44,Yes
PAL-01138,39,Basic,28.45,4.0,No,0,No,Yes,Bank Draft,36.8,6,No,3111.4,Yes
PAL-01139,6,Core,45.3,4.1,No,3,No,Yes,Credit Card,77.3,25,No,201.78,No
PAL-01140,45,Elite,88.89,8.3,No,1,No,No,Credit Card,75.3,27,No,10186.28,No
PAL-01141,6,Basic,29.24,6.7,No,3,No,No,Debit Card,54.7,46,No,250.25,Yes
PAL-01142,22,Core,46.47,4.7,No,2,No,No,Debit Card,23.7,56,No,1430.22,No
PAL-01143,19,Elite,91.2,6.7,No,1,Yes,No,Bank Draft,42.5,10,No,1070.92,Yes
PAL-01144,24,Elite,68.77,15.1,No,3,No,No,Debit Card,77.4,10,Yes,3950.97,No
PAL-01145,28,Core,42.27,8.6,No,1,No,No,Debit Card,49.2,97,Yes,1291.63,Yes
PAL-01146,26,Basic,28.27,2.6,Yes,4,Yes,No,Credit Card,35.7,61,No,769.84,Yes
PAL-01147,11,Elite,82.93,4.5,No,2,No,No,Credit Card,53.9,98,No,1402.15,No
PAL-01148,48,Core,48.31,8.6,Yes,3,No,Yes,Credit Card,50.7,12,No,1398.88,No
PAL-01149,58,Elite,78.75,2.8,Yes,3,No,No,Bank Draft,36.7,74,No,9559.73,Yes
PAL-01150,5,Basic,22.4,14.4,No,2,No,No,Debit Card,42.8,91,Yes,152.79,Yes
PAL-01151,35,Core,48.08,11.6,No,3,No,No,Credit Card,32.7,77,Yes,1952.93,No
PAL-01152,17,Basic,25.89,5.2,No,0,No,No,Debit Card,86.2,98,No,479.13,No
PAL-01153,58,Core,47.5,10.9,No,2,No,No,Bank Draft,40.3,100,Yes,5425.23,No
PAL-01154,47,Basic,28.5,25.3,Yes,4,Yes,No,Debit Card,44.9,27,Yes,654.18,Yes
PAL-01155,38,Basic,26.81,6.9,No,3,Yes,No,Credit Card,47.2,27,Yes,642.33,No
PAL-01156,4,Basic,25.34,7.4,No,1,No,No,Credit Card,61.8,56,No,45.28,Yes
PAL-01157,48,Core,43.15,2.7,No,3,Yes,No,Credit Card,24.7,32,No,831.53,No
PAL-01158,57,Core,43.07,3.7,No,1,Yes,No,Debit Card,50.9,70,No,943.83,No
PAL-01159,57,Basic,25.88,4.0,No,1,No,Yes,Bank Draft,53.9,46,No,963.7,No
PAL-01160,33,Core,44.25,7.1,No,3,No,Yes,Credit Card,58.1,42,No,1360.4,No
PAL-01161,37,Core,37.92,6.2,No,2,No,No,Debit Card,54.2,59,No,658.14,No
PAL-01162,7,Basic,34.47,12.9,No,3,No,No,Debit Card,37.3,36,Yes,276.57,Yes
PAL-01163,3,Basic,22.26,7.7,No,1,No,No,Credit Card,50.5,73,No,130.34,Yes
PAL-01164,12,Core,43.34,8.2,No,0,No,No,Credit Card,59.5,82,No,222.11,No
PAL-01165,20,Basic,21.42,10.5,No,3,No,No,Credit Card,52.8,31,Yes,593.84,No
PAL-01166,12,Core,48.44,7.4,No,1,No,Yes,Credit Card,50.8,60,No,730.06,No
PAL-01167,29,Basic,22.4,2.3,No,1,No,No,Credit Card,72.0,72,No,706.07,No
PAL-01168,11,Basic,31.62,22.1,No,5,Yes,No,Bank Draft,63.4,13,No,537.11,Yes
PAL-01169,49,Basic,27.39,2.5,No,1,Yes,No,Credit Card,42.7,6,Yes,1911.06,No
PAL-01170,31,Core,41.6,4.1,No,1,No,No,Bank Draft,47.8,94,No,1428.82,No
PAL-01171,6,Basic,23.55,3.7,No,0,No,No,Credit Card,57.6,65,Yes,44.39,Yes
PAL-01172,49,Core,52.18,1.0,No,3,No,No,Debit Card,36.5,68,No,3435.96,No
PAL-01173,2,Core,39.87,12.7,No,5,Yes,No,Credit Card,52.0,37,Yes,168.64,No
PAL-01174,9,Elite,83.78,2.5,Yes,1,No,No,Credit Card,57.8,94,No,1172.06,Yes
PAL-01175,40,Core,41.1,2.4,Yes,1,No,Yes,Credit Card,37.1,84,No,2798.36,No
PAL-01176,3,Basic,31.91,9.1,No,1,No,No,Bank Draft,63.6,24,No,175.86,Yes
PAL-01177,15,Core,42.13,10.2,No,0,No,No,Credit Card,63.6,97,No,559.27,No
PAL-01178,2,Basic,21.81,2.7,Yes,3,No,Yes,Credit Card,23.5,41,Yes,163.86,No
PAL-01179,2,Basic,23.45,4.0,Yes,1,No,No,Credit Card,58.7,77,No,87.18,Yes
PAL-01180,7,Core,47.18,8.7,No,3,No,No,Bank Draft,73.1,43,No,734.88,Yes
PAL-01181,8,Basic,21.68,6.0,No,5,No,No,Debit Card,52.0,40,No,249.95,Yes
PAL-01182,12,Basic,25.43,5.1,No,3,No,Yes,Credit Card,33.8,10,Yes,174.34,No
PAL-01183,53,Basic,26.62,2.2,Yes,2,Yes,No,Credit Card,60.5,53,No,2373.98,No
PAL-01184,24,Basic,25.65,8.2,No,0,No,No,Credit Card,44.5,19,No,553.96,No
PAL-01185,1,Core,43.49,12.7,No,4,No,No,Bank Draft,59.7,78,No,161.68,No
PAL-01186,45,Core,39.97,16.1,No,3,Yes,No,Credit Card,61.4,86,No,1213.22,No
PAL-01187,4,Basic,28.8,12.5,No,1,No,No,Credit Card,35.5,44,No,55.63,Yes
PAL-01188,1,Basic,24.01,3.3,No,1,Yes,Yes,Credit Card,55.2,21,No,0.0,Yes
PAL-01189,39,Basic,24.35,4.8,No,4,No,No,Debit Card,38.1,93,No,822.94,No
PAL-01190,17,Core,47.0,5.0,No,1,No,Yes,Credit Card,34.1,10,No,500.27,No
PAL-01191,56,Core,45.92,10.9,No,0,No,Yes,Credit Card,62.5,83,Yes,1259.44,No
PAL-01192,1,Basic,26.12,13.4,Yes,1,No,No,Debit Card,53.4,83,Yes,145.05,No
PAL-01193,16,Basic,30.72,3.0,No,2,No,No,Bank Draft,16.3,97,No,309.61,No
PAL-01194,60,Core,41.8,12.7,No,3,Yes,Yes,Bank Draft,61.1,92,Yes,5645.59,No
PAL-01195,45,Basic,26.6,4.2,No,1,No,No,Credit Card,35.5,65,No,1076.52,Yes
PAL-01196,42,Core,51.8,6.5,No,2,Yes,No,Credit Card,52.2,89,No,2584.95,No
PAL-01197,4,Core,47.8,15.1,Yes,1,No,No,Credit Card,46.2,43,No,315.88,Yes
PAL-01198,12,Elite,77.38,2.6,No,0,Yes,No,Credit Card,65.4,65,No,662.64,No
PAL-01199,36,Core,47.17,10.7,No,0,No,No,Debit Card,59.2,51,No,2185.08,No
PAL-01200,6,Basic,24.34,4.5,No,4,No,No,Debit Card,55.6,48,No,437.35,No
PAL-01201,44,Basic,27.61,7.9,No,4,Yes,No,Debit Card,59.9,20,No,1429.84,Yes
PAL-01202,17,Core,42.49,5.0,No,1,No,Yes,Debit Card,50.4,31,No,773.66,No
PAL-01203,29,Core,40.78,1.9,No,3,No,No,Debit Card,64.0,23,No,1387.1,No
PAL-01204,44,Basic,24.56,7.6,No,2,Yes,Yes,Debit Card,56.0,33,No,1475.16,No
PAL-01205,3,Core,50.66,3.7,No,0,No,No,Credit Card,65.3,86,No,87.03,Yes
PAL-01206,60,Elite,92.12,1.9,Yes,3,No,No,Debit Card,72.1,16,No,4919.38,No
PAL-01207,53,Core,41.33,1.3,No,4,Yes,Yes,Credit Card,67.3,88,No,1960.92,No
PAL-01208,16,Elite,64.98,8.5,No,3,Yes,Yes,Credit Card,52.9,92,No,1231.13,No
PAL-01209,16,Basic,25.97,0.8,No,0,No,No,Debit Card,74.3,60,Yes,802.88,No
PAL-01210,49,Core,46.99,7.3,No,4,No,No,Debit Card,42.2,69,No,2531.1,Yes
PAL-01211,41,Basic,24.67,3.2,No,5,No,No,Debit Card,51.1,45,No,1408.68,Yes
PAL-01212,50,Core,48.61,8.4,No,1,No,No,Credit Card,59.4,51,No,2995.3,No
PAL-01213,32,Basic,21.53,1.9,No,1,Yes,No,Bank Draft,48.1,25,No,247.6,Yes
PAL-01214,41,Elite,81.44,2.9,No,3,Yes,No,Credit Card,64.4,21,No,2938.77,No
PAL-01215,59,Basic,23.24,6.2,No,2,No,No,Credit Card,52.4,5,No,505.95,Yes
PAL-01216,31,Core,39.28,6.5,No,2,Yes,Yes,Credit Card,28.8,21,No,747.28,No
PAL-01217,25,Core,44.06,2.6,No,1,No,No,Credit Card,34.1,71,No,465.95,No
PAL-01218,56,Core,41.01,8.4,No,3,Yes,No,Credit Card,64.8,53,No,2057.04,No
PAL-01219,51,Elite,75.77,4.5,No,1,No,No,Bank Draft,38.5,57,Yes,2922.61,No
PAL-01220,40,Basic,29.78,6.7,No,1,Yes,No,Credit Card,52.7,49,No,1240.38,No
PAL-01221,24,Basic,26.09,9.8,No,3,No,No,Debit Card,45.5,100,No,816.81,No
PAL-01222,31,Core,46.38,6.0,No,2,Yes,No,Credit Card,58.8,89,Yes,1173.18,No
PAL-01223,42,Core,41.61,7.5,No,2,Yes,No,Debit Card,51.4,65,No,1287.79,No
PAL-01224,37,Core,41.36,6.1,No,1,Yes,No,Credit Card,39.7,97,Yes,1507.6,No
PAL-01225,27,Core,39.62,8.3,No,3,No,No,Credit Card,31.2,22,No,1330.69,No
PAL-01226,47,Core,44.6,0.5,Yes,2,Yes,No,Credit Card,63.7,59,No,1430.65,Yes
PAL-01227,36,Core,38.14,5.9,Yes,1,No,No,Credit Card,49.1,52,No,996.79,No
PAL-01228,8,Basic,25.64,11.5,No,4,No,No,Credit Card,31.9,80,No,285.71,No
PAL-01229,9,Basic,25.28,7.0,No,0,No,No,Bank Draft,55.1,7,No,286.83,No
PAL-01230,50,Basic,24.31,3.3,No,2,No,No,Credit Card,56.6,57,No,2008.18,No
PAL-01231,32,Elite,78.12,7.0,No,4,No,No,Credit Card,46.9,22,Yes,3290.08,No
PAL-01232,51,Elite,64.54,8.5,No,5,No,No,Debit Card,50.6,23,No,2779.41,No
PAL-01233,27,Basic,25.31,8.0,No,3,No,No,Credit Card,66.6,65,No,295.6,Yes
PAL-01234,21,Core,50.84,3.4,No,2,No,Yes,Bank Draft,52.8,25,Yes,1067.86,No
PAL-01235,16,Basic,24.05,5.4,No,2,No,Yes,Debit Card,31.1,66,Yes,903.2,No
PAL-01236,3,Core,44.05,12.2,No,1,No,No,Credit Card,52.7,69,Yes,195.1,No
PAL-01237,40,Core,48.16,8.3,No,5,No,No,Debit Card,65.7,85,No,1622.92,No
PAL-01238,47,Core,44.55,5.5,Yes,0,No,No,Credit Card,33.4,3,No,972.89,No
PAL-01239,45,Basic,25.93,18.2,No,1,No,No,Credit Card,62.0,71,No,576.98,Yes
PAL-01240,53,Basic,22.01,8.6,No,3,No,Yes,Credit Card,50.8,69,Yes,1022.61,No
PAL-01241,49,Basic,27.24,6.2,No,0,No,No,Credit Card,31.0,90,No,1253.23,No
PAL-01242,35,Basic,24.94,5.6,No,3,No,No,Bank Draft,64.6,68,No,714.48,No
PAL-01243,6,Basic,21.31,2.9,No,3,No,No,Debit Card,40.8,9,No,89.82,Yes
PAL-01244,45,Basic,24.28,4.8,No,4,No,No,Debit Card,51.8,11,Yes,695.44,Yes
PAL-01245,36,Basic,23.98,10.4,No,0,Yes,No,Credit Card,56.2,74,No,580.58,Yes
PAL-01246,46,Basic,28.16,8.0,No,4,Yes,Yes,Debit Card,53.3,81,No,2051.92,Yes
PAL-01247,35,Core,46.1,9.5,No,5,No,Yes,Credit Card,41.3,36,No,1768.38,No
PAL-01248,17,Basic,24.64,3.9,Yes,3,No,No,Credit Card,68.6,5,No,443.22,No
PAL-01249,13,Elite,90.19,8.6,No,3,No,No,Credit Card,39.7,72,No,736.03,No
PAL-01250,6,Elite,68.77,5.4,Yes,0,No,No,Bank Draft,46.7,18,No,302.5,No
PAL-01251,22,Basic,22.78,2.7,No,1,No,No,Credit Card,63.7,58,Yes,266.36,No
PAL-01252,53,Core,39.67,12.4,Yes,2,No,No,Bank Draft,50.0,16,No,2211.09,No
PAL-01253,11,Core,47.01,8.0,No,2,No,No,Bank Draft,46.7,23,Yes,701.57,No
PAL-01254,15,Basic,19.16,9.0,No,6,No,No,Credit Card,47.2,13,No,227.81,Yes
PAL-01255,10,Core,40.08,1.6,No,0,Yes,No,Bank Draft,25.5,49,No,264.01,No
PAL-01256,26,Core,50.3,3.2,Yes,5,No,No,Credit Card,65.1,58,Yes,1125.23,No
PAL-01257,9,Basic,23.39,2.9,Yes,3,No,No,Bank Draft,34.5,28,No,291.87,Yes
PAL-01258,53,Basic,28.67,3.6,No,2,Yes,No,Credit Card,51.2,79,No,1020.2,Yes
PAL-01259,54,Basic,26.52,12.1,No,4,No,Yes,Credit Card,19.3,38,No,1697.33,No
PAL-01260,19,Elite,83.63,3.1,Yes,4,No,No,Debit Card,52.8,54,Yes,1323.57,No
PAL-01261,5,Core,42.79,7.7,No,2,No,No,Debit Card,33.2,77,No,361.62,Yes
PAL-01262,25,Basic,22.53,7.3,No,1,Yes,No,Credit Card,27.4,37,No,470.65,No
PAL-01263,1,Core,47.6,3.6,Yes,4,No,No,Credit Card,37.5,72,No,167.17,No
PAL-01264,1,Core,39.91,12.8,No,2,No,No,Credit Card,27.9,91,Yes,38.48,Yes
PAL-01265,29,Core,47.82,5.7,No,2,No,Yes,Debit Card,49.0,59,Yes,658.42,No
PAL-01266,4,Basic,24.61,10.8,No,4,No,No,Credit Card,51.6,37,No,96.56,No
PAL-01267,29,Core,38.09,5.0,No,0,No,No,Bank Draft,49.3,28,No,1002.21,No
PAL-01268,40,Elite,75.54,3.9,Yes,5,No,No,Credit Card,41.4,58,No,2854.11,No
PAL-01269,21,Core,38.42,1.5,No,0,No,No,Credit Card,62.7,49,No,525.03,No
PAL-01270,57,Basic,25.38,6.7,No,3,No,No,Bank Draft,47.3,93,No,1036.55,No
PAL-01271,40,Basic,29.85,13.6,Yes,6,No,No,Credit Card,66.8,68,No,1679.42,No
PAL-01272,7,Basic,25.16,8.4,No,5,No,No,Debit Card,20.2,83,No,115.96,No
PAL-01273,60,Elite,77.77,8.3,Yes,0,No,No,Debit Card,53.9,18,No,6699.99,No
PAL-01274,55,Core,48.99,11.1,Yes,4,No,No,Credit Card,53.6,32,Yes,1511.17,No
PAL-01275,14,Elite,84.68,8.2,Yes,2,Yes,No,Bank Draft,39.5,6,No,1658.08,No
PAL-01276,6,Basic,23.55,3.0,Yes,4,No,No,Debit Card,66.1,47,No,277.95,No
PAL-01277,26,Elite,89.88,5.0,Yes,2,Yes,No,Debit Card,49.9,65,No,662.55,No
PAL-01278,53,Core,48.59,8.3,Yes,5,No,Yes,Credit Card,52.2,47,No,6380.19,No
PAL-01279,38,Elite,69.37,12.4,Yes,1,Yes,Yes,Credit Card,55.7,95,No,5536.51,No
PAL-01280,54,Basic,26.18,6.2,Yes,3,No,No,Credit Card,76.2,67,No,802.2,No
PAL-01281,51,Elite,76.69,9.7,No,0,Yes,No,Credit Card,44.7,61,No,5056.59,No
PAL-01282,1,Core,43.01,3.7,No,3,No,No,Debit Card,52.7,6,No,0.0,No
PAL-01283,42,Core,43.36,17.2,No,1,No,Yes,Credit Card,66.9,51,No,925.85,No
PAL-01284,21,Basic,27.04,8.6,No,0,No,Yes,Credit Card,48.4,86,No,291.36,Yes
PAL-01285,60,Basic,27.42,7.6,No,3,No,No,Debit Card,65.3,91,No,1624.21,No
PAL-01286,13,Elite,82.22,8.2,Yes,1,Yes,No,Debit Card,50.2,65,No,971.29,No
PAL-01287,39,Core,44.29,22.9,No,1,No,No,Debit Card,55.3,51,Yes,2286.24,No
