customer_id,churned,monthly_subscription_fee,tenure_months,estimated_account_value,plan_tier,num_seats,integrations_connected,api_calls_per_month,support_tickets_ytd,onboarding_completed,admin_logins_per_week,has_sso,nps_score,days_since_last_login,billing_cycle
VTX-001766,No,0.0,27,154.12,Free,10,3,6448,1,Yes,0.6,No,21,4,monthly
VTX-001767,Yes,188.79,21,2292.12,Scale,6,3,746,0,Yes,4.3,Yes,53,16,monthly
VTX-001768,Yes,0.0,32,0.0,Free,8,1,1551,4,Yes,1.0,No,51,17,annual
VTX-001769,No,0.0,19,246.35,Free,6,2,3463,0,Yes,2.6,Yes,91,2,annual
VTX-001770,No,247.38,20,3959.7,Scale,7,2,7020,1,Yes,2.3,Yes,69,19,annual
VTX-001771,No,47.18,47,1674.27,Growth,7,3,3178,0,Yes,5.8,No,54,3,monthly
VTX-001772,No,218.08,15,1842.33,Scale,4,0,343,1,Yes,2.3,Yes,81,13,annual
VTX-001773,Yes,55.29,20,2526.53,Growth,2,2,2941,0,Yes,1.3,No,12,3,monthly
VTX-001774,No,191.83,8,1698.13,Scale,3,3,2665,4,No,3.6,Yes,5,9,monthly
VTX-001775,No,54.95,42,1138.22,Growth,10,4,382,2,Yes,3.7,No,76,1,monthly
VTX-001776,No,37.7,43,1789.62,Growth,7,1,7599,0,Yes,3.5,Yes,76,31,monthly
VTX-001777,No,61.46,41,3889.61,Growth,8,3,347,2,Yes,1.5,Yes,74,4,monthly
VTX-001778,Yes,45.31,10,410.35,Growth,5,4,4939,2,Yes,4.2,No,40,6,annual
VTX-001779,No,64.3,27,1817.77,Growth,8,5,1644,0,Yes,1.4,No,98,4,monthly
VTX-001780,No,37.0,17,1161.85,Growth,3,0,2010,2,Yes,1.2,No,71,3,monthly
VTX-001781,No,0.0,46,8.09,Free,7,1,581,0,No,3.9,No,42,26,annual
VTX-001782,No,246.99,20,10635.98,Scale,4,2,1479,0,Yes,3.4,Yes,54,16,annual
VTX-001783,No,0.0,25,114.06,Free,8,2,8942,1,Yes,12.5,No,47,3,monthly
VTX-001784,No,0.0,27,294.93,Free,3,2,5211,1,Yes,6.2,Yes,57,20,monthly
VTX-001785,No,0.0,46,14.78,Free,7,3,1550,2,Yes,3.8,No,7,23,monthly
VTX-001786,No,163.46,42,9040.23,Scale,9,2,5294,1,Yes,3.8,Yes,74,31,monthly
VTX-001787,No,0.0,50,0.0,Free,5,2,1360,1,Yes,0.8,No,61,20,annual
VTX-001788,No,51.86,26,1452.29,Growth,7,1,1965,1,Yes,5.7,No,31,2,monthly
VTX-001789,No,179.21,49,6573.44,Scale,9,2,2945,2,No,2.8,Yes,51,14,monthly
VTX-001790,No,0.0,53,0.0,Free,4,5,2166,2,Yes,2.7,No,87,1,annual
VTX-001791,No,218.69,31,12284.49,Scale,5,2,4221,3,Yes,4.4,Yes,86,30,monthly
VTX-001792,No,0.0,41,0.0,Free,3,1,438,4,Yes,5.2,No,41,0,annual
VTX-001793,No,0.0,55,103.34,Free,9,1,524,0,Yes,3.9,No,13,11,monthly
VTX-001794,Yes,47.33,51,4598.6,Growth,5,3,1603,2,Yes,7.1,No,1,9,monthly
VTX-001795,No,227.05,16,3218.49,Scale,6,2,1779,0,Yes,4.0,No,24,36,monthly
VTX-001796,No,0.0,43,220.27,Free,3,0,2072,3,Yes,5.4,Yes,75,6,monthly
VTX-001797,No,31.22,27,702.95,Growth,11,1,719,0,Yes,1.0,No,3,10,monthly
VTX-001798,Yes,0.0,9,135.58,Free,1,4,2479,0,No,1.4,No,89,12,monthly
VTX-001799,No,54.92,22,1174.15,Growth,4,2,2083,1,No,6.5,No,100,7,monthly
VTX-001800,No,31.68,59,1446.16,Growth,5,2,3188,1,Yes,2.9,No,77,1,monthly
VTX-001801,No,46.37,58,4458.23,Growth,5,2,1467,2,No,3.0,Yes,21,20,annual
VTX-001802,No,58.94,47,3631.44,Growth,5,0,4510,1,Yes,4.0,No,61,4,monthly
VTX-001803,No,0.0,60,297.11,Free,2,3,2939,2,Yes,0.7,Yes,58,4,annual
VTX-001804,No,44.23,34,2516.51,Growth,9,5,1297,3,Yes,0.7,No,97,2,monthly
VTX-001805,No,40.87,46,4804.25,Growth,10,2,1852,0,No,6.5,Yes,84,13,annual
VTX-001806,No,56.2,10,388.83,Growth,9,5,2810,0,Yes,1.8,No,81,3,monthly
VTX-001807,No,0.0,18,0.0,Free,6,2,5655,1,No,7.5,No,32,26,monthly
VTX-001808,No,46.75,10,1310.34,Growth,6,1,3031,1,Yes,5.6,Yes,54,0,monthly
VTX-001809,No,45.35,57,4631.12,Growth,3,4,2428,2,Yes,3.3,Yes,93,3,monthly
VTX-001810,Yes,0.0,37,61.7,Free,11,1,3961,0,Yes,4.7,No,49,26,monthly
VTX-001811,Yes,0.0,56,0.0,Free,3,4,2782,0,Yes,4.1,No,29,5,monthly
VTX-001812,No,60.47,25,1646.22,Growth,9,3,4724,0,Yes,1.5,No,48,27,monthly
VTX-001813,No,38.49,24,2135.34,Growth,8,1,2554,1,Yes,0.8,Yes,11,17,monthly
VTX-001814,Yes,0.0,41,157.27,Free,4,0,8264,2,Yes,1.1,No,62,25,monthly
VTX-001815,No,210.29,34,3431.16,Scale,6,4,9108,1,Yes,3.1,Yes,54,1,annual
VTX-001816,No,44.86,22,1751.31,Growth,7,4,3489,0,Yes,3.5,No,62,5,annual
VTX-001817,No,194.55,19,3484.1,Scale,6,2,7597,2,Yes,6.9,Yes,10,19,monthly
VTX-001818,No,56.8,31,1634.77,Growth,7,0,312,1,Yes,4.9,No,90,4,monthly
VTX-001819,No,37.91,4,178.56,Growth,6,1,1113,0,Yes,9.6,No,88,2,monthly
VTX-001820,No,64.98,11,1239.83,Growth,8,2,2360,2,No,9.4,Yes,6,2,monthly
VTX-001821,No,190.2,2,603.0,Scale,9,1,4719,0,Yes,2.7,No,99,7,annual
VTX-001822,No,47.05,9,346.02,Growth,5,1,2481,0,Yes,3.4,No,99,6,annual
VTX-001823,No,56.87,12,1117.77,Growth,7,1,1943,1,No,3.5,Yes,93,16,monthly
VTX-001824,No,56.85,4,358.45,Growth,10,2,664,1,Yes,3.3,Yes,38,10,annual
VTX-001825,Yes,47.63,3,98.85,Growth,8,1,2204,2,No,3.0,No,52,30,monthly
VTX-001826,Yes,0.0,49,0.0,Free,7,5,2148,1,No,5.0,No,98,15,monthly
VTX-001827,No,44.69,11,557.81,Growth,3,3,6114,2,Yes,1.0,No,90,17,monthly
VTX-001828,No,48.61,33,2612.7,Growth,6,0,2260,3,Yes,3.2,No,10,10,monthly
VTX-001829,No,238.6,6,1375.51,Scale,8,2,1146,1,Yes,3.2,Yes,15,2,monthly
VTX-001830,Yes,55.41,57,3542.3,Growth,11,2,3930,1,No,3.4,No,18,12,monthly
VTX-001831,No,40.12,14,651.9,Growth,3,0,1322,2,Yes,7.6,No,20,3,annual
VTX-001832,No,207.41,45,12685.54,Scale,4,2,2030,1,Yes,1.8,No,30,6,monthly
VTX-001833,Yes,38.17,39,1367.94,Growth,6,2,1519,3,Yes,2.9,No,22,1,monthly
VTX-001834,No,0.0,46,398.1,Free,5,1,1373,1,Yes,5.2,Yes,92,8,annual
VTX-001835,No,0.0,38,100.05,Free,9,0,5234,3,Yes,2.2,No,63,1,annual
VTX-001836,No,0.0,31,0.0,Free,7,0,1015,0,Yes,0.1,No,26,3,monthly
VTX-001837,Yes,0.0,47,197.69,Free,5,1,2088,1,Yes,2.8,No,50,6,monthly
VTX-001838,No,62.36,49,5326.77,Growth,2,3,2239,3,No,4.0,No,80,4,monthly
VTX-001839,No,168.47,23,4023.58,Scale,8,4,4574,2,Yes,4.2,No,65,8,monthly
VTX-001840,No,42.39,57,1051.85,Growth,6,2,880,2,Yes,5.4,No,28,8,annual
VTX-001841,Yes,0.0,60,55.78,Free,5,2,3928,2,Yes,2.6,No,44,33,annual
VTX-001842,No,52.19,44,3515.38,Growth,4,2,2513,0,Yes,1.6,Yes,82,9,annual
VTX-001843,No,0.0,56,264.48,Free,7,2,2569,1,Yes,7.3,Yes,91,10,monthly
VTX-001844,No,166.45,6,1409.11,Scale,4,4,3747,0,Yes,2.4,Yes,86,1,monthly
VTX-001845,No,0.0,32,14.91,Free,6,2,738,0,No,3.0,No,1,0,annual
VTX-001846,No,47.18,39,2306.47,Growth,6,2,2704,3,Yes,2.0,No,2,4,annual
VTX-001847,Yes,0.0,56,157.01,Free,3,4,148,1,Yes,5.2,No,91,1,monthly
VTX-001848,No,47.58,7,952.48,Growth,4,2,4862,2,Yes,0.9,Yes,91,8,monthly
VTX-001849,No,61.87,49,5952.39,Growth,11,2,3917,0,Yes,4.8,Yes,68,5,monthly
VTX-001850,No,48.23,4,262.04,Growth,4,0,930,3,No,2.2,No,38,21,annual
VTX-001851,Yes,0.0,21,0.0,Free,5,4,1139,1,Yes,7.8,No,12,14,annual
VTX-001852,No,251.97,42,9137.03,Scale,1,4,2218,3,Yes,3.2,No,54,2,monthly
VTX-001853,Yes,45.79,17,1765.44,Growth,6,0,7882,1,No,1.8,Yes,28,0,monthly
VTX-001854,No,46.57,50,2610.55,Growth,10,3,1497,1,Yes,7.2,Yes,8,3,annual
VTX-001855,Yes,173.84,56,8589.17,Scale,3,1,3181,3,Yes,1.3,Yes,88,12,monthly
VTX-001856,No,208.55,9,2186.75,Scale,5,2,1410,1,No,2.8,No,40,3,annual
VTX-001857,No,0.0,15,0.0,Free,3,3,1962,1,No,3.4,No,53,1,annual
VTX-001858,No,0.0,4,74.08,Free,12,1,1199,0,Yes,2.1,No,14,38,monthly
VTX-001859,Yes,0.0,43,60.85,Free,8,3,6508,2,Yes,2.3,No,97,2,annual
VTX-001860,No,0.0,54,0.0,Free,3,3,4253,2,No,2.3,No,73,1,monthly
VTX-001861,No,44.47,36,1293.72,Growth,2,3,2354,1,Yes,3.4,No,32,2,annual
VTX-001862,No,246.28,8,1564.89,Scale,6,2,1924,0,Yes,10.0,Yes,73,1,monthly
VTX-001863,No,217.97,10,2795.04,Scale,8,3,737,0,Yes,3.6,No,99,0,monthly
VTX-001864,No,42.97,2,283.55,Growth,11,4,882,0,Yes,7.3,Yes,13,1,monthly
VTX-001865,No,44.5,29,1168.29,Growth,9,2,5951,0,No,3.1,No,64,11,annual
VTX-001866,No,172.48,43,6940.82,Scale,5,2,2041,1,Yes,10.4,No,63,4,monthly
VTX-001867,No,163.45,9,1118.48,Scale,2,1,6533,0,Yes,5.0,No,11,8,annual
VTX-001868,No,0.0,51,0.0,Free,9,4,2162,5,No,1.3,No,12,4,annual
VTX-001869,No,63.97,15,351.09,Growth,3,3,359,3,Yes,1.4,No,37,5,monthly
VTX-001870,No,264.45,31,12739.7,Scale,3,2,2313,1,No,0.4,Yes,90,1,monthly
VTX-001871,No,0.0,40,49.4,Free,7,4,3297,0,Yes,2.3,No,78,1,monthly
VTX-001872,No,55.4,32,1292.26,Growth,5,4,1135,0,Yes,5.8,No,3,1,annual
VTX-001873,Yes,162.56,29,5947.23,Scale,7,2,3194,2,No,6.3,Yes,56,15,monthly
VTX-001874,Yes,179.64,20,3481.9,Scale,7,1,1256,2,Yes,3.0,No,2,16,monthly
VTX-001875,No,212.04,26,5135.59,Scale,10,1,2763,0,Yes,3.8,Yes,21,1,monthly
VTX-001876,No,191.34,14,3927.09,Scale,2,1,6520,2,No,1.7,Yes,36,2,annual
VTX-001877,Yes,0.0,17,27.53,Free,5,4,2581,0,Yes,0.6,No,72,7,monthly
VTX-001878,No,0.0,46,80.08,Free,9,0,4057,3,Yes,5.7,No,90,4,monthly
VTX-001879,No,45.89,53,2270.54,Growth,9,2,4651,0,Yes,5.6,No,11,23,monthly
VTX-001880,No,57.83,51,2465.62,Growth,4,2,3198,1,Yes,1.0,No,10,23,monthly
VTX-001881,No,34.72,20,1808.42,Growth,3,3,4267,1,Yes,4.5,No,34,3,monthly
VTX-001882,No,61.38,19,2198.85,Growth,11,3,3162,1,No,3.7,No,87,2,monthly
VTX-001883,No,60.66,3,533.35,Growth,7,2,2779,1,Yes,4.7,No,34,1,monthly
VTX-001884,No,69.13,16,1544.44,Growth,4,1,3230,2,No,4.8,No,4,1,monthly
VTX-001885,No,0.0,35,125.14,Free,11,3,3000,4,Yes,1.3,No,85,2,monthly
VTX-001886,Yes,0.0,16,87.53,Free,10,2,4591,1,Yes,5.7,No,73,7,monthly
VTX-001887,Yes,0.0,44,0.0,Free,6,4,3599,1,No,1.7,No,91,48,annual
VTX-001888,Yes,0.0,3,136.71,Free,7,2,2961,0,Yes,6.6,No,99,7,monthly
VTX-001889,No,219.08,25,3960.02,Scale,10,2,938,1,Yes,4.1,No,14,2,monthly
VTX-001890,No,58.1,17,1519.87,Growth,7,4,3704,1,Yes,1.9,No,42,10,annual
VTX-001891,Yes,0.0,30,189.77,Free,11,3,1615,3,Yes,5.3,No,47,17,annual
VTX-001892,No,52.94,1,139.33,Growth,6,3,6833,1,No,11.0,No,13,10,monthly
VTX-001893,No,60.62,25,2486.67,Growth,7,1,345,1,Yes,5.3,No,70,7,annual
VTX-001894,Yes,0.0,48,0.0,Free,5,4,981,1,Yes,2.3,No,23,17,monthly
VTX-001895,Yes,0.0,52,37.59,Free,9,1,518,1,Yes,4.9,No,22,8,annual
VTX-001896,Yes,0.0,15,0.0,Free,5,4,1327,0,No,10.2,No,63,3,annual
VTX-001897,No,43.37,26,828.99,Growth,7,4,1567,1,Yes,7.0,No,93,27,annual
VTX-001898,Yes,0.0,42,0.0,Free,6,2,2458,3,No,5.0,No,100,8,monthly
VTX-001899,No,0.0,28,407.52,Free,8,2,2455,1,Yes,3.8,Yes,26,13,monthly
VTX-001900,No,0.0,33,25.77,Free,5,3,3114,1,Yes,7.5,No,23,5,annual
VTX-001901,Yes,45.44,20,2643.98,Growth,8,3,2797,2,Yes,3.3,No,31,58,annual
VTX-001902,Yes,0.0,51,163.92,Free,1,4,3084,1,Yes,3.2,No,21,7,monthly
VTX-001903,No,147.63,38,8773.78,Scale,3,3,1063,0,Yes,1.2,Yes,100,7,annual
VTX-001904,Yes,0.0,58,0.0,Free,6,3,1362,3,Yes,0.9,No,43,9,monthly
VTX-001905,No,48.42,47,3721.86,Growth,5,3,3208,0,Yes,7.2,Yes,89,3,monthly
VTX-001906,No,61.32,22,3294.1,Growth,6,4,1735,1,Yes,4.4,No,78,2,monthly
VTX-001907,No,41.3,19,428.71,Growth,6,1,2353,3,Yes,10.1,No,82,5,monthly
VTX-001908,Yes,0.0,5,0.0,Free,3,2,917,1,Yes,5.3,No,8,2,monthly
VTX-001909,No,191.64,37,5305.36,Scale,3,1,7508,2,Yes,4.3,No,19,5,annual
VTX-001910,No,222.72,45,2147.61,Scale,7,2,2317,1,Yes,4.9,No,3,8,monthly
VTX-001911,Yes,0.0,21,92.53,Free,6,0,5275,0,No,0.5,No,69,3,annual
VTX-001912,No,0.0,1,0.0,Free,6,2,629,1,Yes,2.4,No,10,29,annual
VTX-001913,No,222.84,50,14370.4,Scale,8,4,3729,0,Yes,3.7,No,48,8,monthly
VTX-001914,No,40.34,13,616.17,Growth,5,1,4922,3,Yes,8.6,No,37,5,monthly
VTX-001915,No,0.0,35,0.0,Free,11,2,1807,2,No,5.4,No,88,33,monthly
VTX-001916,No,0.0,3,55.6,Free,6,3,857,0,Yes,3.1,No,81,8,monthly
VTX-001917,No,51.13,3,393.99,Growth,11,2,3051,0,No,3.7,No,91,2,monthly
VTX-001918,No,55.46,54,3246.74,Growth,8,3,1695,2,No,1.3,Yes,65,14,monthly
VTX-001919,No,42.67,41,2703.3,Growth,5,0,4398,1,Yes,3.8,No,42,20,monthly
VTX-001920,No,178.96,0,194.33,Scale,4,3,4999,2,No,3.8,Yes,31,16,annual
VTX-001921,No,55.03,6,376.74,Growth,5,1,449,1,Yes,5.0,Yes,54,3,monthly
VTX-001922,No,0.0,30,81.04,Free,8,2,1037,0,No,2.5,No,31,5,monthly
VTX-001923,No,61.32,41,1493.43,Growth,6,1,783,2,Yes,3.7,No,94,2,annual
VTX-001924,No,59.8,25,1303.85,Growth,7,3,337,2,No,1.7,No,99,8,monthly
VTX-001925,No,0.0,53,0.0,Free,6,3,7486,2,Yes,0.6,No,61,1,monthly
VTX-001926,No,0.0,39,217.69,Free,7,2,74,0,No,6.7,Yes,69,12,monthly
VTX-001927,Yes,52.18,37,2807.34,Growth,10,1,8702,2,Yes,1.3,No,50,2,annual
VTX-001928,No,48.18,17,533.79,Growth,3,3,5284,3,No,7.5,No,56,15,monthly
VTX-001929,Yes,0.0,41,30.94,Free,7,3,669,1,Yes,3.2,No,25,9,annual
VTX-001930,Yes,64.62,53,2933.89,Growth,6,1,1631,0,Yes,1.4,No,12,14,monthly
VTX-001931,Yes,49.14,2,282.25,Growth,4,1,4160,0,No,3.4,No,9,4,monthly
VTX-001932,No,57.46,44,2966.03,Growth,6,1,3792,0,No,1.4,Yes,29,4,annual
VTX-001933,No,163.24,53,8151.86,Scale,6,2,4635,0,Yes,3.0,Yes,93,6,annual
VTX-001934,No,206.48,26,2801.17,Scale,4,2,2283,2,Yes,3.1,Yes,94,3,monthly
VTX-001935,No,66.62,46,1899.86,Growth,4,1,2311,2,Yes,1.5,No,11,0,monthly
VTX-001936,No,0.0,21,0.0,Free,8,2,1578,2,Yes,12.2,No,73,11,monthly
VTX-001937,No,56.52,11,509.72,Growth,2,2,3008,3,No,4.7,No,19,4,annual
VTX-001938,No,40.03,49,5609.48,Growth,8,2,557,1,Yes,1.6,No,2,3,monthly
VTX-001939,No,0.0,18,24.09,Free,4,1,5041,0,Yes,1.4,No,3,3,monthly
VTX-001940,No,0.0,46,133.01,Free,4,4,3728,2,Yes,1.3,No,85,4,monthly
VTX-001941,No,0.0,19,30.72,Free,5,3,4599,2,Yes,3.4,No,84,21,monthly
VTX-001942,No,37.85,24,1368.37,Growth,5,0,489,3,Yes,2.5,No,61,20,annual
VTX-001943,No,46.32,41,3764.4,Growth,7,0,7275,1,Yes,3.9,No,100,16,monthly
VTX-001944,No,0.0,20,156.71,Free,5,2,137,4,Yes,13.1,Yes,40,2,monthly
VTX-001945,No,153.06,49,12095.88,Scale,9,2,3217,0,Yes,2.7,Yes,100,6,annual
VTX-001946,No,243.95,2,406.82,Scale,6,2,1153,3,Yes,10.8,No,29,1,annual
VTX-001947,No,0.0,0,0.0,Free,7,4,2481,2,Yes,3.9,No,19,0,annual
VTX-001948,No,204.51,4,1349.06,Scale,8,1,4250,2,No,1.3,Yes,85,11,monthly
VTX-001949,Yes,0.0,15,42.06,Free,5,3,8696,1,No,2.4,No,37,11,annual
VTX-001950,No,174.61,3,426.11,Scale,5,0,3041,2,Yes,1.5,Yes,99,4,monthly
VTX-001951,Yes,162.09,23,1672.67,Scale,6,1,2633,2,Yes,4.0,Yes,3,18,monthly
VTX-001952,No,0.0,1,0.0,Free,9,1,3452,1,No,2.8,No,85,8,monthly
VTX-001953,No,176.84,46,8497.89,Scale,4,0,2991,2,Yes,3.8,No,83,18,annual
VTX-001954,No,144.33,9,882.95,Scale,8,1,4238,0,Yes,4.6,No,72,6,monthly
VTX-001955,No,216.32,59,5501.72,Scale,3,1,1671,0,Yes,2.7,Yes,7,2,monthly
VTX-001956,No,170.9,52,4294.58,Scale,8,2,3255,2,Yes,5.9,No,74,23,monthly
VTX-001957,No,55.39,42,2017.0,Growth,3,1,2573,1,Yes,3.3,No,16,12,monthly
VTX-001958,No,0.0,48,0.0,Free,4,3,3602,1,No,2.4,No,44,12,monthly
VTX-001959,No,212.99,47,6162.74,Scale,6,2,2708,1,Yes,3.5,Yes,60,5,annual
VTX-001960,Yes,53.0,51,2382.62,Growth,8,3,1340,0,No,2.6,Yes,73,15,monthly
VTX-001961,No,68.86,33,3451.81,Growth,6,0,8250,0,Yes,2.9,No,64,0,annual
VTX-001962,No,52.92,38,2743.79,Growth,15,1,4546,1,Yes,2.9,No,21,10,monthly
VTX-001963,No,46.05,28,1032.01,Growth,5,4,2995,3,Yes,1.6,No,31,2,monthly
VTX-001964,No,0.0,38,290.17,Free,5,3,3519,0,No,3.7,No,50,4,annual
VTX-001965,No,38.8,23,1376.17,Growth,12,4,2034,2,Yes,3.6,No,1,2,monthly
VTX-001966,No,0.0,7,272.43,Free,6,4,5359,0,Yes,3.4,No,36,1,annual
VTX-001967,No,59.62,56,3007.66,Growth,7,2,1656,3,No,3.7,No,79,7,annual
VTX-001968,No,217.81,42,12701.59,Scale,5,2,1868,0,Yes,12.8,Yes,60,4,monthly
VTX-001969,Yes,48.95,43,2704.93,Growth,5,3,8406,5,No,2.4,Yes,63,8,monthly
VTX-001970,No,35.44,17,255.42,Growth,4,4,620,0,Yes,1.6,No,8,11,monthly
VTX-001971,Yes,0.0,47,132.58,Free,5,3,2687,2,Yes,2.7,No,90,19,monthly
VTX-001972,No,232.81,31,14721.0,Scale,5,1,3385,2,Yes,3.3,Yes,4,17,monthly
VTX-001973,No,49.2,4,265.48,Growth,7,1,4873,1,Yes,8.4,No,72,3,monthly
VTX-001974,No,40.04,58,1264.76,Growth,6,2,1978,0,Yes,2.1,No,15,9,monthly
VTX-001975,No,0.0,60,109.71,Free,11,3,3493,1,Yes,1.8,Yes,19,5,monthly
VTX-001976,No,0.0,53,24.28,Free,3,2,3025,2,Yes,2.7,No,35,5,annual
VTX-001977,Yes,45.17,28,1252.69,Growth,4,1,2159,2,No,0.9,No,39,2,monthly
VTX-001978,No,207.81,14,2168.42,Scale,6,1,2325,4,Yes,3.6,No,100,21,annual
VTX-001979,No,49.06,0,0.0,Growth,5,2,1705,2,Yes,3.6,No,97,4,monthly
VTX-001980,No,0.0,44,53.24,Free,5,6,1341,1,Yes,4.8,No,48,3,annual
VTX-001981,No,238.38,54,5369.16,Scale,10,6,1985,4,No,1.5,Yes,21,3,monthly
VTX-001982,No,40.85,6,235.63,Growth,3,2,2304,2,Yes,7.9,No,58,9,monthly
VTX-001983,No,247.51,41,10583.87,Scale,4,2,3030,0,Yes,3.1,Yes,1,9,annual
VTX-001984,Yes,0.0,1,0.0,Free,5,3,2954,1,Yes,5.4,No,21,3,annual
VTX-001985,No,44.61,47,1166.56,Growth,7,4,2135,3,Yes,0.9,No,95,4,annual
VTX-001986,No,208.04,1,395.81,Scale,3,2,4000,0,Yes,3.8,No,61,5,monthly
VTX-001987,Yes,0.0,59,57.16,Free,9,0,220,2,Yes,3.8,No,58,11,annual
VTX-001988,No,42.3,10,277.85,Growth,5,2,958,2,Yes,5.3,No,60,14,monthly
VTX-001989,No,210.15,24,4116.34,Scale,7,3,1791,1,Yes,2.7,Yes,59,6,annual
VTX-001990,No,0.0,42,101.25,Free,9,1,7945,0,Yes,1.7,No,58,29,monthly
VTX-001991,No,0.0,51,38.83,Free,4,1,3547,0,Yes,2.9,No,66,9,monthly
VTX-001992,No,42.54,22,1432.61,Growth,1,0,2569,4,Yes,6.9,No,92,2,annual
VTX-001993,No,0.0,59,20.23,Free,5,1,1982,0,No,3.9,No,16,35,monthly
VTX-001994,No,0.0,0,61.16,Free,3,2,7572,2,Yes,1.8,No,50,4,monthly
VTX-001995,No,39.93,28,1125.64,Growth,8,1,4813,2,Yes,3.8,No,64,10,annual
VTX-001996,No,44.66,60,3296.37,Growth,5,1,3183,0,Yes,5.4,No,8,26,monthly
VTX-001997,Yes,0.0,16,9.17,Free,3,3,4593,0,Yes,7.6,No,6,38,monthly
VTX-001998,Yes,0.0,32,225.24,Free,6,0,2221,2,Yes,4.5,No,66,2,monthly
VTX-001999,No,179.49,27,6102.63,Scale,7,3,332,0,Yes,0.8,Yes,67,12,monthly
VTX-002000,No,40.95,24,1599.33,Growth,5,2,643,2,No,1.4,No,89,1,annual
VTX-002001,No,164.43,46,7783.61,Scale,10,3,3513,1,Yes,0.2,Yes,10,7,monthly
VTX-002002,No,54.28,31,1942.4,Growth,5,0,1255,2,Yes,2.8,No,38,10,monthly
VTX-002003,No,243.87,43,9618.0,Scale,6,2,5190,1,No,3.7,Yes,46,18,monthly
VTX-002004,No,50.81,31,2399.86,Growth,9,3,202,4,Yes,9.8,Yes,3,6,monthly
VTX-002005,No,0.0,60,120.11,Free,10,3,2323,0,Yes,1.9,No,17,5,monthly
VTX-002006,No,220.2,28,4655.05,Scale,3,5,2921,2,Yes,4.3,No,18,2,annual
VTX-002007,No,59.75,48,3076.27,Growth,9,3,1236,1,Yes,4.1,No,80,33,monthly
VTX-002008,No,0.0,37,173.32,Free,4,1,3729,1,Yes,2.8,No,80,4,monthly
VTX-002009,No,0.0,48,0.0,Free,2,3,2091,4,No,2.7,No,83,4,annual
VTX-002010,No,65.98,54,2079.18,Growth,5,0,3225,3,Yes,7.9,No,5,6,monthly
VTX-002011,No,0.0,13,126.72,Free,8,2,2866,2,No,1.5,No,84,4,annual
VTX-002012,Yes,0.0,18,57.72,Free,9,3,3802,2,Yes,4.6,No,96,3,monthly
VTX-002013,No,0.0,18,38.46,Free,10,4,4737,2,Yes,1.6,No,67,5,monthly
VTX-002014,No,55.1,29,953.83,Growth,4,1,4714,3,Yes,6.7,No,86,5,annual
VTX-002015,No,53.05,30,1150.42,Growth,13,1,764,0,No,1.2,No,100,11,monthly
VTX-002016,No,55.66,0,46.3,Growth,7,1,556,3,Yes,1.8,No,70,7,monthly
VTX-002017,Yes,0.0,54,111.18,Free,9,2,10219,3,Yes,0.7,No,60,27,annual
VTX-002018,Yes,0.0,52,107.27,Free,9,1,1866,4,Yes,0.7,No,25,0,monthly
VTX-002019,No,53.2,36,1998.88,Growth,5,0,589,1,No,2.5,Yes,97,12,monthly
VTX-002020,No,49.45,18,1126.42,Growth,3,3,816,2,No,7.9,Yes,57,2,annual
VTX-002021,No,48.74,50,2552.54,Growth,6,2,1208,1,Yes,2.3,No,84,5,annual
VTX-002022,No,0.0,16,0.0,Free,7,4,1559,1,Yes,4.2,No,7,1,monthly
VTX-002023,Yes,0.0,18,0.0,Free,5,4,1246,0,Yes,8.0,No,66,4,monthly
VTX-002024,No,0.0,60,0.0,Free,8,1,1228,1,No,5.4,No,56,13,annual
VTX-002025,No,39.8,56,1286.66,Growth,6,6,2537,1,Yes,0.3,Yes,59,17,monthly
VTX-002026,No,56.55,35,4524.17,Growth,6,1,4086,2,Yes,8.8,No,33,30,monthly
VTX-002027,No,223.04,10,4742.3,Scale,6,0,4440,0,Yes,5.4,Yes,64,11,monthly
VTX-002028,No,48.72,7,820.7,Growth,7,2,1090,3,Yes,1.8,No,93,19,annual
VTX-002029,No,62.05,58,4796.98,Growth,8,2,3900,1,Yes,2.0,Yes,7,7,monthly
VTX-002030,No,57.24,16,1824.58,Growth,8,2,4302,3,No,5.3,No,35,18,monthly
VTX-002031,No,0.0,41,186.74,Free,9,3,4320,3,No,3.3,No,47,10,annual
VTX-002032,No,43.37,21,1614.49,Growth,3,1,1109,1,No,2.3,No,7,19,monthly
VTX-002033,No,60.22,30,2136.61,Growth,9,3,722,2,Yes,4.1,No,98,2,monthly
VTX-002034,No,25.95,60,1167.91,Growth,10,0,3737,1,No,6.2,No,22,6,monthly
VTX-002035,No,0.0,36,0.0,Free,3,2,1977,4,Yes,4.9,No,75,6,monthly
VTX-002036,No,178.33,26,14259.98,Scale,3,3,1607,6,Yes,5.5,Yes,69,19,annual
VTX-002037,Yes,255.84,25,5416.4,Scale,6,4,900,1,Yes,12.2,Yes,46,16,monthly
VTX-002038,Yes,0.0,14,0.0,Free,8,1,363,2,Yes,4.6,No,96,4,annual
VTX-002039,Yes,66.37,33,2663.4,Growth,8,0,851,2,Yes,4.5,No,8,3,monthly
VTX-002040,No,191.0,34,8505.06,Scale,8,2,1306,1,Yes,6.6,No,54,8,monthly
VTX-002041,Yes,0.0,5,23.4,Free,5,2,780,2,Yes,2.7,No,66,24,monthly
