customer_id,cancelled,weekly_box_price,tenure_weeks,estimated_lifetime_value,meal_plan,household_size,dietary_preference,meals_skipped_ytd,referral_count,recipe_rating_avg,delivery_issues_ytd,app_engagement_score,payment_method,auto_renew,boxes_per_week
HTM-003288,No,80.96,23,1939.17,Family,5,Omnivore,5,1,4.2,0,72,card,No,3
HTM-003289,Yes,44.15,75,5120.73,Basic,3,Vegan,1,1,4.4,1,26,paypal,No,3
HTM-003290,No,97.4,81,12240.12,Gourmet,2,Vegetarian,3,0,3.9,1,0,paypal,Yes,1
HTM-003291,No,31.97,53,2173.22,Basic,5,Omnivore,2,0,4.5,0,77,paypal,Yes,1
HTM-003292,No,35.18,63,1260.42,Basic,2,Vegan,4,1,3.8,0,4,card,Yes,1
HTM-003293,No,104.86,24,3302.89,Gourmet,2,Vegan,2,1,3.9,0,10,card,Yes,3
HTM-003294,No,78.2,23,3247.95,Family,2,Omnivore,5,1,4.4,0,86,bnpl,No,2
HTM-003295,No,57.91,41,3281.35,Family,2,Omnivore,2,0,5.0,3,21,bnpl,Yes,2
HTM-003296,Yes,39.54,94,2975.15,Basic,2,Omnivore,2,1,4.8,0,15,paypal,No,1
HTM-003297,No,79.91,96,8107.45,Gourmet,5,Vegetarian,4,1,3.5,1,46,card,Yes,2
HTM-003298,No,65.9,89,10726.32,Family,1,Omnivore,5,0,3.7,0,67,card,No,2
HTM-003299,No,72.11,87,4196.72,Family,1,Vegetarian,2,0,4.5,0,96,card,No,1
HTM-003300,No,117.45,63,8989.6,Gourmet,1,Omnivore,3,0,4.1,3,19,paypal,Yes,1
HTM-003301,No,63.44,64,4849.88,Family,2,Vegetarian,1,0,4.4,1,1,card,No,1
HTM-003302,No,38.89,57,1439.27,Basic,3,Omnivore,1,2,4.0,0,36,card,No,2
HTM-003303,Yes,39.39,2,4.12,Basic,6,Vegetarian,3,0,4.3,1,61,card,Yes,2
HTM-003304,Yes,43.28,75,4288.43,Basic,4,Vegan,2,1,4.1,2,19,card,Yes,1
HTM-003305,No,104.57,61,6854.18,Gourmet,2,Omnivore,4,0,4.5,1,23,paypal,Yes,1
HTM-003306,No,27.09,22,881.82,Basic,2,Vegetarian,7,0,4.9,1,7,card,No,1
HTM-003307,No,73.52,15,1269.36,Family,2,Vegetarian,1,1,4.1,3,56,card,No,1
HTM-003308,Yes,40.98,40,1205.24,Basic,4,Vegetarian,7,1,4.4,1,40,card,No,1
HTM-003309,No,47.39,99,10096.77,Basic,2,Omnivore,2,1,4.1,0,96,bnpl,Yes,2
HTM-003310,Yes,50.73,28,2603.25,Basic,2,Vegan,3,1,3.7,2,99,paypal,Yes,1
HTM-003311,Yes,46.25,86,8079.12,Basic,2,Vegetarian,1,1,4.8,0,52,card,Yes,2
HTM-003312,Yes,26.25,16,248.55,Basic,4,Vegetarian,1,0,3.7,2,34,paypal,Yes,2
HTM-003313,No,62.86,47,6068.05,Family,1,Omnivore,3,0,4.1,0,48,card,Yes,2
HTM-003314,Yes,33.44,68,1606.17,Basic,4,Omnivore,2,0,3.6,1,16,bnpl,No,1
HTM-003315,No,66.39,63,3528.63,Family,2,Omnivore,3,0,4.3,0,79,card,Yes,1
HTM-003316,No,59.63,78,6375.15,Family,3,Omnivore,0,1,4.1,0,10,card,Yes,1
HTM-003317,Yes,57.27,56,3620.77,Basic,3,Vegan,3,0,4.1,0,5,card,Yes,1
HTM-003318,No,37.21,96,2113.38,Basic,1,Omnivore,5,2,4.1,0,75,paypal,No,1
HTM-003319,No,74.67,65,4785.51,Family,1,Omnivore,2,0,4.1,1,26,paypal,Yes,1
HTM-003320,No,76.33,47,5100.42,Family,5,Omnivore,2,1,4.8,0,27,card,Yes,1
HTM-003321,No,44.37,14,844.89,Basic,4,Vegetarian,3,0,4.0,1,54,paypal,No,1
HTM-003322,No,129.24,68,10485.89,Gourmet,4,Vegan,2,0,4.5,2,2,card,Yes,2
HTM-003323,No,93.66,48,6533.3,Gourmet,2,Pescatarian,2,0,5.0,1,17,bnpl,Yes,2
HTM-003324,No,43.62,30,1281.36,Basic,3,Omnivore,5,0,3.9,0,54,card,Yes,2
HTM-003325,No,34.71,40,1014.65,Basic,2,Omnivore,5,0,4.9,0,75,card,Yes,1
HTM-003326,Yes,68.07,69,5762.31,Family,4,Vegetarian,5,0,4.6,1,11,card,No,2
HTM-003327,No,34.38,63,2540.17,Basic,6,Vegan,5,1,5.0,0,82,paypal,Yes,3
HTM-003328,No,47.09,49,1459.51,Basic,2,Vegetarian,0,1,5.0,0,25,card,Yes,1
HTM-003329,No,75.6,95,10027.52,Family,2,Omnivore,2,0,4.3,0,7,card,Yes,1
HTM-003330,Yes,33.94,19,438.14,Basic,3,Vegetarian,6,0,3.9,2,53,card,Yes,1
HTM-003331,No,35.79,11,215.35,Basic,3,Omnivore,4,1,4.2,0,29,card,Yes,1
HTM-003332,No,79.45,27,1567.28,Family,2,Omnivore,1,0,3.0,0,99,card,Yes,2
HTM-003333,No,45.97,67,4071.01,Basic,2,Omnivore,3,0,4.7,0,71,card,Yes,2
HTM-003334,No,66.17,31,2159.05,Family,4,Pescatarian,4,1,4.1,1,85,card,Yes,1
HTM-003335,No,47.43,49,1775.4,Basic,2,Omnivore,4,1,3.5,0,62,card,Yes,1
HTM-003336,No,70.35,34,5503.29,Family,2,Vegetarian,4,0,5.0,2,28,paypal,No,1
HTM-003337,No,103.59,19,2104.11,Gourmet,3,Omnivore,2,0,3.8,1,88,card,Yes,2
HTM-003338,Yes,47.14,64,2336.82,Basic,1,Omnivore,2,0,4.5,2,99,paypal,No,3
HTM-003339,No,76.29,46,5421.55,Family,4,Vegetarian,3,0,4.1,3,77,paypal,No,2
HTM-003340,No,52.58,8,650.99,Family,5,Omnivore,7,1,3.7,0,61,card,No,1
HTM-003341,Yes,43.74,60,4840.72,Basic,1,Pescatarian,8,0,3.5,2,29,card,No,2
HTM-003342,No,100.55,0,86.47,Gourmet,1,Vegetarian,7,1,4.1,2,54,card,Yes,2
HTM-003343,Yes,38.48,6,161.61,Basic,2,Pescatarian,2,0,4.6,0,90,bnpl,Yes,1
HTM-003344,Yes,45.73,24,1576.36,Basic,2,Pescatarian,2,0,4.7,0,6,card,No,2
HTM-003345,No,96.62,69,7832.0,Gourmet,3,Omnivore,3,0,4.1,0,67,card,No,2
HTM-003346,No,68.68,37,4122.36,Family,2,Omnivore,5,2,3.9,0,0,card,No,2
HTM-003347,No,37.87,62,1357.63,Basic,5,Omnivore,2,0,4.7,2,11,card,Yes,2
HTM-003348,No,88.71,88,7479.53,Family,1,Pescatarian,2,0,4.5,1,87,card,No,1
HTM-003349,No,82.03,45,3586.24,Family,3,Vegetarian,3,0,4.2,0,51,paypal,No,2
HTM-003350,No,69.44,88,8122.48,Family,1,Vegetarian,3,0,3.7,1,11,card,No,1
HTM-003351,Yes,41.86,12,791.82,Basic,2,Vegetarian,3,0,3.6,0,81,bnpl,Yes,3
HTM-003352,No,71.53,92,3911.27,Family,3,Omnivore,5,0,3.8,0,64,bnpl,Yes,1
HTM-003353,No,43.44,14,733.69,Basic,2,Omnivore,3,1,4.5,0,3,card,No,2
HTM-003354,No,41.81,92,5191.85,Basic,3,Omnivore,1,0,4.4,0,60,card,Yes,2
HTM-003355,No,108.57,18,3294.54,Gourmet,2,Vegetarian,3,0,3.5,0,65,card,Yes,2
HTM-003356,No,45.3,82,1821.61,Basic,3,Pescatarian,2,1,4.2,1,45,paypal,Yes,3
HTM-003357,No,89.65,66,8660.02,Gourmet,3,Vegetarian,4,1,3.2,1,52,card,No,1
HTM-003358,Yes,53.34,9,853.01,Family,6,Vegan,6,0,4.4,2,79,bnpl,No,2
HTM-003359,No,47.64,20,924.33,Basic,2,Omnivore,3,2,4.7,0,12,bnpl,No,1
HTM-003360,No,65.86,39,3406.62,Family,2,Omnivore,4,0,3.9,2,91,card,Yes,2
HTM-003361,Yes,50.05,17,990.31,Basic,4,Vegetarian,2,0,3.0,0,58,paypal,Yes,2
HTM-003362,No,33.74,78,2125.41,Basic,4,Omnivore,1,2,4.2,0,49,card,Yes,1
HTM-003363,No,109.82,7,1163.22,Gourmet,2,Omnivore,4,3,4.7,0,43,card,Yes,3
HTM-003364,No,45.39,77,3561.98,Basic,2,Omnivore,5,1,4.5,1,97,paypal,No,1
HTM-003365,No,28.86,20,761.54,Basic,4,Vegetarian,5,0,3.2,0,86,paypal,Yes,1
HTM-003366,Yes,74.27,11,611.74,Family,1,Pescatarian,4,0,4.5,0,43,bnpl,No,1
HTM-003367,Yes,50.69,98,7296.82,Basic,1,Vegetarian,5,0,4.8,1,34,paypal,No,1
HTM-003368,No,80.71,59,6016.23,Family,1,Vegetarian,2,1,4.4,2,27,card,No,2
HTM-003369,No,105.13,58,3699.63,Gourmet,2,Pescatarian,5,0,3.2,0,55,card,No,1
HTM-003370,No,97.64,25,1738.64,Gourmet,2,Omnivore,4,0,4.8,1,40,card,No,1
HTM-003371,No,31.46,42,1543.4,Basic,4,Omnivore,3,0,4.4,0,67,bnpl,Yes,1
HTM-003372,No,44.73,87,6300.79,Basic,5,Omnivore,3,0,3.7,0,54,card,Yes,2
HTM-003373,No,84.71,65,3552.65,Gourmet,3,Vegan,4,0,4.6,1,49,paypal,Yes,2
HTM-003374,Yes,66.73,96,2733.02,Family,2,Pescatarian,3,2,3.6,1,90,card,No,3
HTM-003375,No,77.92,55,4931.45,Family,2,Vegan,3,0,4.9,1,75,card,No,2
HTM-003376,No,82.78,90,3132.22,Family,3,Omnivore,6,0,4.0,1,54,paypal,No,1
HTM-003377,No,124.64,13,1499.72,Gourmet,4,Pescatarian,2,0,5.0,0,0,paypal,No,3
HTM-003378,No,31.85,41,1245.62,Basic,2,Pescatarian,1,1,2.9,1,44,card,Yes,1
HTM-003379,Yes,56.43,103,3918.74,Family,4,Omnivore,2,0,5.0,0,7,paypal,Yes,2
HTM-003380,Yes,38.53,80,3199.82,Basic,3,Omnivore,4,0,4.3,2,18,paypal,Yes,2
HTM-003381,No,67.25,7,954.63,Family,2,Vegan,5,1,4.9,0,47,card,No,2
HTM-003382,No,71.97,2,167.85,Family,3,Vegetarian,1,0,4.8,0,78,paypal,No,3
HTM-003383,No,72.01,9,751.0,Family,4,Vegetarian,5,0,3.2,0,21,card,Yes,2
HTM-003384,No,75.08,99,5121.34,Family,4,Omnivore,2,0,3.7,0,64,card,Yes,2
HTM-003385,No,77.5,2,239.74,Family,1,Vegan,4,0,3.6,1,57,paypal,Yes,1
HTM-003386,No,104.51,58,5002.33,Gourmet,1,Omnivore,2,0,3.8,1,32,paypal,No,1
HTM-003387,No,42.29,15,531.16,Basic,4,Omnivore,2,0,5.0,2,88,paypal,Yes,2
HTM-003388,No,120.57,7,1134.13,Gourmet,5,Vegetarian,3,0,4.1,0,90,paypal,Yes,3
HTM-003389,No,78.37,40,4364.99,Family,5,Pescatarian,4,0,4.8,1,51,card,Yes,1
HTM-003390,Yes,51.53,37,2147.42,Basic,1,Pescatarian,3,1,4.0,1,34,card,No,1
HTM-003391,No,78.76,89,11215.98,Family,2,Pescatarian,2,0,3.6,0,58,card,Yes,1
HTM-003392,No,79.74,100,5098.19,Family,2,Pescatarian,2,1,4.7,1,1,card,Yes,3
HTM-003393,No,103.1,31,4579.93,Gourmet,2,Pescatarian,3,0,4.5,1,69,card,No,2
HTM-003394,No,64.07,72,7866.5,Family,2,Omnivore,5,0,3.7,0,73,card,No,2
HTM-003395,No,96.69,19,1894.5,Gourmet,6,Pescatarian,3,0,4.4,0,53,paypal,Yes,1
HTM-003396,Yes,81.4,47,2297.31,Family,4,Omnivore,3,0,3.5,0,90,bnpl,Yes,1
HTM-003397,No,109.33,12,1402.22,Gourmet,3,Pescatarian,4,1,4.4,0,45,paypal,Yes,1
HTM-003398,No,108.71,94,13678.6,Gourmet,4,Vegan,6,0,4.0,0,9,card,Yes,1
HTM-003399,No,61.85,91,3761.15,Family,4,Omnivore,4,0,3.4,0,12,paypal,No,1
HTM-003400,No,44.25,101,4400.76,Basic,4,Omnivore,0,3,4.7,0,69,card,Yes,2
HTM-003401,No,121.7,44,4069.7,Gourmet,3,Omnivore,2,0,4.7,0,86,paypal,Yes,2
HTM-003402,No,105.57,86,9195.53,Gourmet,2,Omnivore,4,0,3.5,2,99,card,Yes,3
HTM-003403,No,96.49,57,8082.67,Gourmet,3,Omnivore,5,0,3.6,2,87,paypal,No,2
HTM-003404,No,71.49,45,7470.67,Family,3,Omnivore,0,0,4.4,3,70,card,No,3
HTM-003405,No,71.37,98,16135.33,Family,2,Vegetarian,1,0,4.5,0,90,paypal,No,2
HTM-003406,Yes,67.97,20,2430.39,Family,4,Omnivore,1,1,3.2,1,23,paypal,Yes,2
HTM-003407,No,95.59,57,7115.08,Gourmet,3,Omnivore,2,0,4.1,2,10,paypal,Yes,3
HTM-003408,No,89.22,76,6868.62,Gourmet,3,Omnivore,3,0,4.3,0,28,bnpl,No,2
HTM-003409,No,75.34,18,744.33,Family,1,Pescatarian,3,2,3.3,1,57,card,Yes,1
HTM-003410,No,55.7,98,5178.42,Family,2,Omnivore,3,0,4.2,0,51,paypal,Yes,1
HTM-003411,No,85.64,82,8602.38,Gourmet,2,Vegetarian,1,0,3.6,1,28,card,Yes,2
HTM-003412,No,56.25,21,2760.47,Family,6,Omnivore,2,0,4.1,0,60,card,No,2
HTM-003413,No,39.58,65,2201.25,Basic,5,Pescatarian,0,1,3.2,2,91,card,No,2
HTM-003414,No,38.94,81,4715.11,Basic,2,Omnivore,2,0,4.0,2,64,paypal,Yes,1
HTM-003415,No,66.67,82,4370.77,Family,3,Omnivore,1,2,3.8,0,44,paypal,No,3
HTM-003416,No,32.44,26,1187.44,Basic,2,Omnivore,3,1,4.0,1,87,card,Yes,2
HTM-003417,No,133.66,79,6391.6,Gourmet,2,Vegetarian,7,1,4.0,0,7,card,No,3
HTM-003418,No,74.8,14,1055.22,Family,4,Vegetarian,6,1,3.1,0,68,bnpl,No,3
HTM-003419,No,113.94,87,15385.54,Gourmet,1,Vegan,3,0,4.1,0,97,card,Yes,2
HTM-003420,No,90.25,56,5273.76,Family,2,Omnivore,5,0,4.8,1,17,card,No,1
HTM-003421,No,45.04,76,2536.77,Basic,3,Omnivore,2,2,4.4,2,89,bnpl,Yes,1
HTM-003422,No,44.94,61,2343.48,Basic,2,Omnivore,1,0,4.6,1,62,bnpl,Yes,1
HTM-003423,No,106.71,34,3005.03,Gourmet,5,Omnivore,3,1,3.3,0,89,card,No,2
HTM-003424,Yes,84.88,73,8735.29,Gourmet,2,Vegetarian,1,0,4.1,1,31,card,No,2
HTM-003425,No,73.83,34,2301.39,Family,4,Vegetarian,3,0,3.8,0,78,bnpl,No,1
HTM-003426,No,63.82,83,3707.83,Family,2,Vegetarian,3,0,3.5,0,86,paypal,No,1
HTM-003427,No,79.09,33,2927.08,Family,5,Omnivore,0,0,3.5,1,45,card,Yes,2
HTM-003428,No,54.22,58,3478.41,Family,2,Vegetarian,4,1,5.0,0,61,bnpl,Yes,1
HTM-003429,No,95.24,0,92.21,Gourmet,2,Vegetarian,5,1,4.2,0,81,paypal,Yes,1
HTM-003430,Yes,43.07,21,1019.65,Basic,4,Pescatarian,5,0,4.3,1,55,card,No,1
HTM-003431,No,41.51,67,4737.92,Basic,1,Vegetarian,1,0,4.3,0,47,card,No,2
HTM-003432,No,104.46,96,23336.62,Gourmet,5,Omnivore,4,0,3.9,0,65,card,No,1
HTM-003433,No,74.02,63,1482.19,Family,4,Vegan,5,0,3.8,0,15,card,Yes,2
HTM-003434,Yes,48.05,88,3562.5,Basic,3,Omnivore,3,1,3.3,3,34,card,Yes,2
HTM-003435,No,87.18,84,9066.12,Gourmet,2,Omnivore,3,0,5.0,3,53,paypal,No,3
HTM-003436,No,77.59,93,8032.92,Family,3,Omnivore,4,0,3.4,0,22,card,No,1
HTM-003437,Yes,42.67,28,2025.04,Basic,2,Omnivore,2,0,4.9,1,28,card,Yes,3
HTM-003438,No,104.28,83,5698.33,Gourmet,5,Vegetarian,4,1,4.1,2,61,card,Yes,2
HTM-003439,Yes,37.55,78,6059.23,Basic,1,Pescatarian,4,0,4.4,1,87,card,No,1
HTM-003440,No,72.85,13,1566.12,Family,5,Vegetarian,3,1,2.8,1,8,paypal,No,2
HTM-003441,No,116.69,0,69.55,Gourmet,3,Vegetarian,5,0,5.0,0,12,paypal,Yes,1
HTM-003442,No,88.43,68,7347.38,Family,2,Omnivore,3,0,4.5,0,27,card,Yes,3
HTM-003443,No,40.28,95,11254.53,Basic,5,Vegetarian,2,1,3.9,0,78,card,Yes,3
HTM-003444,No,91.16,97,5039.7,Gourmet,3,Omnivore,1,0,3.6,0,38,card,Yes,2
HTM-003445,No,68.01,3,181.76,Family,2,Omnivore,2,0,4.4,0,60,bnpl,No,2
HTM-003446,No,42.82,31,758.95,Basic,2,Pescatarian,0,0,3.8,1,81,card,Yes,1
HTM-003447,No,107.1,81,9994.76,Gourmet,2,Vegetarian,1,0,4.6,1,18,paypal,Yes,1
HTM-003448,No,33.86,14,854.07,Basic,2,Omnivore,1,1,2.9,0,65,bnpl,Yes,2
HTM-003449,No,74.3,59,6886.0,Family,4,Omnivore,1,2,5.0,1,61,card,Yes,1
HTM-003450,No,106.83,97,13280.97,Gourmet,2,Omnivore,6,0,3.5,0,83,card,No,1
HTM-003451,No,113.2,38,7178.32,Gourmet,1,Vegetarian,1,0,4.5,0,58,card,Yes,3
HTM-003452,No,64.61,63,5525.02,Family,2,Omnivore,4,0,3.4,2,26,paypal,Yes,2
HTM-003453,No,77.87,69,3978.18,Gourmet,2,Omnivore,2,0,4.3,0,37,card,No,2
HTM-003454,No,59.89,5,220.44,Family,2,Omnivore,2,0,3.7,1,87,card,Yes,1
HTM-003455,No,39.15,48,1851.94,Basic,1,Omnivore,3,0,4.4,0,44,card,No,2
HTM-003456,No,40.77,102,4284.34,Basic,1,Pescatarian,4,0,3.1,1,67,card,Yes,1
HTM-003457,Yes,43.73,36,665.08,Basic,3,Pescatarian,7,0,4.3,0,69,card,No,1
HTM-003458,No,51.37,58,3017.35,Basic,4,Vegan,0,0,4.8,0,100,card,Yes,2
HTM-003459,No,41.76,26,1602.71,Basic,2,Pescatarian,1,0,3.2,0,11,card,No,1
HTM-003460,Yes,43.64,45,1524.62,Basic,4,Vegetarian,2,0,3.2,0,67,paypal,Yes,2
HTM-003461,No,57.31,8,416.71,Family,4,Omnivore,3,0,4.5,0,63,paypal,No,1
HTM-003462,Yes,84.78,10,1420.9,Gourmet,4,Omnivore,3,1,4.6,2,21,paypal,No,2
HTM-003463,Yes,43.82,81,6085.37,Basic,2,Omnivore,5,0,5.0,0,93,paypal,No,1
HTM-003464,No,68.3,14,658.4,Family,3,Omnivore,5,0,4.6,2,29,card,Yes,1
HTM-003465,No,43.9,101,2426.86,Basic,5,Omnivore,4,0,3.7,0,93,card,Yes,2
HTM-003466,Yes,74.83,30,1233.79,Family,1,Vegan,5,0,4.3,0,40,paypal,Yes,3
HTM-003467,Yes,31.08,35,1009.39,Basic,1,Omnivore,3,0,3.1,2,36,card,No,2
HTM-003468,No,45.01,19,394.11,Basic,2,Vegetarian,4,0,4.0,0,70,card,No,1
HTM-003469,No,70.29,5,633.09,Family,1,Omnivore,5,2,4.5,0,90,card,No,2
HTM-003470,No,48.47,26,1743.73,Basic,2,Omnivore,2,0,4.1,0,39,card,Yes,2
HTM-003471,Yes,75.63,11,637.78,Family,5,Vegan,2,0,4.6,1,70,card,No,1
HTM-003472,No,108.41,16,1782.23,Gourmet,2,Omnivore,1,1,3.6,0,58,card,Yes,1
HTM-003473,No,81.01,24,789.69,Family,5,Omnivore,3,0,4.2,1,93,card,Yes,2
HTM-003474,No,47.32,9,521.37,Basic,1,Omnivore,4,0,3.7,1,86,bnpl,Yes,1
HTM-003475,No,88.15,49,6082.94,Family,2,Omnivore,4,1,3.9,0,3,bnpl,Yes,2
HTM-003476,No,71.47,19,1344.61,Family,2,Omnivore,4,0,3.3,0,16,bnpl,Yes,1
HTM-003477,Yes,32.47,44,1619.78,Basic,2,Vegan,4,0,4.2,2,58,card,Yes,1
HTM-003478,Yes,42.27,31,2389.93,Basic,1,Omnivore,3,0,4.1,0,41,card,Yes,1
HTM-003479,No,48.2,71,3182.77,Basic,4,Omnivore,5,2,3.9,0,84,card,No,2
HTM-003480,No,120.63,53,5696.2,Gourmet,3,Omnivore,8,1,4.8,0,97,card,No,2
HTM-003481,No,45.43,76,4036.67,Basic,3,Omnivore,2,0,4.1,1,82,card,Yes,3
HTM-003482,Yes,36.25,10,414.17,Basic,4,Vegetarian,2,3,4.1,1,1,card,No,2
HTM-003483,No,92.32,17,1630.66,Gourmet,1,Omnivore,3,0,4.1,1,49,card,No,1
HTM-003484,No,80.39,66,5478.08,Family,2,Vegetarian,1,0,4.4,0,48,card,Yes,1
HTM-003485,No,99.19,16,4240.76,Gourmet,3,Omnivore,5,1,3.7,0,29,card,Yes,3
HTM-003486,No,73.9,100,10009.3,Family,2,Omnivore,4,0,4.1,0,40,card,Yes,2
HTM-003487,No,83.56,32,4003.36,Gourmet,5,Vegetarian,4,2,5.0,1,3,paypal,No,2
HTM-003488,No,37.24,100,2949.37,Basic,2,Omnivore,4,1,4.0,0,97,paypal,No,1
HTM-003489,No,99.42,96,14372.4,Gourmet,5,Omnivore,3,0,3.0,1,53,card,No,2
HTM-003490,No,114.7,18,1838.95,Gourmet,4,Omnivore,2,0,3.2,1,82,card,No,1
HTM-003491,No,74.69,6,621.52,Family,3,Vegetarian,5,0,4.4,0,27,card,No,1
HTM-003492,Yes,44.95,27,760.96,Basic,2,Omnivore,5,0,3.3,1,47,card,Yes,2
HTM-003493,Yes,44.47,66,6242.24,Basic,6,Omnivore,2,1,4.7,2,5,card,Yes,3
HTM-003494,No,67.44,69,10521.1,Family,3,Omnivore,2,1,3.3,1,43,card,Yes,3
HTM-003495,No,72.55,53,3419.52,Family,4,Vegan,5,1,4.1,0,78,card,Yes,1
HTM-003496,Yes,46.47,87,4699.59,Basic,3,Pescatarian,3,0,4.0,0,2,bnpl,No,1
HTM-003497,No,58.84,50,2164.57,Family,2,Vegetarian,2,1,4.6,1,90,bnpl,No,1
HTM-003498,No,117.06,78,27893.57,Gourmet,4,Omnivore,1,1,5.0,0,70,paypal,No,2
HTM-003499,Yes,112.0,33,3783.26,Gourmet,3,Pescatarian,1,0,3.9,0,45,card,No,2
HTM-003500,No,41.87,78,1915.52,Basic,2,Omnivore,1,0,5.0,0,21,paypal,Yes,1
HTM-003501,No,74.26,53,5908.83,Family,2,Omnivore,1,0,3.2,0,93,card,No,1
HTM-003502,Yes,35.63,64,3576.94,Basic,2,Omnivore,6,1,4.7,0,37,paypal,No,1
HTM-003503,No,100.28,29,1612.12,Gourmet,2,Vegetarian,2,1,3.7,0,30,paypal,Yes,2
HTM-003504,Yes,34.81,92,2806.3,Basic,3,Omnivore,2,1,4.3,0,88,bnpl,Yes,2
HTM-003505,No,54.43,16,715.53,Family,3,Omnivore,3,0,4.5,0,10,card,Yes,3
HTM-003506,No,37.92,38,1796.29,Basic,3,Omnivore,5,1,4.3,1,74,paypal,No,3
HTM-003507,No,86.96,29,4140.91,Gourmet,1,Omnivore,3,3,3.2,0,79,paypal,Yes,2
HTM-003508,No,112.11,87,9150.28,Gourmet,4,Omnivore,3,1,4.0,0,89,card,No,2
HTM-003509,No,42.61,86,4265.02,Basic,6,Omnivore,2,0,4.0,0,53,card,No,1
HTM-003510,No,40.47,84,3204.53,Basic,3,Vegetarian,3,1,4.5,1,7,card,Yes,2
HTM-003511,No,50.0,80,2858.32,Family,4,Pescatarian,4,1,3.5,0,14,card,Yes,2
HTM-003512,No,101.72,39,5815.03,Gourmet,2,Omnivore,4,0,4.1,0,70,card,Yes,1
HTM-003513,No,39.65,36,1297.98,Basic,3,Omnivore,4,0,4.0,0,62,card,Yes,1
HTM-003514,No,39.91,69,2288.81,Basic,3,Omnivore,2,0,3.8,0,5,card,No,2
HTM-003515,No,63.33,23,879.48,Family,6,Omnivore,3,0,4.4,0,9,card,Yes,1
HTM-003516,No,73.02,42,9294.83,Family,3,Omnivore,2,0,4.2,0,21,paypal,No,1
HTM-003517,Yes,60.87,2,186.49,Family,1,Omnivore,2,0,3.8,1,79,card,Yes,1
HTM-003518,No,83.8,56,3338.64,Family,5,Vegetarian,6,2,4.5,1,3,card,Yes,2
HTM-003519,No,81.73,10,678.33,Family,2,Omnivore,3,0,4.9,1,31,card,Yes,1
HTM-003520,No,47.07,37,2509.52,Basic,2,Vegetarian,3,1,4.5,0,34,card,No,1
HTM-003521,Yes,69.12,43,3804.37,Family,4,Vegetarian,5,0,4.5,1,63,card,Yes,1
HTM-003522,Yes,38.91,61,3652.85,Basic,2,Omnivore,1,0,4.5,1,14,paypal,Yes,3
HTM-003523,No,75.66,101,6672.55,Family,3,Pescatarian,3,0,4.6,1,95,card,Yes,3
HTM-003524,No,102.3,57,7395.92,Gourmet,4,Pescatarian,7,0,3.7,0,46,card,Yes,2
HTM-003525,No,39.92,47,1479.55,Basic,2,Omnivore,2,0,5.0,1,45,card,No,1
HTM-003526,No,66.1,63,5466.93,Family,4,Omnivore,2,1,4.0,0,87,card,No,2
HTM-003527,No,48.01,28,1627.59,Basic,4,Vegetarian,2,0,3.4,0,91,card,No,3
HTM-003528,Yes,81.59,23,2295.35,Family,4,Pescatarian,4,1,4.5,0,70,card,Yes,1
HTM-003529,No,87.87,6,704.05,Family,2,Omnivore,3,1,4.2,1,43,card,No,2
HTM-003530,No,79.54,100,3912.03,Family,1,Omnivore,1,0,4.5,1,69,card,Yes,2
HTM-003531,No,33.38,50,3284.23,Basic,2,Vegan,1,1,4.7,2,2,card,Yes,2
HTM-003532,No,84.39,30,1806.23,Family,3,Omnivore,2,1,3.5,1,97,card,Yes,2
HTM-003533,No,42.29,7,358.99,Basic,2,Vegetarian,2,0,4.0,0,63,paypal,No,1
HTM-003534,Yes,45.87,87,1887.21,Basic,5,Omnivore,5,0,3.6,1,95,card,Yes,3
HTM-003535,Yes,41.33,3,212.94,Basic,2,Vegan,1,0,3.9,0,37,card,No,3
HTM-003536,No,103.03,78,7900.53,Gourmet,2,Vegan,4,0,5.0,0,87,card,No,1
HTM-003537,No,44.23,22,783.46,Basic,3,Vegetarian,5,0,4.0,1,32,paypal,No,3
HTM-003538,No,70.24,3,234.76,Family,2,Omnivore,1,1,4.9,1,51,card,Yes,1
HTM-003539,No,33.56,35,1174.9,Basic,3,Omnivore,2,0,4.0,1,92,card,No,1
HTM-003540,No,53.27,45,5022.65,Basic,5,Omnivore,7,0,3.8,0,12,card,Yes,1
HTM-003541,No,46.07,28,1490.1,Basic,2,Pescatarian,1,0,4.2,0,35,card,Yes,1
HTM-003542,No,99.7,12,3046.21,Gourmet,5,Omnivore,7,1,5.0,0,65,card,Yes,3
HTM-003543,Yes,29.56,22,868.14,Basic,3,Omnivore,8,0,5.0,1,15,card,No,1
HTM-003544,No,86.18,85,12417.37,Family,3,Vegetarian,5,1,4.2,0,79,paypal,Yes,1
HTM-003545,Yes,40.7,87,3499.42,Basic,2,Omnivore,4,2,5.0,0,96,paypal,Yes,1
HTM-003546,No,64.98,48,4320.85,Family,1,Vegetarian,4,0,4.4,0,33,card,No,1
HTM-003547,No,65.41,68,2944.78,Family,4,Omnivore,4,0,4.6,2,100,card,No,2
HTM-003548,No,87.76,17,2238.33,Gourmet,3,Omnivore,0,0,4.0,1,17,card,No,1
HTM-003549,No,91.82,53,4247.5,Gourmet,3,Vegetarian,4,0,4.8,0,81,paypal,Yes,1
HTM-003550,No,94.06,12,1098.95,Family,4,Omnivore,3,1,4.2,0,32,card,Yes,3
HTM-003551,No,44.38,88,6736.44,Basic,1,Omnivore,3,1,5.0,3,86,paypal,Yes,3
