customerId,monthsActive,planTier,monthlyFee,monitoringType,numSensors,hasCamera,alarmTriggersYtd,mobileAppActive,contractLengthMonths,installType,supportCallsYtd,estimatedValue,cancelled
BHS-01427,59,Basic,16.15,Hybrid,4,Yes,3,Yes,24,Professional,2,1015.52,No
BHS-01428,47,Basic,23.24,Self-Monitored,4,Yes,1,Yes,0,Professional,0,1938.0,No
BHS-01429,36,Standard,31.04,Professional,8,Yes,0,No,12,Professional,1,1090.05,No
BHS-01430,8,Standard,37.44,Self-Monitored,4,Yes,3,Yes,12,DIY,2,703.69,No
BHS-01431,51,Standard,29.29,Self-Monitored,4,Yes,2,Yes,12,Professional,0,541.16,Yes
BHS-01432,48,Premium,54.28,Hybrid,5,No,3,Yes,12,DIY,2,8428.38,Yes
BHS-01433,18,Standard,28.14,Self-Monitored,4,Yes,0,No,0,DIY,1,765.69,Yes
BHS-01434,23,Basic,18.27,Professional,11,Yes,3,Yes,12,Professional,3,848.42,Yes
BHS-01435,70,Premium,50.1,Self-Monitored,5,Yes,0,Yes,12,DIY,1,2963.72,No
BHS-01436,46,Premium,48.64,Professional,6,No,4,Yes,24,DIY,2,2409.91,No
BHS-01437,38,Standard,38.77,Self-Monitored,5,Yes,1,Yes,36,Professional,2,1752.45,No
BHS-01438,31,Basic,19.69,Self-Monitored,2,Yes,0,Yes,24,Professional,2,669.87,No
BHS-01439,39,Basic,16.64,Hybrid,5,No,0,Yes,12,Professional,4,950.22,Yes
BHS-01440,59,Premium,59.46,Hybrid,5,Yes,0,Yes,12,Professional,2,3563.71,No
BHS-01441,4,Standard,37.25,Professional,5,No,2,No,0,DIY,0,298.58,No
BHS-01442,8,Standard,42.33,Professional,7,Yes,0,No,0,DIY,1,456.09,No
BHS-01443,15,Standard,34.53,Hybrid,2,No,3,Yes,0,Professional,2,606.46,No
BHS-01444,17,Standard,41.19,Professional,1,Yes,3,No,12,Professional,1,896.77,No
BHS-01445,9,Basic,22.46,Professional,4,No,1,Yes,12,DIY,1,254.95,Yes
BHS-01446,30,Standard,32.71,Hybrid,6,Yes,2,Yes,24,Professional,1,1108.44,Yes
BHS-01447,0,Premium,49.04,Professional,3,Yes,1,Yes,12,DIY,2,101.72,No
BHS-01448,25,Basic,19.38,Professional,4,No,2,No,12,DIY,1,678.64,Yes
BHS-01449,1,Basic,22.13,Self-Monitored,3,Yes,0,Yes,0,DIY,0,143.32,No
BHS-01450,6,Basic,18.26,Professional,4,Yes,2,No,12,DIY,1,245.06,Yes
BHS-01451,48,Basic,16.71,Professional,1,No,1,Yes,36,Professional,1,786.18,No
BHS-01452,31,Basic,19.27,Self-Monitored,3,Yes,2,No,0,Professional,1,1049.88,Yes
BHS-01453,70,Standard,39.55,Hybrid,2,Yes,3,Yes,0,Professional,1,3531.96,No
BHS-01454,41,Premium,43.73,Professional,1,No,2,Yes,12,Professional,2,2686.13,No
BHS-01455,28,Premium,52.91,Professional,8,Yes,3,No,12,Professional,1,1555.58,No
BHS-01456,53,Standard,42.42,Hybrid,3,Yes,4,No,0,Professional,2,3019.31,Yes
BHS-01457,60,Premium,56.64,Professional,2,No,2,Yes,12,Professional,3,8692.89,No
BHS-01458,14,Basic,17.44,Hybrid,4,No,0,Yes,36,DIY,4,175.06,Yes
BHS-01459,39,Basic,18.26,Professional,3,Yes,1,Yes,36,Professional,1,949.73,No
BHS-01460,20,Basic,17.43,Self-Monitored,4,Yes,2,No,12,DIY,1,531.38,No
BHS-01461,72,Basic,16.38,Professional,4,Yes,1,No,0,Professional,1,2205.47,Yes
BHS-01462,32,Standard,31.29,Professional,2,Yes,1,No,0,Professional,6,1087.43,No
BHS-01463,5,Premium,53.98,Self-Monitored,4,Yes,1,Yes,36,Professional,1,304.54,No
BHS-01464,61,Standard,27.79,Hybrid,4,No,2,Yes,12,Professional,1,1012.29,No
BHS-01465,65,Premium,47.82,Professional,4,Yes,2,Yes,24,Professional,0,2221.19,No
BHS-01466,27,Premium,61.61,Hybrid,2,Yes,2,Yes,12,DIY,2,1553.7,No
BHS-01467,33,Standard,35.84,Professional,7,Yes,4,Yes,12,Professional,1,2035.55,Yes
BHS-01468,52,Premium,56.38,Professional,4,Yes,1,Yes,36,DIY,0,5985.07,No
BHS-01469,2,Basic,21.49,Hybrid,6,Yes,3,Yes,12,Professional,2,281.15,Yes
BHS-01470,64,Basic,20.74,Self-Monitored,5,Yes,1,Yes,24,DIY,1,1333.44,Yes
BHS-01471,0,Basic,17.04,Professional,1,No,1,No,24,Professional,0,27.92,No
BHS-01472,13,Premium,61.93,Professional,5,No,3,Yes,12,Professional,1,961.75,No
BHS-01473,23,Basic,24.01,Hybrid,7,Yes,1,No,24,Professional,0,772.44,No
BHS-01474,46,Basic,17.7,Professional,8,No,1,No,24,DIY,0,1055.69,No
BHS-01475,57,Standard,35.74,Professional,6,No,0,Yes,0,Professional,0,2431.21,No
BHS-01476,12,Standard,34.32,Hybrid,6,Yes,1,Yes,0,DIY,0,832.56,No
BHS-01477,24,Basic,21.65,Self-Monitored,2,Yes,3,Yes,12,Professional,0,535.26,No
BHS-01478,58,Basic,12.99,Hybrid,8,Yes,2,Yes,12,Professional,2,574.72,Yes
BHS-01479,24,Standard,38.82,Professional,6,Yes,1,Yes,12,Professional,2,1166.02,No
BHS-01480,26,Basic,18.81,Professional,5,Yes,1,Yes,0,DIY,0,464.89,Yes
BHS-01481,30,Basic,14.9,Professional,4,Yes,2,Yes,12,Professional,2,959.2,No
BHS-01482,45,Premium,54.72,Professional,7,Yes,1,Yes,24,DIY,3,3189.13,No
BHS-01483,58,Standard,30.46,Self-Monitored,2,Yes,3,No,12,DIY,1,1851.21,No
BHS-01484,67,Standard,34.47,Hybrid,2,No,1,Yes,24,DIY,1,2385.78,No
BHS-01485,61,Premium,57.94,Professional,1,Yes,2,Yes,24,Professional,0,4287.77,No
BHS-01486,18,Standard,31.86,Professional,5,No,2,Yes,0,DIY,1,974.98,Yes
BHS-01487,27,Premium,48.16,Professional,3,Yes,2,Yes,12,Professional,1,4057.19,No
BHS-01488,46,Premium,40.0,Professional,4,No,4,Yes,0,Professional,0,1262.13,No
BHS-01489,28,Premium,55.2,Professional,8,Yes,0,Yes,36,Professional,0,2676.28,No
BHS-01490,39,Standard,41.47,Hybrid,4,Yes,1,Yes,0,DIY,2,4726.6,No
BHS-01491,24,Premium,46.97,Hybrid,5,Yes,0,Yes,0,Professional,0,1561.83,No
BHS-01492,48,Standard,38.05,Professional,1,Yes,1,Yes,0,Professional,0,2083.09,No
BHS-01493,44,Standard,32.12,Hybrid,1,Yes,1,Yes,12,Professional,0,1239.92,No
BHS-01494,7,Premium,60.2,Hybrid,3,No,3,No,12,Professional,0,535.26,No
BHS-01495,72,Basic,17.38,Professional,3,Yes,1,Yes,12,Professional,1,1442.2,Yes
BHS-01496,7,Premium,60.55,Self-Monitored,2,No,1,No,24,Professional,0,807.88,No
BHS-01497,29,Basic,20.58,Professional,5,Yes,2,No,12,Professional,0,1197.76,No
BHS-01498,61,Basic,20.29,Professional,4,Yes,1,No,0,DIY,2,1134.36,No
BHS-01499,2,Premium,56.86,Professional,7,Yes,2,Yes,24,Professional,1,478.43,Yes
BHS-01500,20,Standard,35.14,Self-Monitored,4,No,4,Yes,12,Professional,0,916.22,No
BHS-01501,51,Standard,34.26,Professional,6,Yes,2,No,24,DIY,2,2112.35,No
BHS-01502,49,Premium,49.95,Hybrid,4,No,6,Yes,36,Professional,2,3801.98,No
BHS-01503,64,Standard,29.68,Self-Monitored,2,Yes,0,Yes,12,Professional,1,1929.92,No
BHS-01504,50,Basic,17.63,Self-Monitored,5,Yes,0,No,24,DIY,1,1190.68,No
BHS-01505,42,Premium,54.93,Self-Monitored,6,Yes,0,Yes,12,DIY,2,3012.93,No
BHS-01506,13,Basic,19.66,Self-Monitored,4,Yes,1,Yes,12,Professional,2,770.62,Yes
BHS-01507,64,Basic,20.31,Hybrid,6,Yes,3,Yes,24,DIY,1,782.2,No
BHS-01508,29,Basic,17.95,Self-Monitored,4,No,0,No,12,Professional,0,578.72,Yes
BHS-01509,12,Standard,41.31,Professional,1,Yes,2,Yes,0,Professional,3,492.73,Yes
BHS-01510,8,Standard,33.24,Self-Monitored,4,No,4,No,24,DIY,1,560.96,No
BHS-01511,70,Standard,47.31,Professional,2,No,3,Yes,0,Professional,2,2155.62,No
BHS-01512,7,Basic,21.24,Hybrid,7,Yes,4,No,0,DIY,1,433.98,Yes
BHS-01513,13,Standard,35.11,Professional,2,No,0,No,0,Professional,2,469.35,No
BHS-01514,64,Basic,19.9,Professional,4,No,1,Yes,12,DIY,3,3229.76,Yes
BHS-01515,49,Standard,39.96,Professional,4,Yes,1,Yes,12,Professional,1,1532.16,No
BHS-01516,47,Standard,35.09,Professional,1,No,3,Yes,24,Professional,2,1741.51,No
BHS-01517,7,Premium,58.31,Self-Monitored,3,Yes,4,Yes,36,Professional,2,649.49,Yes
BHS-01518,23,Premium,57.42,Professional,6,Yes,2,Yes,0,Professional,0,1433.23,No
BHS-01519,56,Standard,36.2,Hybrid,3,Yes,1,No,0,Professional,0,1209.22,No
BHS-01520,40,Standard,33.31,Self-Monitored,2,Yes,2,Yes,12,Professional,0,1690.22,No
BHS-01521,4,Basic,18.2,Self-Monitored,4,Yes,2,Yes,12,Professional,1,148.57,No
BHS-01522,45,Standard,27.79,Professional,4,Yes,2,No,12,DIY,2,1594.0,No
BHS-01523,3,Standard,41.66,Professional,4,Yes,1,Yes,36,Professional,0,305.14,No
BHS-01524,1,Basic,24.12,Professional,5,Yes,2,No,12,Professional,4,152.75,Yes
BHS-01525,16,Basic,18.55,Self-Monitored,2,Yes,0,Yes,12,DIY,1,201.38,Yes
BHS-01526,25,Basic,16.87,Professional,5,Yes,1,Yes,0,DIY,2,389.56,Yes
BHS-01527,40,Basic,22.02,Professional,3,Yes,1,No,24,DIY,1,668.5,No
BHS-01528,41,Basic,21.11,Self-Monitored,7,No,2,Yes,36,Professional,0,955.46,Yes
BHS-01529,64,Basic,14.47,Self-Monitored,4,Yes,1,Yes,12,DIY,1,1235.86,No
BHS-01530,25,Basic,14.61,Professional,6,No,2,Yes,12,Professional,0,638.0,Yes
BHS-01531,22,Premium,49.49,Hybrid,5,Yes,0,No,0,Professional,0,801.32,No
BHS-01532,21,Premium,43.66,Professional,9,No,1,Yes,12,Professional,0,1942.75,No
BHS-01533,32,Premium,57.25,Self-Monitored,4,Yes,2,Yes,12,Professional,0,3380.44,No
BHS-01534,34,Basic,20.74,Hybrid,5,No,3,Yes,24,Professional,1,810.03,Yes
BHS-01535,16,Basic,17.79,Self-Monitored,4,No,4,No,12,DIY,1,474.43,Yes
BHS-01536,53,Premium,54.87,Self-Monitored,3,No,2,Yes,36,DIY,2,2209.07,No
BHS-01537,38,Standard,32.53,Professional,5,No,3,Yes,36,DIY,1,1190.16,No
BHS-01538,53,Standard,40.84,Professional,5,No,3,No,12,DIY,1,897.6,Yes
BHS-01539,1,Premium,58.42,Self-Monitored,7,No,5,Yes,24,Professional,2,291.2,Yes
BHS-01540,43,Premium,54.87,Professional,6,Yes,2,Yes,0,Professional,2,2241.74,No
BHS-01541,63,Premium,54.03,Professional,2,Yes,0,No,12,Professional,1,5012.31,No
BHS-01542,56,Standard,43.35,Professional,3,No,3,Yes,36,Professional,1,3610.72,No
BHS-01543,21,Basic,20.31,Professional,6,Yes,6,Yes,12,Professional,1,420.36,Yes
BHS-01544,10,Standard,32.35,Self-Monitored,2,Yes,1,Yes,12,DIY,1,252.2,No
BHS-01545,67,Basic,18.56,Professional,7,No,1,No,12,DIY,3,1184.12,Yes
BHS-01546,11,Basic,20.87,Professional,7,Yes,1,Yes,0,Professional,0,610.46,No
BHS-01547,32,Standard,31.6,Hybrid,3,Yes,3,Yes,36,DIY,3,1580.77,Yes
BHS-01548,55,Standard,32.65,Self-Monitored,3,Yes,1,No,12,DIY,1,2167.69,No
BHS-01549,40,Basic,21.44,Professional,5,Yes,1,Yes,24,Professional,1,1216.29,Yes
BHS-01550,19,Premium,53.92,Self-Monitored,8,Yes,1,Yes,12,Professional,2,1319.92,No
BHS-01551,61,Standard,27.34,Hybrid,5,No,1,Yes,36,Professional,0,1926.78,No
BHS-01552,14,Premium,53.09,Professional,3,No,0,Yes,12,DIY,1,513.76,No
BHS-01553,68,Standard,36.37,Hybrid,4,Yes,3,No,24,Professional,0,2047.22,No
BHS-01554,8,Standard,40.16,Self-Monitored,4,Yes,0,No,12,Professional,1,337.76,No
BHS-01555,1,Standard,31.2,Professional,9,Yes,0,Yes,36,Professional,0,368.63,Yes
BHS-01556,31,Standard,36.86,Self-Monitored,1,No,2,Yes,12,Professional,0,2468.77,No
BHS-01557,30,Standard,34.08,Self-Monitored,2,Yes,1,Yes,0,Professional,5,1120.9,Yes
BHS-01558,39,Premium,69.39,Hybrid,2,Yes,1,Yes,0,Professional,1,5684.19,No
BHS-01559,37,Basic,14.85,Hybrid,4,No,0,Yes,24,DIY,1,924.69,Yes
BHS-01560,20,Standard,34.1,Self-Monitored,3,Yes,0,Yes,24,DIY,4,789.9,No
BHS-01561,24,Premium,53.59,Self-Monitored,1,Yes,1,No,12,DIY,1,512.03,Yes
BHS-01562,26,Standard,34.91,Professional,8,No,1,Yes,36,Professional,0,2797.58,No
BHS-01563,72,Premium,53.04,Self-Monitored,8,Yes,1,No,36,Professional,1,6214.05,No
BHS-01564,70,Basic,17.03,Hybrid,4,No,0,Yes,12,Professional,0,1192.46,No
BHS-01565,40,Standard,36.31,Hybrid,1,Yes,0,No,0,DIY,1,1601.57,No
BHS-01566,18,Standard,32.43,Professional,2,Yes,2,Yes,0,Professional,3,1190.6,Yes
BHS-01567,37,Basic,23.54,Self-Monitored,4,Yes,2,Yes,36,Professional,0,882.33,Yes
BHS-01568,30,Basic,20.65,Hybrid,6,Yes,3,Yes,12,Professional,2,578.15,No
BHS-01569,1,Basic,21.29,Self-Monitored,5,Yes,1,Yes,12,Professional,2,236.56,No
BHS-01570,26,Basic,25.36,Professional,8,Yes,7,Yes,12,DIY,1,787.43,No
BHS-01571,25,Premium,59.33,Professional,2,Yes,2,No,12,Professional,0,1349.49,Yes
BHS-01572,41,Basic,22.52,Hybrid,3,No,0,Yes,24,DIY,5,588.9,Yes
BHS-01573,58,Standard,35.03,Self-Monitored,4,No,2,No,12,Professional,2,4019.9,No
BHS-01574,60,Basic,19.85,Hybrid,4,No,1,Yes,12,DIY,0,1896.6,Yes
BHS-01575,72,Basic,16.74,Professional,7,No,2,No,12,Professional,0,694.77,No
BHS-01576,66,Basic,22.99,Self-Monitored,5,No,1,Yes,0,Professional,2,2446.01,Yes
BHS-01577,11,Premium,57.69,Hybrid,3,No,0,Yes,24,DIY,2,936.82,No
BHS-01578,29,Standard,32.58,Self-Monitored,3,Yes,0,Yes,0,DIY,0,1808.03,Yes
BHS-01579,10,Standard,35.5,Professional,2,Yes,2,No,0,Professional,1,305.22,Yes
BHS-01580,30,Standard,31.31,Professional,1,Yes,2,Yes,36,DIY,0,506.84,No
BHS-01581,57,Premium,55.51,Professional,7,No,0,Yes,12,DIY,0,2729.25,No
BHS-01582,41,Basic,23.05,Professional,7,No,0,No,36,Professional,1,659.23,No
BHS-01583,52,Standard,38.62,Professional,6,Yes,2,Yes,24,DIY,1,3522.09,No
BHS-01584,64,Premium,49.84,Self-Monitored,5,No,3,No,24,DIY,2,1074.5,Yes
BHS-01585,68,Premium,47.12,Hybrid,2,No,3,Yes,36,Professional,1,2792.33,No
BHS-01586,5,Premium,54.66,Hybrid,3,Yes,1,Yes,24,Professional,2,232.58,No
BHS-01587,22,Basic,20.32,Professional,6,Yes,0,No,12,Professional,0,525.89,Yes
BHS-01588,71,Premium,53.83,Professional,6,Yes,2,Yes,24,Professional,0,3526.78,No
BHS-01589,29,Basic,24.63,Professional,5,Yes,0,Yes,24,Professional,1,1014.9,Yes
BHS-01590,56,Premium,51.98,Professional,4,Yes,2,Yes,12,Professional,1,3102.14,No
BHS-01591,36,Basic,20.7,Self-Monitored,6,Yes,3,Yes,12,DIY,0,1006.27,No
BHS-01592,33,Premium,59.78,Professional,4,Yes,1,Yes,12,Professional,1,1933.93,Yes
BHS-01593,21,Standard,33.59,Hybrid,4,Yes,1,Yes,24,Professional,1,1516.97,No
BHS-01594,44,Standard,29.99,Professional,2,Yes,1,No,36,Professional,1,1841.62,No
BHS-01595,3,Basic,20.15,Self-Monitored,4,No,1,Yes,12,Professional,2,157.84,No
BHS-01596,70,Standard,34.13,Hybrid,1,No,1,Yes,36,Professional,0,1280.1,Yes
BHS-01597,56,Premium,60.54,Professional,3,No,1,Yes,24,Professional,0,3767.68,No
BHS-01598,14,Premium,61.9,Hybrid,5,No,1,Yes,12,Professional,0,994.24,No
BHS-01599,44,Basic,22.99,Self-Monitored,9,No,3,No,0,Professional,1,939.28,Yes
BHS-01600,68,Basic,21.23,Professional,8,Yes,0,No,0,DIY,1,1268.8,Yes
BHS-01601,5,Standard,34.69,Professional,5,No,2,No,24,Professional,1,358.33,No
BHS-01602,13,Premium,48.84,Professional,7,No,1,No,12,DIY,0,1961.45,Yes
BHS-01603,37,Basic,21.9,Self-Monitored,5,Yes,0,No,36,Professional,0,1550.84,No
BHS-01604,70,Standard,33.03,Self-Monitored,4,No,2,Yes,12,Professional,1,1687.37,No
BHS-01605,5,Standard,28.54,Professional,7,Yes,1,Yes,12,Professional,1,485.02,Yes
BHS-01606,1,Premium,61.22,Self-Monitored,5,No,0,Yes,12,Professional,1,257.05,No
BHS-01607,30,Basic,14.61,Hybrid,7,Yes,1,No,12,Professional,2,838.31,Yes
BHS-01608,51,Premium,43.62,Hybrid,6,Yes,1,Yes,36,DIY,1,4934.51,No
BHS-01609,48,Standard,34.47,Hybrid,4,No,1,No,0,Professional,1,1524.44,No
BHS-01610,2,Basic,20.89,Professional,5,Yes,4,Yes,24,DIY,0,220.92,Yes
BHS-01611,32,Premium,54.66,Professional,4,Yes,0,Yes,24,DIY,1,2038.54,No
BHS-01612,33,Standard,35.64,Self-Monitored,4,No,2,No,12,DIY,1,822.37,No
BHS-01613,36,Standard,36.68,Professional,9,Yes,1,Yes,24,Professional,2,1614.86,No
BHS-01614,0,Premium,60.17,Hybrid,6,Yes,2,Yes,12,Professional,1,354.25,No
BHS-01615,32,Standard,39.04,Self-Monitored,4,Yes,2,Yes,0,Professional,1,1902.47,No
BHS-01616,3,Premium,48.81,Professional,4,Yes,2,Yes,0,Professional,1,334.8,Yes
BHS-01617,33,Premium,46.96,Hybrid,1,No,1,Yes,12,DIY,2,1066.04,No
BHS-01618,57,Basic,18.74,Self-Monitored,1,Yes,2,Yes,24,DIY,4,727.22,Yes
BHS-01619,2,Basic,18.58,Hybrid,4,Yes,2,Yes,0,DIY,1,293.84,Yes
BHS-01620,67,Standard,36.99,Self-Monitored,5,No,1,Yes,0,Professional,0,2327.24,No
BHS-01621,42,Standard,36.3,Hybrid,3,No,5,Yes,36,Professional,0,2202.3,No
BHS-01622,52,Premium,54.67,Hybrid,4,Yes,3,Yes,0,DIY,2,1489.5,No
BHS-01623,35,Standard,37.26,Hybrid,3,No,0,Yes,0,Professional,1,1562.19,No
BHS-01624,61,Basic,19.4,Hybrid,2,No,1,Yes,12,Professional,1,2586.3,Yes
BHS-01625,20,Standard,32.72,Self-Monitored,5,Yes,1,No,12,DIY,1,659.09,No
BHS-01626,11,Standard,38.72,Hybrid,6,Yes,1,No,0,DIY,1,589.67,Yes
BHS-01627,34,Standard,34.68,Professional,6,Yes,3,Yes,0,Professional,3,1089.44,No
BHS-01628,43,Standard,34.23,Professional,1,No,1,Yes,24,Professional,0,2776.94,No
BHS-01629,61,Premium,64.9,Self-Monitored,7,Yes,4,Yes,36,Professional,1,4401.43,No
BHS-01630,36,Standard,30.0,Professional,6,No,0,Yes,36,Professional,0,1632.41,No
BHS-01631,6,Basic,18.25,Professional,2,Yes,2,No,12,Professional,2,172.28,Yes
BHS-01632,62,Premium,65.21,Self-Monitored,2,Yes,2,Yes,24,Professional,2,6233.09,No
BHS-01633,60,Standard,36.76,Professional,4,No,4,No,0,Professional,1,2277.25,Yes
BHS-01634,40,Basic,21.78,Professional,1,No,0,Yes,24,DIY,0,1866.87,No
BHS-01635,4,Standard,36.34,Professional,2,Yes,2,Yes,24,DIY,2,348.31,No
BHS-01636,66,Premium,62.04,Self-Monitored,2,Yes,1,Yes,12,DIY,1,8696.24,No
BHS-01637,48,Standard,37.96,Self-Monitored,5,Yes,2,Yes,12,Professional,1,3231.27,No
BHS-01638,66,Standard,29.45,Professional,1,No,0,Yes,24,Professional,1,1295.57,No
BHS-01639,9,Basic,16.96,Self-Monitored,7,Yes,2,No,36,DIY,3,532.86,No
BHS-01640,25,Basic,15.45,Professional,5,No,3,Yes,12,Professional,1,978.5,No
BHS-01641,16,Basic,19.61,Self-Monitored,5,Yes,0,Yes,24,Professional,1,330.0,Yes
BHS-01642,54,Basic,23.31,Professional,6,No,1,No,12,Professional,2,1400.12,No
BHS-01643,22,Basic,18.66,Professional,5,Yes,0,Yes,12,DIY,0,453.27,No
BHS-01644,64,Basic,19.31,Professional,10,Yes,1,Yes,12,Professional,0,1800.31,Yes
BHS-01645,30,Premium,49.0,Hybrid,3,Yes,1,Yes,12,Professional,3,1732.11,No
BHS-01646,26,Standard,37.86,Self-Monitored,7,Yes,1,Yes,12,DIY,1,1544.09,No
BHS-01647,44,Standard,34.28,Self-Monitored,1,Yes,2,Yes,12,DIY,2,1178.27,No
BHS-01648,56,Standard,31.4,Professional,5,Yes,5,Yes,24,DIY,0,1136.34,Yes
BHS-01649,28,Basic,19.25,Professional,4,No,1,Yes,36,Professional,1,418.47,No
BHS-01650,0,Standard,33.14,Self-Monitored,9,Yes,0,Yes,0,DIY,3,310.2,Yes
BHS-01651,66,Premium,55.01,Self-Monitored,7,No,4,Yes,12,DIY,0,2625.48,No
BHS-01652,31,Standard,31.72,Professional,6,Yes,3,Yes,12,DIY,3,801.6,No
BHS-01653,8,Basic,26.27,Hybrid,4,Yes,1,Yes,24,Professional,2,332.76,Yes
BHS-01654,46,Premium,68.42,Hybrid,4,Yes,2,Yes,0,Professional,1,4732.17,No
BHS-01655,52,Premium,60.41,Professional,4,No,1,Yes,0,DIY,0,2242.89,No
BHS-01656,26,Premium,45.71,Professional,5,No,0,Yes,0,Professional,2,1706.49,No
BHS-01657,11,Premium,59.82,Hybrid,4,Yes,5,Yes,12,DIY,1,764.28,No
BHS-01658,64,Basic,22.33,Hybrid,3,Yes,1,Yes,12,DIY,0,1588.7,No
BHS-01659,63,Basic,18.48,Professional,8,No,1,Yes,12,Professional,1,1672.63,Yes
BHS-01660,47,Standard,36.31,Hybrid,4,Yes,2,Yes,36,Professional,5,1001.28,No
BHS-01661,19,Basic,19.46,Self-Monitored,6,Yes,2,Yes,12,Professional,1,685.69,No
BHS-01662,39,Standard,33.25,Self-Monitored,7,Yes,1,Yes,12,Professional,1,1334.08,No
BHS-01663,44,Premium,50.58,Self-Monitored,3,Yes,1,No,24,Professional,1,2000.98,No
BHS-01664,63,Standard,34.66,Professional,2,No,4,No,12,Professional,2,1805.32,No
BHS-01665,65,Premium,53.27,Professional,2,No,1,No,12,Professional,3,3158.32,No
BHS-01666,54,Standard,33.12,Professional,2,No,0,No,12,Professional,0,2153.12,No
BHS-01667,48,Basic,18.01,Professional,3,Yes,2,Yes,36,DIY,0,1286.86,No
BHS-01668,17,Basic,24.64,Professional,6,No,2,Yes,0,Professional,0,746.4,Yes
BHS-01669,8,Basic,16.14,Professional,3,Yes,1,Yes,12,Professional,0,790.36,No
BHS-01670,58,Standard,34.48,Professional,3,No,1,No,24,Professional,2,2243.97,No
BHS-01671,7,Standard,30.44,Self-Monitored,4,Yes,1,Yes,36,DIY,4,572.64,No
BHS-01672,37,Basic,17.53,Hybrid,6,No,2,No,12,DIY,1,792.89,Yes
BHS-01673,38,Basic,22.2,Self-Monitored,6,Yes,4,No,12,DIY,0,756.16,Yes
BHS-01674,14,Standard,26.95,Professional,6,Yes,1,Yes,0,Professional,1,555.86,Yes
BHS-01675,19,Standard,45.63,Professional,7,Yes,0,Yes,36,DIY,1,844.05,No
BHS-01676,71,Basic,24.24,Self-Monitored,5,Yes,4,Yes,12,Professional,0,3150.87,No
BHS-01677,54,Basic,19.94,Hybrid,6,No,2,Yes,12,Professional,2,2537.13,No
BHS-01678,29,Standard,35.14,Hybrid,6,Yes,1,Yes,0,DIY,2,1630.45,No
BHS-01679,54,Premium,59.47,Self-Monitored,3,Yes,1,Yes,24,Professional,2,3303.41,No
BHS-01680,2,Basic,19.29,Professional,6,Yes,1,Yes,0,DIY,0,208.53,No
BHS-01681,13,Standard,46.79,Professional,4,Yes,1,Yes,12,Professional,1,981.31,No
BHS-01682,67,Standard,34.69,Professional,3,No,2,Yes,24,DIY,2,5221.51,No
BHS-01683,58,Basic,20.08,Professional,2,Yes,2,Yes,24,DIY,0,1941.26,Yes
BHS-01684,9,Premium,52.82,Professional,7,Yes,1,No,24,Professional,0,1281.94,No
BHS-01685,15,Premium,51.88,Professional,4,Yes,3,No,0,DIY,1,913.91,No
BHS-01686,33,Premium,61.47,Self-Monitored,1,No,1,Yes,12,Professional,3,1860.92,No
BHS-01687,28,Standard,34.87,Professional,8,Yes,0,No,0,DIY,2,1321.07,No
BHS-01688,37,Basic,20.17,Hybrid,5,Yes,2,No,12,DIY,2,771.24,No
BHS-01689,61,Premium,59.52,Professional,5,Yes,0,Yes,0,Professional,0,5657.08,No
BHS-01690,55,Premium,57.0,Hybrid,4,Yes,2,Yes,36,DIY,0,2549.67,No
BHS-01691,54,Standard,33.81,Professional,1,Yes,2,Yes,24,DIY,2,1049.03,No
BHS-01692,5,Basic,25.24,Professional,8,Yes,2,Yes,12,DIY,2,641.25,Yes
BHS-01693,32,Standard,37.23,Hybrid,3,Yes,1,No,12,Professional,1,2362.89,No
BHS-01694,54,Premium,67.64,Self-Monitored,8,Yes,1,Yes,12,Professional,3,4987.65,Yes
BHS-01695,51,Standard,35.37,Professional,4,No,0,Yes,24,Professional,0,2697.22,No
BHS-01696,51,Premium,56.29,Hybrid,4,No,2,Yes,24,Professional,3,4283.71,No
BHS-01697,58,Standard,29.59,Self-Monitored,6,Yes,0,Yes,24,DIY,1,1858.88,No
BHS-01698,22,Basic,21.08,Self-Monitored,6,Yes,2,Yes,12,DIY,1,1191.62,Yes
BHS-01699,59,Standard,30.74,Self-Monitored,3,No,1,No,12,DIY,1,3484.2,No
BHS-01700,57,Standard,30.11,Self-Monitored,4,Yes,1,Yes,24,DIY,1,2587.87,No
BHS-01701,15,Premium,56.94,Professional,2,Yes,3,Yes,0,DIY,3,599.1,No
BHS-01702,13,Basic,19.06,Hybrid,3,Yes,2,Yes,12,Professional,3,256.17,Yes
BHS-01703,23,Standard,35.39,Hybrid,9,Yes,2,Yes,12,Professional,0,1374.66,No
BHS-01704,70,Premium,53.13,Self-Monitored,4,Yes,2,Yes,12,Professional,0,6932.02,No
BHS-01705,41,Standard,35.57,Self-Monitored,3,Yes,3,Yes,12,Professional,0,1049.11,Yes
BHS-01706,68,Premium,49.21,Hybrid,5,Yes,1,Yes,24,DIY,0,5772.35,No
BHS-01707,27,Basic,20.98,Professional,7,No,0,No,0,DIY,1,669.31,Yes
BHS-01708,48,Basic,22.33,Hybrid,9,Yes,0,Yes,12,Professional,0,1528.11,Yes
BHS-01709,72,Standard,35.39,Hybrid,6,No,2,Yes,12,DIY,2,2601.61,No
BHS-01710,24,Basic,17.62,Professional,3,No,2,No,24,DIY,0,323.7,No
BHS-01711,53,Premium,46.5,Self-Monitored,1,Yes,1,Yes,24,Professional,0,2367.8,No
BHS-01712,30,Premium,60.18,Self-Monitored,5,No,1,Yes,12,Professional,0,2535.95,No
