cust_id,mo_active,box_tier,sub_fee,gear_cat,boxes_skip,ref_cnt,app_use,avg_rating,pay_meth,loyalty_pts,gift_sub,ltv_est,churn
RID-01032,19,summit,64.15,hiking,2,1,no,4.9,paypal,773,no,1571.66,no
RID-01033,41,core,26.78,climbing,0,0,yes,4.1,card,731,no,1244.08,no
RID-01034,24,plus,50.9,climbing,1,1,yes,3.4,card,176,no,997.62,no
RID-01035,40,plus,49.85,climbing,2,2,yes,3.6,card,513,no,3507.64,no
RID-01036,39,core,28.66,camping,1,0,no,4.1,paypal,128,no,659.2,no
RID-01037,4,plus,33.58,camping,2,0,yes,4.1,bnpl,152,no,623.49,no
RID-01038,32,summit,63.9,camping,2,1,yes,4.9,paypal,269,no,1367.2,no
RID-01039,0,summit,68.41,camping,1,0,yes,4.6,card,374,no,112.48,yes
RID-01040,25,core,27.53,climbing,1,3,no,2.8,paypal,93,no,804.75,no
RID-01041,40,plus,49.0,hiking,1,0,no,3.9,card,43,no,3394.0,no
RID-01042,39,core,20.88,hiking,0,0,no,3.1,card,145,no,1735.93,yes
RID-01043,6,plus,46.94,camping,1,1,no,5.0,card,249,no,285.87,no
RID-01044,55,core,24.64,climbing,0,0,no,3.3,card,87,no,1545.7,yes
RID-01045,45,summit,75.69,camping,1,0,no,4.2,card,191,no,2910.67,no
RID-01046,18,plus,37.57,camping,1,1,yes,3.5,paypal,196,no,611.55,yes
RID-01047,27,core,28.11,climbing,1,0,no,2.5,card,1016,no,1232.83,yes
RID-01048,7,summit,64.85,climbing,0,1,no,3.1,card,381,yes,575.32,yes
RID-01049,22,plus,49.38,camping,0,3,yes,3.8,card,314,no,1330.93,no
RID-01050,41,core,26.56,camping,0,1,no,4.4,card,216,no,1030.89,no
RID-01051,53,summit,71.14,hiking,2,1,no,4.4,card,690,yes,4720.4,no
RID-01052,35,plus,38.59,hiking,1,2,yes,3.0,card,98,no,1952.49,no
RID-01053,17,core,25.54,camping,1,1,yes,4.2,paypal,429,no,462.53,no
RID-01054,55,core,20.07,hiking,0,0,yes,4.7,card,719,yes,1714.81,yes
RID-01055,33,core,23.14,hiking,1,0,no,4.4,bnpl,487,no,1610.67,yes
RID-01056,45,core,25.2,hiking,3,0,no,3.7,bnpl,158,no,812.49,yes
RID-01057,43,summit,87.61,climbing,1,0,yes,4.0,card,89,no,4024.13,no
RID-01058,24,core,20.71,fishing,1,1,no,4.1,bnpl,505,no,786.44,yes
RID-01059,1,plus,50.72,camping,1,0,no,5.0,paypal,436,no,210.82,yes
RID-01060,38,summit,89.55,camping,1,0,no,5.0,card,570,yes,5432.9,no
RID-01061,54,summit,88.94,camping,2,1,yes,4.5,paypal,463,no,8480.53,no
RID-01062,52,summit,58.84,camping,0,2,yes,4.0,card,601,no,3546.12,no
RID-01063,52,summit,90.05,hiking,3,1,yes,4.0,card,215,no,3141.9,no
RID-01064,21,summit,75.82,camping,0,0,yes,4.1,card,287,no,1517.55,no
RID-01065,55,summit,75.69,fishing,0,0,yes,4.2,paypal,105,no,8027.73,no
RID-01066,0,plus,41.76,fishing,1,0,yes,3.6,bnpl,86,no,47.78,no
RID-01067,19,core,27.37,climbing,4,2,no,5.0,card,358,no,904.97,yes
RID-01068,38,core,24.64,hiking,2,1,no,3.4,paypal,173,no,1374.68,no
RID-01069,18,plus,37.4,climbing,1,0,yes,5.0,card,735,no,1129.72,no
RID-01070,1,core,19.05,hiking,2,0,no,2.4,bnpl,432,no,242.74,yes
RID-01071,10,core,23.29,climbing,0,0,yes,3.8,card,306,no,373.86,yes
RID-01072,57,core,24.13,camping,0,1,yes,3.7,card,67,no,1328.58,no
RID-01073,26,plus,55.59,fishing,1,0,yes,4.2,paypal,122,no,3465.84,no
RID-01074,10,core,24.6,hiking,0,0,yes,3.7,paypal,153,no,589.59,no
RID-01075,37,core,29.25,camping,0,2,no,5.0,card,205,no,2174.72,no
RID-01076,22,plus,37.26,hiking,1,0,yes,3.8,paypal,529,no,1279.83,no
RID-01077,23,core,26.73,camping,1,0,yes,3.2,paypal,81,no,484.16,yes
RID-01078,57,plus,40.96,fishing,4,0,yes,3.3,card,1006,no,2846.78,no
RID-01079,33,core,20.89,climbing,2,0,no,3.6,card,476,no,824.0,yes
RID-01080,4,plus,41.94,fishing,1,0,yes,4.5,card,109,no,415.86,no
RID-01081,57,summit,84.25,fishing,0,0,no,4.7,paypal,700,no,5983.13,yes
RID-01082,0,core,20.52,hiking,0,1,yes,3.1,paypal,427,yes,202.24,yes
RID-01083,41,summit,81.32,climbing,1,0,yes,3.4,card,168,no,3316.74,no
RID-01084,6,summit,58.17,fishing,1,0,yes,3.2,paypal,481,no,350.05,no
RID-01085,16,summit,69.48,camping,2,0,no,3.8,card,115,no,2118.57,no
RID-01086,60,summit,71.7,camping,3,1,no,4.7,card,290,no,4291.39,no
RID-01087,10,plus,42.71,hiking,1,0,yes,4.1,card,401,no,863.14,no
RID-01088,59,core,24.19,climbing,0,0,yes,4.4,card,119,no,1266.73,yes
RID-01089,17,core,25.37,climbing,3,0,yes,4.6,bnpl,317,no,1024.62,yes
RID-01090,23,core,27.97,hiking,5,2,no,3.6,bnpl,372,no,694.76,yes
RID-01091,57,plus,48.48,fishing,0,1,no,3.0,card,202,no,2782.75,no
RID-01092,45,summit,63.02,climbing,0,2,yes,3.6,card,156,no,2946.08,no
RID-01093,17,core,30.18,hiking,3,1,yes,4.6,card,298,no,297.61,yes
RID-01094,44,plus,45.28,climbing,1,1,yes,4.5,card,227,no,2419.67,no
RID-01095,29,summit,83.96,fishing,3,1,no,4.1,bnpl,776,no,3746.41,no
RID-01096,6,core,30.34,hiking,3,0,yes,4.7,card,406,no,298.22,yes
RID-01097,15,core,23.66,hiking,0,2,yes,4.1,card,232,no,1140.36,yes
RID-01098,14,core,27.79,climbing,1,3,no,3.8,card,271,no,367.26,yes
RID-01099,28,core,26.27,hiking,0,1,yes,2.8,card,164,no,372.7,yes
RID-01100,54,plus,50.01,camping,2,0,no,5.0,paypal,588,no,1923.31,yes
RID-01101,34,plus,46.85,fishing,1,1,yes,3.9,paypal,432,no,1905.8,yes
RID-01102,10,plus,36.63,camping,1,0,no,3.7,paypal,813,no,858.06,no
RID-01103,37,core,21.72,camping,0,1,yes,3.9,card,316,yes,950.12,no
RID-01104,31,plus,47.74,fishing,2,0,yes,5.0,card,240,no,1224.44,no
RID-01105,23,core,19.33,climbing,2,0,no,4.7,paypal,324,no,1005.4,yes
RID-01106,14,plus,46.16,hiking,1,1,no,3.7,paypal,791,no,858.86,yes
RID-01107,43,core,25.42,hiking,0,0,yes,4.4,card,198,no,627.4,yes
RID-01108,34,summit,87.94,camping,1,2,yes,4.9,paypal,180,no,4796.57,no
RID-01109,26,plus,41.87,camping,0,0,yes,4.3,paypal,218,no,1534.47,no
RID-01110,11,core,20.5,fishing,1,1,yes,4.1,card,161,no,243.24,no
RID-01111,7,plus,55.36,camping,3,1,yes,2.4,bnpl,341,no,952.89,yes
RID-01112,13,plus,48.03,camping,1,2,yes,4.9,paypal,202,no,697.32,no
RID-01113,37,summit,74.89,climbing,0,0,yes,3.2,bnpl,673,no,3424.95,yes
RID-01114,2,summit,77.68,fishing,0,0,no,2.6,paypal,107,no,58.49,no
RID-01115,4,core,22.44,climbing,0,0,no,2.6,paypal,439,no,299.85,yes
RID-01116,60,plus,49.7,camping,1,0,yes,3.4,card,615,no,2625.51,yes
RID-01117,16,core,22.94,camping,0,0,no,4.4,card,103,no,473.5,no
RID-01118,6,plus,49.87,fishing,1,0,yes,4.9,paypal,392,no,381.73,yes
RID-01119,58,core,25.65,climbing,2,0,yes,4.3,paypal,538,no,1679.39,yes
RID-01120,25,plus,42.89,fishing,0,0,yes,5.0,bnpl,65,no,1031.69,no
RID-01121,0,summit,74.89,hiking,3,1,yes,3.7,card,139,no,139.33,no
RID-01122,25,core,28.83,climbing,1,0,no,3.8,paypal,588,no,708.08,yes
RID-01123,1,summit,75.88,fishing,1,0,yes,2.6,card,589,no,207.56,no
RID-01124,18,core,25.03,hiking,3,0,no,3.6,paypal,263,no,353.76,yes
RID-01125,57,summit,85.05,hiking,3,0,yes,2.5,card,324,no,4722.01,no
RID-01126,48,summit,59.1,camping,0,0,yes,3.0,card,425,yes,2921.02,no
RID-01127,25,core,23.37,climbing,2,0,yes,4.5,card,526,no,793.96,no
RID-01128,20,core,18.78,camping,0,0,no,2.7,paypal,303,no,574.72,yes
RID-01129,35,plus,48.16,camping,3,0,yes,2.8,paypal,526,no,4045.76,no
RID-01130,38,plus,46.57,climbing,1,1,yes,2.7,card,41,yes,860.53,no
RID-01131,46,core,26.37,climbing,1,1,yes,4.6,paypal,238,no,1155.08,no
RID-01132,33,summit,79.36,hiking,2,0,no,5.0,paypal,418,no,1920.54,no
RID-01133,4,plus,42.2,fishing,0,1,yes,3.9,card,356,no,254.05,no
RID-01134,52,summit,75.1,camping,1,0,no,4.7,card,714,no,5691.98,no
RID-01135,20,core,25.08,hiking,0,1,yes,3.1,bnpl,138,no,319.88,no
RID-01136,49,plus,38.88,hiking,1,0,yes,4.9,card,129,yes,2262.88,no
RID-01137,49,core,23.34,hiking,0,4,no,3.5,card,772,no,2050.7,yes
RID-01138,13,core,28.49,climbing,1,0,yes,4.5,paypal,73,no,429.91,no
RID-01139,31,core,21.42,climbing,1,0,yes,4.0,card,472,no,717.75,yes
RID-01140,45,core,22.94,climbing,3,0,no,2.6,card,439,no,1576.93,yes
RID-01141,21,plus,45.11,climbing,2,1,yes,3.3,card,190,no,898.21,yes
RID-01142,48,core,24.25,fishing,0,0,yes,4.1,card,757,no,2155.5,yes
RID-01143,31,core,23.3,fishing,2,1,yes,2.6,card,274,no,963.21,no
RID-01144,56,plus,47.92,hiking,0,0,no,4.2,card,295,no,2513.75,yes
RID-01145,54,plus,45.07,climbing,2,1,yes,2.9,card,141,no,1569.78,no
RID-01146,58,plus,44.08,hiking,1,1,no,4.4,card,158,no,2667.24,yes
RID-01147,13,plus,45.13,climbing,1,0,no,3.0,paypal,123,no,409.19,no
RID-01148,44,core,26.64,camping,2,0,no,4.3,paypal,398,no,968.97,yes
RID-01149,45,plus,43.56,hiking,2,0,yes,4.6,card,386,no,1848.93,yes
RID-01150,27,plus,52.74,fishing,2,0,no,3.9,card,39,no,1386.76,no
RID-01151,10,core,26.38,climbing,3,1,no,3.9,card,566,no,291.06,yes
RID-01152,17,core,28.14,camping,0,0,yes,5.0,card,252,no,407.44,yes
RID-01153,31,summit,68.57,hiking,1,0,no,3.4,card,71,no,2011.64,yes
RID-01154,52,core,26.5,hiking,2,1,yes,3.6,paypal,723,no,1365.68,yes
RID-01155,55,core,24.64,climbing,3,0,yes,4.5,bnpl,215,no,1281.3,yes
RID-01156,55,core,23.97,camping,1,2,no,4.3,card,214,no,1852.16,yes
RID-01157,57,summit,70.46,hiking,0,0,yes,3.8,card,265,no,3497.69,no
RID-01158,5,plus,46.34,climbing,0,1,yes,3.1,bnpl,533,no,558.78,no
RID-01159,60,summit,91.48,hiking,1,1,yes,4.7,card,188,no,5330.43,no
RID-01160,33,summit,63.04,camping,0,0,yes,3.1,bnpl,638,no,3556.6,no
RID-01161,6,plus,42.56,climbing,0,0,no,5.0,paypal,122,no,448.33,no
RID-01162,7,core,26.36,climbing,0,0,no,3.1,paypal,204,yes,219.22,yes
RID-01163,15,core,24.42,hiking,1,0,no,3.2,paypal,28,no,147.31,yes
RID-01164,15,summit,73.47,camping,3,1,no,4.3,card,219,no,1418.76,no
RID-01165,6,summit,89.66,climbing,0,0,yes,4.4,paypal,86,no,381.04,no
RID-01166,23,summit,63.56,hiking,0,1,yes,3.3,card,101,no,840.15,no
RID-01167,33,summit,70.88,hiking,0,1,no,5.0,paypal,90,no,3241.51,yes
RID-01168,18,plus,35.95,hiking,1,0,no,4.2,card,273,no,540.66,no
RID-01169,40,plus,44.0,hiking,1,0,no,3.8,paypal,267,no,761.23,no
RID-01170,43,plus,42.11,fishing,1,1,no,4.3,card,463,no,1991.33,no
RID-01171,24,plus,41.92,fishing,1,1,yes,4.9,card,209,no,1675.93,no
RID-01172,4,core,25.13,climbing,1,2,no,5.0,card,404,no,203.38,no
RID-01173,19,core,26.52,camping,2,1,yes,4.1,card,297,no,529.09,yes
RID-01174,37,core,25.41,hiking,0,0,yes,3.0,card,173,yes,1235.32,yes
RID-01175,23,core,25.92,camping,1,0,no,3.1,card,548,yes,788.43,yes
RID-01176,35,core,22.62,climbing,1,0,no,2.9,paypal,150,no,692.43,yes
RID-01177,51,plus,49.7,hiking,2,1,yes,3.5,paypal,60,no,3737.13,no
RID-01178,48,plus,45.39,fishing,0,0,no,4.0,card,31,yes,3113.58,no
RID-01179,38,plus,36.58,hiking,1,0,no,4.2,paypal,182,no,1682.48,yes
RID-01180,5,plus,48.08,camping,1,2,yes,4.8,card,237,no,131.92,no
RID-01181,45,plus,37.08,hiking,0,2,yes,2.4,paypal,240,no,2467.35,no
RID-01182,20,plus,48.46,hiking,1,0,yes,4.0,card,28,no,860.79,no
RID-01183,25,plus,42.61,camping,0,0,yes,4.3,card,353,no,1475.81,no
RID-01184,42,core,29.04,hiking,2,1,yes,1.9,paypal,208,no,794.67,yes
RID-01185,50,plus,45.42,camping,1,0,yes,4.3,bnpl,444,no,3588.35,no
RID-01186,43,plus,44.87,camping,2,1,yes,5.0,card,271,no,1407.58,no
RID-01187,18,core,21.67,hiking,1,2,yes,4.6,card,394,no,648.75,no
RID-01188,27,summit,75.37,climbing,2,1,yes,4.2,paypal,78,no,3165.03,no
RID-01189,22,core,26.31,fishing,0,1,no,3.8,card,445,no,894.85,no
RID-01190,28,plus,44.25,camping,1,0,yes,4.2,card,334,no,1620.05,no
RID-01191,46,summit,78.7,hiking,0,0,yes,5.0,card,154,no,3804.69,no
RID-01192,58,plus,46.04,fishing,3,1,yes,3.7,card,711,no,1854.41,no
RID-01193,23,plus,45.4,fishing,2,0,no,4.9,paypal,1057,no,2334.84,no
RID-01194,19,plus,54.34,fishing,0,1,yes,4.3,bnpl,158,no,1759.4,yes
RID-01195,53,core,23.53,hiking,2,1,no,5.0,paypal,470,no,1228.44,yes
RID-01196,9,plus,46.11,fishing,0,3,yes,4.8,paypal,258,no,180.28,no
RID-01197,23,plus,46.23,climbing,3,1,yes,4.1,card,382,yes,1744.07,no
RID-01198,58,core,28.24,camping,1,0,yes,4.1,card,313,no,932.5,no
RID-01199,53,core,27.64,camping,1,0,no,3.8,card,459,no,2089.87,no
RID-01200,49,summit,74.27,fishing,0,2,no,4.7,card,39,no,2710.92,yes
RID-01201,54,core,24.98,fishing,2,1,yes,3.6,paypal,374,no,1760.91,no
RID-01202,14,summit,66.93,hiking,2,0,no,4.1,bnpl,325,no,695.51,no
RID-01203,3,core,29.65,climbing,1,1,yes,3.9,card,281,no,203.86,yes
RID-01204,52,core,24.43,camping,0,1,yes,3.0,bnpl,596,no,855.8,yes
RID-01205,30,plus,41.44,climbing,1,0,no,4.2,card,104,no,1247.2,yes
RID-01206,15,plus,46.89,hiking,1,1,yes,2.9,card,443,no,989.69,yes
RID-01207,29,plus,39.87,hiking,0,1,no,3.7,card,144,no,1714.12,no
RID-01208,50,core,27.64,hiking,0,0,yes,4.5,card,179,no,1196.83,yes
RID-01209,30,plus,50.74,hiking,0,1,yes,4.1,paypal,157,no,1816.4,no
RID-01210,38,plus,37.57,fishing,0,1,yes,4.1,paypal,277,no,1298.37,no
RID-01211,31,core,22.81,fishing,0,0,no,3.4,paypal,448,no,1005.53,yes
RID-01212,29,plus,40.77,camping,0,0,no,4.8,paypal,259,no,1368.8,no
RID-01213,58,core,26.2,camping,1,1,no,3.3,paypal,500,no,2516.64,no
RID-01214,56,core,22.19,camping,0,2,no,4.5,card,199,no,829.21,no
RID-01215,25,core,25.05,camping,2,1,no,5.0,bnpl,66,no,704.92,no
RID-01216,49,core,24.84,hiking,4,0,yes,2.9,card,311,no,1542.26,yes
RID-01217,44,plus,36.84,hiking,3,0,no,3.7,paypal,226,yes,3764.31,no
RID-01218,7,summit,79.02,camping,2,2,yes,3.6,paypal,700,no,1648.36,no
RID-01219,51,core,27.63,fishing,0,1,yes,4.2,card,116,no,773.08,yes
RID-01220,43,core,22.98,climbing,4,0,no,3.3,card,349,no,817.2,yes
RID-01221,52,summit,74.08,camping,2,1,yes,3.1,card,260,no,1302.4,no
RID-01222,48,core,34.21,climbing,0,1,yes,4.0,card,72,yes,4389.43,yes
RID-01223,57,core,20.84,hiking,2,1,no,3.6,paypal,50,yes,1385.23,yes
RID-01224,33,plus,47.09,climbing,2,1,no,3.9,bnpl,53,no,2092.65,no
RID-01225,3,core,25.69,hiking,0,2,yes,4.7,card,447,no,299.73,yes
RID-01226,16,plus,42.87,camping,2,0,yes,2.8,paypal,255,no,695.63,yes
RID-01227,8,summit,80.64,hiking,2,1,yes,3.9,card,387,no,1285.28,no
RID-01228,14,plus,48.42,fishing,1,2,yes,3.6,paypal,401,no,605.24,no
RID-01229,34,plus,40.11,climbing,1,0,yes,4.0,paypal,777,no,1173.32,no
RID-01230,59,core,25.85,climbing,2,0,no,3.6,paypal,521,no,1607.87,yes
RID-01231,46,core,26.6,fishing,1,0,yes,3.1,card,253,no,1229.83,yes
RID-01232,26,summit,83.3,fishing,0,0,yes,4.3,paypal,369,no,2940.26,no
RID-01233,29,summit,61.61,fishing,0,1,yes,5.0,paypal,94,no,1934.98,no
RID-01234,31,summit,84.29,camping,1,0,no,3.9,paypal,79,no,1746.96,no
RID-01235,25,core,23.44,camping,1,0,no,3.5,card,230,no,530.27,yes
RID-01236,36,summit,72.7,climbing,1,0,no,3.5,paypal,149,no,2774.4,no
RID-01237,57,core,25.72,fishing,0,1,no,4.7,card,267,no,2059.82,no
RID-01238,6,plus,47.65,hiking,1,0,yes,3.3,paypal,181,no,432.35,yes
RID-01239,21,plus,47.89,fishing,0,0,yes,5.0,paypal,494,no,1034.75,no
RID-01240,4,plus,46.05,climbing,1,0,yes,2.8,card,363,yes,293.96,no
RID-01241,51,plus,45.14,camping,0,1,yes,4.1,card,157,no,1655.01,yes
RID-01242,12,plus,45.68,fishing,1,2,yes,4.5,paypal,404,no,984.89,no
RID-01243,39,summit,82.42,fishing,3,0,no,4.6,paypal,97,no,2652.61,yes
RID-01244,3,core,23.3,hiking,1,0,yes,4.5,card,248,no,134.79,yes
RID-01245,29,core,30.61,climbing,1,1,yes,4.2,paypal,502,no,1156.55,no
RID-01246,54,plus,40.44,hiking,3,0,yes,4.9,bnpl,39,no,4578.97,yes
RID-01247,58,core,23.08,hiking,2,0,yes,3.3,card,614,no,1176.84,yes
RID-01248,9,core,24.55,hiking,0,1,yes,3.5,card,187,no,422.75,no
RID-01249,40,core,23.0,hiking,1,0,no,3.7,bnpl,509,no,967.84,yes
RID-01250,13,core,22.59,climbing,0,0,yes,5.0,card,188,no,368.85,yes
RID-01251,44,plus,39.61,camping,4,0,no,4.3,paypal,59,no,2503.67,yes
RID-01252,32,summit,79.43,camping,3,1,no,4.5,card,164,no,4501.5,no
RID-01253,48,summit,91.68,camping,1,2,yes,3.9,card,576,no,3660.35,no
RID-01254,54,plus,47.71,hiking,1,1,yes,4.6,paypal,294,no,3685.19,no
RID-01255,21,core,20.79,hiking,0,1,yes,2.8,paypal,517,yes,729.06,no
RID-01256,2,plus,43.15,hiking,1,0,no,3.7,card,192,no,225.11,no
RID-01257,19,plus,47.26,hiking,0,3,no,3.8,card,132,no,1638.18,no
RID-01258,13,plus,52.74,camping,1,0,yes,3.6,paypal,495,no,734.07,no
RID-01259,7,plus,42.7,climbing,3,1,yes,3.8,paypal,252,no,514.84,no
RID-01260,43,plus,41.99,climbing,0,0,yes,4.4,card,329,no,2060.3,no
RID-01261,55,core,27.01,climbing,2,1,yes,4.2,card,348,no,2698.44,no
RID-01262,31,summit,75.05,camping,0,0,yes,4.9,paypal,36,no,2765.38,no
RID-01263,32,plus,43.37,climbing,0,0,no,2.4,paypal,415,no,1505.7,no
RID-01264,36,core,22.97,hiking,0,0,no,5.0,paypal,98,no,1248.55,yes
RID-01265,54,summit,71.36,climbing,1,0,no,3.5,paypal,49,no,2993.49,no
RID-01266,1,core,22.6,camping,0,2,no,5.0,paypal,170,yes,105.16,no
RID-01267,32,core,22.1,climbing,1,1,no,3.7,paypal,222,no,649.53,yes
RID-01268,52,plus,45.18,fishing,0,0,yes,4.3,card,658,no,1902.82,no
RID-01269,9,plus,48.06,fishing,0,0,yes,3.2,card,432,no,223.08,no
RID-01270,35,core,25.9,fishing,2,0,yes,3.1,bnpl,46,no,800.38,no
RID-01271,0,core,25.06,camping,2,0,no,4.4,card,326,no,159.72,yes
RID-01272,50,core,25.07,hiking,0,0,no,2.0,card,250,no,1838.46,yes
RID-01273,39,core,22.71,camping,4,2,no,3.1,card,114,no,647.89,yes
RID-01274,58,plus,44.85,hiking,1,1,yes,4.6,paypal,399,no,2278.66,no
RID-01275,18,core,26.3,climbing,2,0,yes,3.7,paypal,656,no,792.88,yes
RID-01276,44,plus,55.38,climbing,0,0,yes,3.3,card,269,no,3521.22,no
RID-01277,46,plus,47.09,fishing,1,0,yes,5.0,paypal,191,no,2504.28,no
RID-01278,1,plus,48.89,fishing,0,0,no,5.0,paypal,280,no,203.93,no
RID-01279,46,summit,70.37,camping,0,0,no,4.0,bnpl,327,no,4889.79,no
RID-01280,43,core,23.0,fishing,2,0,yes,5.0,paypal,903,no,1564.9,yes
RID-01281,37,core,25.2,fishing,0,0,yes,5.0,paypal,142,no,840.25,no
RID-01282,34,core,24.57,climbing,2,0,yes,4.0,card,148,no,1947.73,no
RID-01283,48,core,19.92,camping,1,1,yes,3.6,bnpl,487,no,604.66,no
RID-01284,6,plus,44.81,camping,0,1,yes,4.1,paypal,176,no,545.71,yes
RID-01285,23,core,31.08,hiking,0,2,no,2.9,paypal,33,no,918.83,yes
RID-01286,16,plus,50.05,camping,3,1,no,4.4,paypal,662,no,1669.09,no
RID-01287,51,summit,65.66,camping,1,0,no,3.8,paypal,637,no,3281.29,no
RID-01288,10,core,26.71,camping,1,0,yes,4.0,paypal,84,no,163.58,yes
RID-01289,3,core,25.53,hiking,1,0,yes,4.0,card,269,no,137.98,yes
RID-01290,56,plus,43.96,hiking,1,1,yes,3.4,card,48,no,1519.64,no
RID-01291,24,plus,41.77,camping,0,1,yes,4.0,card,457,no,1179.32,yes
RID-01292,48,core,26.0,fishing,2,0,yes,3.0,card,442,no,1046.11,yes
RID-01293,14,plus,49.52,camping,0,0,yes,3.6,card,254,no,590.74,no
RID-01294,42,core,31.15,hiking,2,0,no,3.2,paypal,537,no,1093.49,yes
RID-01295,56,plus,44.7,hiking,3,1,no,3.3,paypal,54,no,3923.58,no
RID-01296,46,plus,46.22,hiking,0,1,no,2.3,paypal,306,no,1607.61,yes
RID-01297,17,core,28.4,camping,0,2,yes,3.7,paypal,33,no,680.5,no
RID-01298,36,core,26.04,climbing,2,1,yes,4.4,card,111,no,975.1,yes
RID-01299,50,plus,49.9,hiking,1,0,yes,4.1,paypal,47,no,2840.45,no
RID-01300,52,plus,45.68,camping,1,1,yes,4.8,bnpl,728,no,2421.67,no
RID-01301,18,summit,82.26,hiking,2,0,yes,3.3,paypal,522,no,2231.24,no
RID-01302,13,plus,44.24,camping,2,0,yes,3.6,card,37,no,747.23,no
RID-01303,26,summit,65.08,fishing,2,0,yes,4.7,bnpl,320,no,3071.38,yes
RID-01304,15,plus,42.31,hiking,2,0,yes,3.9,card,37,no,484.15,yes
RID-01305,43,plus,50.3,camping,1,1,yes,4.1,card,416,no,1646.34,no
RID-01306,36,core,22.87,climbing,0,0,yes,5.0,card,482,no,834.56,no
RID-01307,29,core,23.34,climbing,0,0,yes,3.8,paypal,420,no,949.54,yes
RID-01308,49,plus,43.28,hiking,0,0,no,3.6,paypal,319,no,2845.63,yes
RID-01309,13,core,19.58,fishing,2,0,yes,3.3,paypal,222,no,232.48,yes
RID-01310,50,core,23.89,hiking,1,0,yes,3.8,card,304,no,1435.88,yes
RID-01311,34,core,26.98,camping,1,2,no,4.8,card,115,no,885.34,yes
RID-01312,59,summit,82.18,climbing,0,0,no,4.4,bnpl,320,no,4396.4,no
RID-01313,36,plus,44.73,fishing,2,2,yes,5.0,paypal,196,no,1704.02,yes
RID-01314,46,summit,72.98,camping,2,1,no,4.3,paypal,48,no,6722.31,yes
RID-01315,11,summit,59.12,camping,2,0,yes,2.3,paypal,99,no,915.75,no
RID-01316,14,plus,46.42,hiking,0,0,no,4.5,card,480,no,1267.71,no
RID-01317,33,plus,46.4,climbing,0,1,no,4.1,card,53,no,1881.47,no
RID-01318,14,plus,50.06,camping,0,0,yes,4.0,card,284,no,1691.01,no
RID-01319,2,plus,44.64,fishing,1,1,yes,4.9,card,186,no,268.91,no
RID-01320,27,summit,88.38,camping,1,1,yes,3.8,card,98,no,1298.0,no
RID-01321,16,summit,55.0,climbing,1,0,no,4.4,card,545,no,1468.38,no
RID-01322,39,plus,51.87,fishing,2,1,no,3.2,paypal,611,no,2613.97,yes
RID-01323,35,plus,43.75,camping,1,1,yes,2.9,paypal,60,no,1979.51,yes
RID-01324,31,plus,46.84,hiking,2,0,yes,3.6,card,291,no,793.27,no
RID-01325,50,core,26.89,camping,0,1,no,3.8,bnpl,208,no,848.83,yes
RID-01326,4,core,26.84,climbing,0,0,yes,4.4,card,282,no,188.12,yes
RID-01327,47,core,23.44,hiking,5,0,yes,3.2,bnpl,1267,no,987.25,yes
RID-01328,29,core,26.64,climbing,1,0,yes,5.0,card,187,no,1180.91,no
RID-01329,42,plus,44.07,hiking,5,1,yes,3.3,card,130,no,2029.37,no
RID-01330,49,core,27.46,hiking,2,0,yes,3.9,paypal,237,no,3370.04,yes
RID-01331,18,summit,74.25,camping,1,1,no,4.0,card,337,no,1716.75,no
RID-01332,14,core,18.31,camping,0,0,yes,4.2,paypal,179,no,360.09,yes
RID-01333,45,core,25.9,hiking,3,0,yes,4.3,paypal,1196,no,2051.79,yes
RID-01334,38,plus,55.46,fishing,0,1,no,5.0,card,122,no,2189.16,no
RID-01335,11,core,31.23,climbing,1,0,yes,3.5,paypal,422,no,606.69,no
RID-01336,16,core,24.12,hiking,0,1,no,4.2,card,693,no,694.32,yes
RID-01337,52,core,17.42,fishing,0,0,no,3.9,card,16,no,284.57,no
RID-01338,33,plus,43.24,camping,0,0,yes,4.7,paypal,359,no,2543.65,no
RID-01339,55,core,22.55,fishing,0,1,no,4.3,bnpl,127,no,2093.75,yes
RID-01340,42,plus,43.69,camping,2,1,no,4.2,card,99,no,2706.98,no
RID-01341,12,core,19.55,camping,3,0,yes,2.9,card,222,no,345.66,no
RID-01342,12,core,23.09,fishing,0,1,no,3.7,card,661,no,578.32,yes
RID-01343,58,core,21.32,hiking,2,1,yes,3.3,paypal,497,no,964.11,no
RID-01344,45,core,27.78,fishing,2,0,no,3.7,bnpl,47,no,686.21,yes
RID-01345,36,summit,77.1,climbing,1,1,no,3.4,paypal,495,no,2248.22,no
RID-01346,41,plus,45.56,camping,1,0,no,3.6,paypal,124,no,2085.9,no
RID-01347,25,plus,43.66,camping,1,0,yes,3.7,card,588,no,1460.76,no
RID-01348,19,summit,55.0,hiking,1,0,no,3.7,paypal,27,yes,833.7,yes
RID-01349,50,core,27.33,hiking,1,0,yes,3.8,card,380,yes,909.99,yes
RID-01350,54,summit,78.96,hiking,0,1,no,3.3,card,111,no,3252.49,no
RID-01351,55,plus,46.56,camping,1,0,yes,4.0,card,491,yes,2662.12,no
RID-01352,47,plus,51.14,camping,1,1,yes,3.3,card,784,no,1569.35,yes
RID-01353,53,summit,68.96,hiking,1,0,no,3.6,paypal,225,no,4057.46,yes
RID-01354,31,core,26.02,camping,0,0,yes,4.0,paypal,157,no,1704.89,yes
