customer_id,churned,monthly_fee,tenure,subscription_tier,payment_method,paperless_billing,lifetime_value_estimate
AUR-01350,No,9.12,48,Basic,Credit Card,No,532.54
AUR-01351,No,17.7,49,Premium,Credit Card,Yes,1472.15
AUR-01352,No,16.45,10,Premium,PayPal,Yes,319.37
AUR-01353,No,8.33,2,Basic,Credit Card,Yes,19.89
AUR-01354,No,9.13,8,Basic,Debit Card,No,248.4
AUR-01355,No,15.29,29,Premium,Debit Card,Yes,1390.07
AUR-01356,No,7.22,9,Basic,PayPal,Yes,0.0
AUR-01357,No,12.02,51,Plus,Gift Card,Yes,329.09
AUR-01358,Yes,15.07,5,Plus,Credit Card,No,199.26
AUR-01359,No,13.12,57,Plus,Credit Card,Yes,711.84
AUR-01360,Yes,9.67,63,Basic,PayPal,Yes,625.1
AUR-01361,Yes,15.3,52,Plus,Credit Card,No,1456.5
AUR-01362,Yes,9.31,68,Basic,Credit Card,No,489.74
AUR-01363,No,13.11,68,Plus,Credit Card,Yes,1058.79
AUR-01364,Yes,8.93,3,Basic,PayPal,Yes,41.39
AUR-01365,No,13.34,24,Plus,Credit Card,Yes,413.67
AUR-01366,No,14.4,55,Plus,Debit Card,Yes,1354.08
AUR-01367,Yes,8.6,24,Basic,Credit Card,Yes,314.75
AUR-01368,No,8.1,53,Basic,Debit Card,No,536.99
AUR-01369,Yes,9.72,56,Basic,Credit Card,Yes,579.7
AUR-01370,No,7.82,72,Basic,PayPal,No,596.91
AUR-01371,Yes,9.5,24,Basic,PayPal,Yes,263.89
AUR-01372,No,17.71,25,Premium,Credit Card,No,723.86
AUR-01373,Yes,14.7,1,Plus,Credit Card,Yes,157.31
AUR-01374,Yes,15.96,20,Premium,PayPal,Yes,679.58
AUR-01375,No,15.83,20,Premium,PayPal,Yes,401.93
AUR-01376,Yes,11.06,33,Basic,Credit Card,Yes,1073.97
AUR-01377,Yes,14.91,30,Plus,Credit Card,Yes,476.96
AUR-01378,No,18.83,62,Premium,Credit Card,Yes,1268.82
AUR-01379,No,13.88,56,Plus,Credit Card,No,1019.96
AUR-01380,No,14.62,53,Plus,Credit Card,Yes,418.48
AUR-01381,No,14.88,0,Plus,Credit Card,Yes,0.0
AUR-01382,No,10.48,34,Basic,Credit Card,Yes,341.19
AUR-01383,No,14.23,53,Plus,PayPal,No,869.66
AUR-01384,No,15.15,17,Premium,PayPal,Yes,533.72
AUR-01385,No,20.25,31,Premium,PayPal,Yes,868.81
AUR-01386,No,7.48,53,Basic,Debit Card,Yes,835.83
AUR-01387,Yes,13.82,58,Plus,Debit Card,Yes,313.0
AUR-01388,Yes,8.45,62,Basic,Credit Card,Yes,1265.42
AUR-01389,No,18.25,31,Premium,Debit Card,Yes,536.58
AUR-01390,No,9.41,29,Basic,Credit Card,Yes,416.64
AUR-01391,No,17.92,27,Premium,Debit Card,No,924.77
AUR-01392,No,16.33,48,Premium,Gift Card,Yes,526.17
AUR-01393,No,8.92,30,Basic,PayPal,Yes,544.94
AUR-01394,Yes,7.59,29,Basic,Credit Card,Yes,367.47
AUR-01395,No,19.21,12,Premium,PayPal,No,539.17
AUR-01396,Yes,9.38,34,Basic,Credit Card,Yes,399.01
AUR-01397,No,12.26,17,Plus,Credit Card,Yes,254.47
AUR-01398,No,17.99,38,Premium,Credit Card,No,476.66
AUR-01399,No,14.71,64,Plus,Credit Card,Yes,727.81
AUR-01400,No,14.04,56,Plus,Debit Card,Yes,896.48
AUR-01401,No,13.49,34,Plus,Credit Card,Yes,683.06
AUR-01402,No,8.98,71,Basic,Credit Card,Yes,970.44
AUR-01403,No,16.89,71,Premium,Gift Card,Yes,817.71
AUR-01404,No,10.9,32,Basic,Debit Card,Yes,432.98
AUR-01405,No,8.74,55,Basic,Credit Card,Yes,648.45
AUR-01406,Yes,10.16,24,Basic,Debit Card,Yes,82.18
AUR-01407,No,18.31,64,Premium,Debit Card,No,1735.08
AUR-01408,Yes,7.72,27,Basic,Debit Card,Yes,80.2
AUR-01409,Yes,15.3,18,Premium,Debit Card,No,261.91
AUR-01410,No,15.52,9,Plus,PayPal,Yes,237.06
AUR-01411,No,15.37,61,Premium,Credit Card,No,576.94
AUR-01412,No,16.2,21,Premium,Debit Card,No,264.66
AUR-01413,No,18.55,59,Premium,Credit Card,Yes,428.36
AUR-01414,No,17.98,6,Premium,PayPal,Yes,95.32
AUR-01415,No,7.96,36,Basic,Credit Card,Yes,620.72
AUR-01416,No,19.67,31,Premium,Credit Card,Yes,184.96
AUR-01417,Yes,12.28,32,Plus,Gift Card,Yes,321.66
AUR-01418,No,15.96,12,Plus,Debit Card,No,310.09
AUR-01419,No,16.52,5,Premium,Credit Card,Yes,137.03
AUR-01420,No,18.91,25,Premium,Credit Card,Yes,448.23
AUR-01421,No,13.96,34,Plus,Credit Card,Yes,630.31
AUR-01422,No,14.37,57,Plus,Gift Card,Yes,1968.24
AUR-01423,No,13.52,33,Plus,Credit Card,Yes,483.61
AUR-01424,No,11.99,17,Plus,Credit Card,Yes,369.27
AUR-01425,No,9.71,19,Basic,Debit Card,No,272.23
AUR-01426,No,13.82,44,Plus,Credit Card,Yes,236.95
AUR-01427,No,10.07,31,Basic,Credit Card,Yes,434.59
AUR-01428,Yes,8.03,65,Basic,PayPal,Yes,417.67
AUR-01429,No,14.39,32,Plus,Credit Card,Yes,521.15
AUR-01430,No,14.8,41,Plus,PayPal,Yes,1064.65
AUR-01431,No,17.81,4,Premium,PayPal,Yes,117.08
AUR-01432,No,13.75,14,Plus,Credit Card,Yes,424.91
AUR-01433,No,9.01,62,Basic,PayPal,No,218.22
AUR-01434,Yes,7.61,25,Basic,PayPal,Yes,111.7
AUR-01435,Yes,8.81,30,Basic,Debit Card,Yes,319.62
AUR-01436,No,16.48,43,Premium,Debit Card,No,339.21
AUR-01437,No,9.83,4,Basic,Credit Card,No,31.19
AUR-01438,Yes,11.36,36,Plus,Credit Card,Yes,78.39
AUR-01439,No,18.61,25,Premium,PayPal,No,590.98
AUR-01440,No,17.88,10,Premium,Credit Card,No,282.87
AUR-01441,No,8.56,30,Basic,Credit Card,Yes,188.71
AUR-01442,Yes,8.74,32,Basic,Debit Card,Yes,402.41
AUR-01443,Yes,7.86,13,Basic,Credit Card,Yes,307.71
AUR-01444,Yes,8.34,39,Basic,PayPal,Yes,348.23
AUR-01445,No,10.75,54,Basic,PayPal,No,414.82
AUR-01446,No,12.14,19,Plus,PayPal,Yes,627.93
AUR-01447,No,16.98,70,Premium,Credit Card,Yes,1409.72
AUR-01448,No,16.45,44,Plus,Credit Card,Yes,1365.11
AUR-01449,No,12.68,56,Plus,PayPal,Yes,374.17
AUR-01450,Yes,9.06,5,Basic,Credit Card,No,11.54
AUR-01451,No,18.06,56,Premium,Debit Card,Yes,852.07
AUR-01452,No,15.7,24,Plus,Debit Card,Yes,514.56
AUR-01453,No,17.78,51,Premium,Credit Card,Yes,795.6
AUR-01454,No,17.74,58,Premium,Credit Card,No,878.58
AUR-01455,Yes,7.99,18,Basic,Debit Card,Yes,50.1
AUR-01456,No,8.68,18,Basic,Credit Card,Yes,83.83
AUR-01457,Yes,7.39,4,Basic,PayPal,Yes,102.47
AUR-01458,Yes,12.87,44,Plus,Debit Card,Yes,229.16
AUR-01459,No,17.33,56,Premium,Credit Card,Yes,927.09
AUR-01460,Yes,7.98,29,Basic,PayPal,Yes,398.73
AUR-01461,No,13.77,11,Plus,Credit Card,Yes,353.09
AUR-01462,No,14.74,23,Plus,Credit Card,No,330.19
AUR-01463,Yes,10.35,29,Basic,Gift Card,Yes,479.34
AUR-01464,Yes,8.85,66,Basic,PayPal,Yes,926.9
AUR-01465,Yes,13.01,9,Plus,Debit Card,No,188.62
AUR-01466,No,15.9,25,Plus,PayPal,Yes,592.7
AUR-01467,Yes,14.08,46,Plus,Debit Card,No,1111.69
AUR-01468,Yes,10.88,17,Basic,Credit Card,Yes,338.48
AUR-01469,No,14.54,64,Plus,Credit Card,No,1102.07
AUR-01470,Yes,8.89,66,Basic,Credit Card,Yes,535.86
AUR-01471,No,15.9,27,Premium,Credit Card,No,225.48
AUR-01472,No,8.95,54,Basic,Debit Card,Yes,1033.76
AUR-01473,No,9.63,55,Basic,PayPal,Yes,263.54
AUR-01474,Yes,13.67,49,Plus,Credit Card,Yes,564.0
AUR-01475,No,14.78,13,Plus,Debit Card,Yes,193.01
AUR-01476,No,15.88,3,Plus,PayPal,Yes,92.32
AUR-01477,No,13.83,25,Plus,Gift Card,No,346.88
AUR-01478,No,18.11,9,Premium,Credit Card,Yes,135.46
AUR-01479,No,16.07,21,Plus,PayPal,No,294.4
AUR-01480,No,13.26,46,Plus,PayPal,Yes,496.26
AUR-01481,No,14.91,42,Plus,Credit Card,Yes,413.34
AUR-01482,Yes,6.32,15,Basic,Credit Card,No,170.59
AUR-01483,No,14.58,1,Plus,Credit Card,Yes,141.13
AUR-01484,No,9.19,16,Basic,Debit Card,Yes,219.8
AUR-01485,No,12.71,33,Plus,Debit Card,Yes,553.91
AUR-01486,No,8.94,56,Basic,Debit Card,Yes,447.65
AUR-01487,No,16.71,26,Premium,PayPal,Yes,389.98
AUR-01488,No,14.25,20,Plus,Credit Card,Yes,268.44
AUR-01489,No,16.36,40,Premium,Credit Card,Yes,498.95
AUR-01490,No,14.0,5,Plus,PayPal,No,38.79
AUR-01491,Yes,10.48,16,Basic,Gift Card,Yes,552.58
AUR-01492,No,17.6,2,Premium,PayPal,Yes,190.23
AUR-01493,Yes,12.97,38,Plus,Credit Card,Yes,1486.67
AUR-01494,No,19.16,32,Premium,Credit Card,Yes,1100.29
AUR-01495,No,14.42,42,Plus,Credit Card,No,710.02
AUR-01496,Yes,14.17,45,Plus,Credit Card,Yes,246.66
AUR-01497,No,18.29,28,Premium,Credit Card,Yes,929.07
AUR-01498,No,13.9,63,Plus,PayPal,Yes,1523.55
AUR-01499,No,9.95,67,Basic,Debit Card,Yes,407.16
AUR-01500,Yes,13.91,8,Plus,Credit Card,Yes,168.71
AUR-01501,No,13.88,67,Plus,Credit Card,Yes,1044.33
AUR-01502,No,17.14,14,Premium,Credit Card,Yes,294.65
AUR-01503,Yes,7.86,18,Basic,Debit Card,Yes,285.08
AUR-01504,Yes,13.55,38,Plus,PayPal,Yes,634.74
AUR-01505,Yes,17.08,2,Premium,Credit Card,Yes,127.8
AUR-01506,No,14.16,26,Plus,PayPal,Yes,640.81
AUR-01507,No,13.22,14,Plus,Credit Card,Yes,133.54
AUR-01508,No,17.18,35,Plus,Credit Card,Yes,880.32
AUR-01509,Yes,10.23,59,Basic,Gift Card,Yes,673.18
AUR-01510,No,12.3,67,Plus,Credit Card,Yes,740.23
AUR-01511,No,8.73,15,Basic,Credit Card,Yes,334.95
AUR-01512,Yes,8.09,39,Basic,Debit Card,Yes,222.17
AUR-01513,No,13.29,34,Plus,Credit Card,Yes,677.19
AUR-01514,No,13.38,30,Plus,Credit Card,Yes,484.39
AUR-01515,No,19.01,46,Premium,Credit Card,Yes,1845.99
AUR-01516,Yes,9.19,72,Basic,Credit Card,Yes,931.24
AUR-01517,No,8.79,29,Basic,Debit Card,Yes,110.59
AUR-01518,No,15.0,4,Premium,Credit Card,Yes,58.99
AUR-01519,Yes,10.53,66,Basic,PayPal,Yes,1418.07
AUR-01520,Yes,9.33,68,Basic,PayPal,Yes,731.59
AUR-01521,No,9.2,23,Basic,Credit Card,No,132.87
AUR-01522,No,16.44,36,Plus,Credit Card,No,543.89
AUR-01523,No,19.27,62,Premium,Credit Card,Yes,2550.4
AUR-01524,No,12.41,36,Plus,Credit Card,Yes,326.61
AUR-01525,No,14.5,35,Plus,Credit Card,Yes,295.8
AUR-01526,Yes,9.89,67,Basic,PayPal,No,584.79
AUR-01527,No,10.08,60,Basic,Credit Card,Yes,531.6
AUR-01528,No,14.29,37,Plus,Debit Card,Yes,666.85
AUR-01529,Yes,9.77,11,Basic,Debit Card,No,74.79
AUR-01530,Yes,10.41,32,Basic,PayPal,Yes,433.22
AUR-01531,Yes,9.6,49,Basic,Credit Card,Yes,1013.65
AUR-01532,Yes,9.16,19,Basic,Credit Card,Yes,286.73
AUR-01533,No,14.39,39,Plus,Gift Card,Yes,1030.7
AUR-01534,No,15.47,48,Plus,Credit Card,Yes,1246.24
AUR-01535,Yes,10.23,6,Basic,Debit Card,Yes,0.0
AUR-01536,No,15.45,41,Plus,Debit Card,Yes,1219.98
AUR-01537,No,15.0,53,Premium,Debit Card,Yes,537.55
AUR-01538,No,13.45,15,Plus,Credit Card,Yes,48.42
AUR-01539,No,15.73,40,Premium,Credit Card,No,482.2
AUR-01540,No,14.22,51,Plus,Debit Card,No,558.2
AUR-01541,No,17.17,3,Premium,Debit Card,No,119.22
AUR-01542,No,8.9,47,Basic,PayPal,Yes,362.82
AUR-01543,Yes,9.02,18,Basic,PayPal,Yes,235.59
AUR-01544,No,10.71,29,Basic,PayPal,Yes,290.3
AUR-01545,No,11.75,47,Plus,Gift Card,Yes,701.61
AUR-01546,No,14.11,0,Plus,PayPal,Yes,42.72
AUR-01547,Yes,10.61,1,Basic,Credit Card,Yes,75.27
AUR-01548,No,13.04,32,Plus,Credit Card,Yes,246.95
AUR-01549,No,8.98,69,Basic,Debit Card,Yes,490.86
AUR-01550,Yes,8.54,0,Basic,Debit Card,No,48.73
AUR-01551,Yes,10.45,57,Basic,Credit Card,Yes,1070.72
AUR-01552,No,13.77,5,Plus,Debit Card,Yes,118.62
AUR-01553,Yes,9.79,35,Basic,Credit Card,No,368.14
AUR-01554,Yes,9.31,31,Basic,Credit Card,Yes,258.7
AUR-01555,No,8.67,34,Basic,PayPal,Yes,287.68
AUR-01556,No,11.97,5,Plus,Credit Card,Yes,62.44
AUR-01557,No,21.46,55,Premium,Debit Card,No,1024.73
AUR-01558,No,14.48,20,Plus,Debit Card,No,362.35
AUR-01559,Yes,11.95,56,Plus,Debit Card,Yes,962.6
AUR-01560,No,20.67,47,Premium,Credit Card,Yes,674.41
AUR-01561,No,19.12,40,Premium,Debit Card,Yes,764.69
AUR-01562,No,14.17,22,Plus,Credit Card,Yes,243.85
AUR-01563,No,18.56,47,Premium,Debit Card,No,889.62
AUR-01564,No,15.01,72,Premium,Credit Card,Yes,1176.1
AUR-01565,No,18.24,67,Premium,Gift Card,No,1901.3
AUR-01566,No,12.52,66,Plus,PayPal,No,902.89
AUR-01567,Yes,9.32,16,Basic,Credit Card,Yes,169.1
AUR-01568,Yes,8.97,42,Basic,Credit Card,No,328.11
AUR-01569,No,12.97,29,Plus,Credit Card,Yes,311.86
AUR-01570,Yes,15.38,70,Plus,PayPal,Yes,931.25
AUR-01571,No,14.7,69,Plus,Debit Card,No,4587.94
AUR-01572,No,15.37,63,Plus,PayPal,Yes,827.09
AUR-01573,Yes,15.86,11,Plus,PayPal,No,211.79
AUR-01574,No,17.11,23,Premium,Debit Card,Yes,513.0
AUR-01575,No,8.33,51,Basic,Debit Card,Yes,547.66
AUR-01576,Yes,9.12,54,Basic,Credit Card,No,420.04
AUR-01577,No,16.68,25,Premium,Debit Card,Yes,471.9
AUR-01578,No,18.24,9,Premium,Debit Card,Yes,192.56
AUR-01579,No,17.24,9,Premium,PayPal,Yes,177.85
AUR-01580,No,19.38,49,Premium,Credit Card,Yes,642.78
AUR-01581,No,15.0,33,Premium,Credit Card,Yes,854.07
AUR-01582,Yes,9.26,35,Basic,Credit Card,No,22.73
AUR-01583,Yes,13.06,59,Plus,PayPal,Yes,827.65
AUR-01584,No,8.61,1,Basic,Debit Card,No,96.03
AUR-01585,Yes,15.79,55,Plus,Credit Card,Yes,1356.13
AUR-01586,No,18.11,20,Premium,Credit Card,Yes,650.19
AUR-01587,No,9.89,67,Basic,Debit Card,Yes,308.39
AUR-01588,No,12.23,69,Plus,PayPal,Yes,548.12
AUR-01589,No,10.28,36,Basic,Gift Card,No,558.83
AUR-01590,Yes,9.96,23,Basic,PayPal,Yes,261.5
AUR-01591,No,8.71,17,Basic,PayPal,Yes,290.03
AUR-01592,Yes,9.75,13,Basic,Credit Card,No,264.04
AUR-01593,No,16.58,72,Premium,Credit Card,Yes,1281.85
AUR-01594,No,14.89,13,Plus,Debit Card,Yes,369.55
AUR-01595,No,17.33,32,Premium,Debit Card,No,338.6
AUR-01596,No,13.4,34,Plus,Credit Card,Yes,446.81
AUR-01597,Yes,9.07,49,Basic,PayPal,Yes,331.85
AUR-01598,Yes,7.75,61,Basic,Credit Card,Yes,401.83
AUR-01599,No,18.48,40,Premium,Credit Card,No,477.81
AUR-01600,Yes,9.66,55,Basic,Credit Card,No,759.27
AUR-01601,No,16.2,41,Premium,PayPal,No,588.22
AUR-01602,Yes,9.14,31,Basic,PayPal,No,443.66
AUR-01603,No,12.87,11,Plus,Debit Card,Yes,212.7
AUR-01604,No,18.25,15,Premium,PayPal,Yes,544.74
AUR-01605,Yes,11.58,31,Basic,PayPal,Yes,577.97
AUR-01606,Yes,10.45,3,Basic,Credit Card,No,93.08
AUR-01607,No,17.65,23,Premium,PayPal,No,389.53
AUR-01608,No,9.7,33,Basic,Credit Card,Yes,664.4
AUR-01609,No,14.73,34,Plus,Debit Card,No,753.44
AUR-01610,No,15.12,59,Plus,Credit Card,Yes,793.67
AUR-01611,No,9.24,70,Basic,Credit Card,Yes,849.09
AUR-01612,No,15.09,53,Plus,Debit Card,Yes,1638.93
AUR-01613,No,14.25,5,Plus,Credit Card,No,135.58
AUR-01614,Yes,9.15,29,Basic,Debit Card,Yes,243.05
AUR-01615,No,16.93,53,Premium,Debit Card,Yes,961.01
AUR-01616,Yes,7.99,43,Basic,Debit Card,No,207.21
AUR-01617,Yes,7.25,33,Basic,Credit Card,Yes,427.63
AUR-01618,No,14.15,31,Plus,Credit Card,Yes,656.87
AUR-01619,No,17.24,29,Premium,Credit Card,Yes,647.24
AUR-01620,No,8.12,42,Basic,PayPal,Yes,367.25
AUR-01621,No,8.94,13,Basic,PayPal,Yes,241.15
AUR-01622,Yes,14.62,37,Plus,Credit Card,Yes,538.07
AUR-01623,No,17.74,15,Premium,PayPal,No,220.67
AUR-01624,Yes,6.88,49,Basic,Debit Card,Yes,490.73
AUR-01625,No,14.35,63,Plus,Gift Card,Yes,1623.25
AUR-01626,No,14.64,37,Plus,Credit Card,No,478.12
AUR-01627,Yes,8.45,28,Basic,Debit Card,Yes,610.24
AUR-01628,Yes,8.74,68,Basic,Debit Card,No,542.66
AUR-01629,No,8.77,48,Basic,Credit Card,No,489.69
AUR-01630,No,14.23,31,Plus,Credit Card,No,449.85
AUR-01631,Yes,15.0,2,Plus,Credit Card,Yes,60.91
AUR-01632,No,16.76,1,Premium,Debit Card,Yes,57.84
AUR-01633,No,12.04,16,Plus,Debit Card,Yes,505.2
AUR-01634,No,13.83,17,Plus,PayPal,No,56.65
AUR-01635,No,18.0,52,Premium,Credit Card,No,1545.73
AUR-01636,Yes,12.33,36,Plus,PayPal,Yes,996.19
AUR-01637,No,14.32,72,Plus,Credit Card,Yes,647.61
AUR-01638,No,17.54,39,Premium,Gift Card,Yes,854.84
AUR-01639,No,8.33,65,Basic,Credit Card,Yes,726.66
AUR-01640,Yes,15.96,40,Plus,PayPal,No,997.47
AUR-01641,No,13.42,26,Plus,PayPal,No,263.04
AUR-01642,No,8.65,52,Basic,PayPal,Yes,320.63
AUR-01643,No,14.14,32,Plus,PayPal,No,797.07
AUR-01644,Yes,10.71,20,Basic,Credit Card,Yes,180.05
AUR-01645,Yes,9.65,34,Basic,PayPal,Yes,231.1
AUR-01646,No,14.9,48,Plus,Debit Card,Yes,766.31
AUR-01647,Yes,8.43,27,Basic,Credit Card,Yes,361.89
AUR-01648,No,17.01,51,Premium,Gift Card,No,976.11
AUR-01649,No,20.53,71,Premium,Credit Card,Yes,1143.58
AUR-01650,No,18.65,30,Premium,Credit Card,Yes,793.96
AUR-01651,Yes,8.92,21,Basic,PayPal,Yes,312.91
AUR-01652,No,8.96,29,Basic,Credit Card,Yes,293.47
AUR-01653,Yes,8.22,61,Basic,Credit Card,Yes,417.39
AUR-01654,No,8.22,13,Basic,Credit Card,Yes,277.41
AUR-01655,No,17.38,71,Premium,PayPal,Yes,755.05
AUR-01656,Yes,11.51,30,Plus,PayPal,Yes,221.09
AUR-01657,No,10.0,61,Basic,Credit Card,No,898.52
AUR-01658,No,18.22,57,Premium,Debit Card,Yes,595.47
AUR-01659,Yes,13.36,57,Plus,Debit Card,Yes,492.35
AUR-01660,No,8.57,66,Basic,Debit Card,Yes,670.68
AUR-01661,No,7.9,13,Basic,Debit Card,Yes,247.28
AUR-01662,No,14.43,43,Plus,Gift Card,Yes,739.25
AUR-01663,No,16.35,7,Premium,Credit Card,Yes,162.0
AUR-01664,Yes,8.95,21,Basic,Credit Card,Yes,138.77
AUR-01665,No,17.29,2,Premium,Debit Card,Yes,70.43
AUR-01666,No,17.48,49,Premium,Credit Card,Yes,508.45
AUR-01667,No,16.0,44,Premium,Debit Card,No,735.47
AUR-01668,No,9.11,54,Basic,Credit Card,Yes,557.8
AUR-01669,No,7.02,12,Basic,Credit Card,Yes,258.64
AUR-01670,No,18.61,24,Premium,PayPal,Yes,684.99
AUR-01671,Yes,8.95,49,Basic,Credit Card,Yes,209.53
AUR-01672,No,11.0,60,Plus,Debit Card,Yes,1218.03
AUR-01673,No,12.82,64,Plus,PayPal,No,517.45
AUR-01674,No,9.86,5,Basic,Credit Card,Yes,67.67
AUR-01675,No,17.18,29,Premium,Credit Card,Yes,947.29
AUR-01676,No,17.42,0,Premium,Credit Card,No,8.37
AUR-01677,No,15.31,59,Plus,Debit Card,Yes,1487.55
AUR-01678,Yes,15.19,8,Plus,Credit Card,Yes,96.76
AUR-01679,No,17.08,60,Premium,Debit Card,Yes,2734.37
AUR-01680,Yes,14.44,11,Plus,Credit Card,Yes,330.73
AUR-01681,No,15.05,1,Plus,Credit Card,No,30.65
AUR-01682,No,22.72,64,Premium,Credit Card,Yes,4040.8
AUR-01683,No,14.25,32,Plus,Credit Card,No,695.63
AUR-01684,Yes,9.44,31,Basic,Credit Card,Yes,353.26
AUR-01685,No,11.22,47,Basic,PayPal,Yes,427.79
AUR-01686,Yes,10.24,20,Basic,Credit Card,Yes,83.89
AUR-01687,No,14.66,50,Plus,Debit Card,Yes,1105.62
AUR-01688,No,13.61,31,Plus,Debit Card,Yes,372.68
AUR-01689,Yes,14.13,19,Plus,Debit Card,Yes,146.23
AUR-01690,No,13.23,28,Plus,Debit Card,Yes,447.03
AUR-01691,No,16.93,0,Premium,Credit Card,Yes,161.42
AUR-01692,No,15.0,22,Premium,Debit Card,No,393.84
AUR-01693,No,10.44,43,Basic,Credit Card,Yes,445.51
AUR-01694,No,15.51,10,Plus,PayPal,Yes,84.04
AUR-01695,Yes,15.82,8,Plus,Credit Card,No,105.29
AUR-01696,No,15.65,47,Plus,PayPal,Yes,558.8
AUR-01697,No,11.79,31,Basic,Debit Card,No,259.53
AUR-01698,No,15.43,9,Premium,Debit Card,No,158.58
AUR-01699,No,19.2,54,Premium,Credit Card,Yes,1115.76
AUR-01700,No,13.5,56,Plus,Debit Card,Yes,783.67
AUR-01701,No,20.13,2,Premium,PayPal,Yes,141.58
AUR-01702,No,16.9,14,Premium,Debit Card,Yes,477.6
AUR-01703,Yes,9.75,27,Basic,Credit Card,Yes,361.63
AUR-01704,Yes,12.85,53,Plus,Credit Card,Yes,468.22
AUR-01705,No,15.52,5,Plus,Credit Card,No,116.88
AUR-01706,No,20.04,58,Premium,PayPal,Yes,1581.71
AUR-01707,No,9.15,23,Basic,Credit Card,Yes,400.14
AUR-01708,No,14.64,9,Plus,PayPal,Yes,240.1
AUR-01709,No,19.18,63,Premium,PayPal,No,1048.54
AUR-01710,Yes,9.96,6,Basic,Debit Card,Yes,84.59
AUR-01711,No,17.69,9,Premium,Debit Card,No,177.29
AUR-01712,No,14.38,69,Plus,Debit Card,No,384.29
AUR-01713,No,17.57,37,Premium,Debit Card,Yes,583.37
AUR-01714,No,18.28,33,Premium,Credit Card,Yes,535.73
AUR-01715,Yes,8.43,50,Basic,PayPal,Yes,671.9
AUR-01716,No,13.23,46,Plus,Gift Card,Yes,392.39
AUR-01717,No,9.1,44,Basic,Debit Card,Yes,304.38
AUR-01718,Yes,14.5,1,Plus,PayPal,Yes,103.75
AUR-01719,No,12.69,40,Plus,Gift Card,No,451.97
AUR-01720,No,19.39,20,Premium,Debit Card,Yes,251.03
AUR-01721,Yes,8.34,58,Basic,PayPal,No,657.51
AUR-01722,No,9.39,36,Basic,Debit Card,Yes,531.42
AUR-01723,No,14.75,9,Plus,Credit Card,Yes,244.69
AUR-01724,No,15.64,64,Plus,Credit Card,Yes,935.35
AUR-01725,No,15.95,20,Plus,Debit Card,Yes,353.85
AUR-01726,No,8.34,19,Basic,PayPal,No,236.83
AUR-01727,Yes,8.3,68,Basic,Credit Card,Yes,377.22
AUR-01728,No,18.63,56,Premium,PayPal,Yes,1284.72
AUR-01729,Yes,9.4,62,Basic,Debit Card,Yes,524.69
AUR-01730,No,14.84,48,Plus,Debit Card,Yes,498.13
AUR-01731,Yes,16.91,66,Premium,Credit Card,Yes,638.6
AUR-01732,No,8.85,8,Basic,Debit Card,Yes,81.02
AUR-01733,No,12.33,43,Plus,Credit Card,No,736.41
AUR-01734,Yes,7.06,21,Basic,Credit Card,Yes,247.44
AUR-01735,No,17.71,29,Premium,Credit Card,Yes,350.94
AUR-01736,No,14.23,17,Plus,Credit Card,No,524.44
AUR-01737,No,21.16,14,Premium,Credit Card,Yes,321.47
AUR-01738,Yes,7.53,32,Basic,Debit Card,No,459.3
AUR-01739,No,16.56,67,Plus,Credit Card,Yes,1850.23
AUR-01740,No,12.95,46,Plus,Credit Card,Yes,1202.47
AUR-01741,No,7.84,25,Basic,PayPal,Yes,283.47
AUR-01742,No,8.11,31,Basic,Debit Card,Yes,157.51
AUR-01743,Yes,9.4,38,Basic,PayPal,No,111.87
AUR-01744,No,18.39,17,Premium,Debit Card,No,336.23
AUR-01745,No,13.92,38,Plus,Credit Card,Yes,1278.77
AUR-01746,No,15.69,50,Plus,PayPal,Yes,805.05
AUR-01747,No,14.73,17,Plus,PayPal,Yes,541.14
AUR-01748,No,16.97,42,Plus,Debit Card,Yes,447.98
AUR-01749,No,13.11,51,Plus,Debit Card,Yes,1199.86
AUR-01750,No,12.8,37,Plus,Debit Card,No,655.57
AUR-01751,No,15.46,21,Plus,Debit Card,Yes,264.65
AUR-01752,No,9.21,40,Basic,PayPal,Yes,647.21
AUR-01753,No,19.38,57,Premium,Debit Card,Yes,773.23
AUR-01754,No,18.85,16,Premium,Credit Card,No,432.28
AUR-01755,Yes,10.06,41,Basic,Credit Card,No,253.85
AUR-01756,No,12.55,49,Plus,Credit Card,Yes,483.09
AUR-01757,Yes,9.74,23,Basic,Credit Card,Yes,210.84
AUR-01758,Yes,18.43,28,Premium,Credit Card,No,396.83
AUR-01759,No,18.16,64,Premium,PayPal,Yes,555.48
AUR-01760,No,19.43,26,Premium,Credit Card,No,1423.74
AUR-01761,Yes,10.06,43,Basic,Credit Card,No,298.11
AUR-01762,No,9.6,10,Basic,Credit Card,No,118.06
AUR-01763,No,9.2,67,Basic,Debit Card,Yes,206.62
AUR-01764,Yes,10.09,43,Basic,Debit Card,Yes,386.68
AUR-01765,No,9.91,55,Basic,Debit Card,No,488.81
AUR-01766,Yes,9.37,43,Basic,Gift Card,Yes,882.22
AUR-01767,No,19.14,25,Premium,Gift Card,No,640.49
AUR-01768,Yes,10.26,24,Basic,PayPal,Yes,139.31
AUR-01769,No,6.64,51,Basic,PayPal,No,340.75
AUR-01770,No,18.41,62,Premium,Credit Card,Yes,1994.15
AUR-01771,No,13.75,9,Plus,Debit Card,Yes,294.13
AUR-01772,Yes,13.91,61,Plus,Credit Card,Yes,618.33
