customerID,Churn,MonthlyCharges,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,TotalCharges
MW-55973-EZGP,Yes,108.44,Female,0,Yes,Yes,64,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,6957.27
MW-58156-CVKP,No,36.84,Male,0,No,No,47,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Electronic check,1743.55
MW-55229-DGKB,No,37.04,Male,1,No,Yes,28,Yes,No,DSL,No,No,No,Yes,No,No,Two year,No,Electronic check,1043.01
MW-77708-TJTE,Yes,68.81,Female,0,No,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),733.8
MW-84659-AYFZ,Yes,37.44,Male,0,Yes,No,49,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Electronic check,1850.96
MW-44314-SNRP,No,59.95,Female,0,No,No,34,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,2043.97
MW-48930-KYBT,No,42.6,Female,0,No,Yes,10,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),436.54
MW-69036-QDRY,No,51.99,Female,0,Yes,Yes,26,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),1356.44
MW-85353-HPKA,No,21.87,Male,1,No,No,70,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),1538.19
MW-12053-BERV,No,88.81,Male,0,Yes,No,19,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Bank transfer (automatic),1706.9
MW-27954-BDWW,Yes,100.11,Male,1,No,Yes,13,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,1294.32
MW-72438-NUFA,Yes,60.99,Female,0,No,Yes,49,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,2995.52
MW-12352-XHJN,No,62.91,Male,1,No,No,14,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),869.08
MW-26353-QBQP,Yes,82.87,Male,0,No,Yes,67,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,No,Electronic check,5560.94
MW-67147-TZTQ,No,64.06,Male,0,No,No,62,No,No phone service,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),3975.49
MW-74593-XMBW,Yes,115.89,Female,0,No,No,71,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),8218.73
MW-41344-ZZXX,Yes,24.51,Female,0,No,No,66,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),1619.06
MW-22448-SATC,No,89.83,Male,1,No,Yes,17,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),1518.58
MW-98857-DQYF,No,60.57,Female,1,Yes,Yes,15,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),902.88
MW-55720-DNJW,No,30.36,Female,0,No,No,25,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Two year,No,Credit card (automatic),764.32
MW-31800-EYGJ,Yes,120.0,Male,0,No,No,34,No,No phone service,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Mailed check,4084.03
MW-42142-SWMN,No,120.0,Male,0,No,Yes,64,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,One year,Yes,Mailed check,7651.19
MW-90818-RRUD,No,57.76,Male,0,No,Yes,53,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Two year,Yes,Electronic check,3066.84
MW-98798-YBFU,No,77.34,Male,0,Yes,No,47,Yes,No,DSL,No,No,No,No,Yes,No,One year,Yes,Bank transfer (automatic),3630.43
MW-42044-GQDV,Yes,49.86,Female,1,No,No,64,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,3184.83
MW-56379-HCCE,No,54.69,Female,1,No,No,47,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,2553.52
MW-15279-TBQR,No,30.03,Male,1,No,No,27,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,One year,No,Bank transfer (automatic),810.13
MW-25707-HQHL,No,25.59,Female,0,No,Yes,30,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,759.85
MW-94131-ADCA,Yes,119.32,Female,0,Yes,No,37,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),4433.94
MW-49631-JGGA,No,62.84,Female,0,Yes,Yes,6,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,350.8
MW-94747-UYTE,No,65.52,Female,0,Yes,No,54,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,3523.62
MW-56844-UGHV,No,39.68,Male,1,Yes,No,47,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,1849.49
MW-19317-FZWQ,No,69.7,Male,0,Yes,No,53,Yes,Yes,DSL,No,No,Yes,No,No,Yes,One year,Yes,Electronic check,3697.98
MW-37877-NGRL,No,18.89,Female,0,Yes,Yes,38,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),735.42
MW-67593-RBJC,No,40.79,Female,0,Yes,No,57,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),2332.58
MW-85327-KTCV,No,28.01,Male,0,No,No,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),1916.27
MW-93605-VGET,No,102.79,Female,0,Yes,Yes,41,No,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),4207.95
MW-96457-URDN,No,18.0,Male,0,No,No,32,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),563.86
MW-58646-GGPZ,Yes,28.62,Male,0,No,No,7,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),207.96
MW-81517-EFFF,No,18.0,Male,0,No,No,56,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,1001.26
MW-29415-YCER,No,37.3,Female,0,No,Yes,65,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Two year,Yes,Electronic check,2403.31
MW-36938-JXQD,Yes,50.21,Male,0,No,Yes,51,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),2569.48
MW-14025-MCLX,No,93.33,Male,0,No,Yes,63,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),5898.74
MW-45049-MRKZ,No,57.34,Male,0,Yes,Yes,62,No,No phone service,Fiber optic,Yes,No,No,No,No,Yes,Two year,No,Electronic check,3552.4
MW-61478-QTVU,No,51.68,Male,0,Yes,No,58,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,2999.25
MW-83383-YMDF,No,73.0,Male,0,No,Yes,36,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,One year,No,Mailed check,2605.41
MW-64480-FPCJ,No,50.71,Female,0,No,Yes,7,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,324.08
MW-93476-TMJN,Yes,120.0,Male,0,No,Yes,0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),0.0
MW-38966-DATQ,Yes,46.27,Male,0,No,No,14,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,647.11
MW-75849-SJFV,Yes,76.41,Male,1,No,No,31,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),2364.09
MW-42745-TBZP,No,88.79,Male,0,No,No,54,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),4802.85
MW-88451-HJPC,No,45.41,Male,0,No,No,33,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,1495.57
MW-52895-BKYK,Yes,68.96,Male,0,No,No,1,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),83.78
MW-18112-WUWD,No,48.97,Female,1,No,Yes,15,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),747.63
MW-34750-ZVWB,No,72.22,Female,0,Yes,No,71,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,5122.78
MW-53661-GNRR,Yes,67.03,Male,0,Yes,No,72,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,No,Mailed check,4811.11
MW-92878-ZAGB,No,59.79,Male,0,No,No,27,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),1585.59
MW-25293-NGQK,No,29.33,Male,0,Yes,No,58,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Two year,No,Mailed check,1722.64
MW-98970-GJRZ,Yes,119.91,Female,1,Yes,No,52,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,6221.18
MW-36222-EEZX,Yes,81.59,Male,0,No,No,67,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,No,Electronic check,5444.08
MW-79826-XYFE,No,18.0,Female,0,Yes,No,64,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,1153.95
MW-80785-RUVZ,Yes,51.39,Female,1,No,No,45,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),2290.24
MW-22784-XFHN,No,18.0,Female,0,No,No,28,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,505.93
MW-93598-HUVT,No,86.86,Female,0,No,No,45,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),3903.66
MW-82452-AVGJ,Yes,63.35,Female,0,Yes,No,23,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,1470.91
MW-86315-PCTS,No,64.12,Male,0,Yes,No,25,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Credit card (automatic),1615.55
MW-45037-LJGR,No,38.73,Female,1,No,No,44,Yes,No,Fiber optic,No,Yes,No,No,No,No,Two year,No,Mailed check,1720.67
MW-22719-ZMZM,No,54.53,Male,0,Yes,No,41,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),2238.82
MW-54677-AXJR,No,87.62,Male,1,Yes,Yes,42,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),3667.16
MW-18064-MQUZ,Yes,95.67,Female,0,Yes,No,28,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,2663.21
MW-35969-ZGAS,No,89.39,Female,0,Yes,No,29,No,No phone service,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),2584.35
MW-38141-EJUQ,No,18.0,Female,0,No,Yes,0,Yes,No,DSL,No,No,No,No,Yes,No,Two year,No,Electronic check,29.91
MW-33246-QVRY,No,58.42,Male,0,Yes,No,43,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),2508.32
MW-48522-ELLV,Yes,71.6,Male,0,Yes,No,42,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),3009.62
MW-99833-WJYR,Yes,41.96,Female,0,No,No,68,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,2876.06
MW-46567-FXES,No,18.0,Male,0,Yes,No,36,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,One year,Yes,Electronic check,651.82
MW-55515-YSNW,No,25.4,Female,0,Yes,No,34,No,No phone service,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,852.37
MW-65911-EGRT,Yes,108.99,Male,0,Yes,No,4,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Credit card (automatic),446.91
MW-49848-GRUP,No,28.26,Male,0,No,No,14,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),389.21
MW-59608-DZJK,No,65.43,Female,1,Yes,No,24,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,1574.66
MW-91003-PFBW,Yes,59.31,Female,0,No,No,27,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,1609.05
MW-43947-UENT,No,59.39,Male,0,No,No,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,1536.73
MW-24054-ZYBV,Yes,54.4,Female,0,Yes,No,28,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),1526.0
MW-33118-DRQY,Yes,87.67,Female,0,No,Yes,56,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,No,Electronic check,4933.52
MW-50722-PMQB,Yes,65.07,Female,0,Yes,Yes,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,576.23
MW-80580-ATMT,Yes,45.23,Female,0,Yes,No,24,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),1105.27
MW-54360-MWHK,No,65.54,Male,0,No,No,11,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,712.08
MW-22824-GDCC,No,25.67,Female,0,Yes,No,22,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),591.77
MW-67451-CJLV,No,78.28,Female,1,No,No,49,Yes,Yes,DSL,No,No,Yes,No,Yes,No,One year,Yes,Mailed check,3822.89
MW-14397-VNQE,Yes,43.57,Female,0,No,No,3,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,124.8
MW-91076-GFMJ,No,45.3,Female,0,Yes,No,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),1109.82
MW-18174-FMCW,No,79.39,Female,0,Yes,No,1,No,No phone service,DSL,Yes,Yes,No,No,Yes,No,Two year,Yes,Electronic check,102.67
MW-16451-UZGQ,No,51.78,Female,0,No,Yes,69,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,3585.1
MW-77314-VKYE,No,53.47,Female,0,No,No,53,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Credit card (automatic),2817.68
MW-54481-ENJQ,No,99.03,Male,0,Yes,Yes,17,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),1684.75
MW-81325-WHTH,No,34.8,Male,0,Yes,No,14,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),487.22
MW-42005-BVNR,No,78.95,Male,0,No,No,7,Yes,No,DSL,Yes,No,No,No,No,No,One year,No,Electronic check,539.81
MW-44049-JLVP,No,92.49,Male,1,No,Yes,34,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,3155.11
MW-28435-DNDE,No,99.01,Female,0,No,No,55,Yes,No,DSL,No,Yes,Yes,No,No,No,One year,Yes,Electronic check,5433.9
MW-76619-ZWWC,Yes,120.0,Female,0,No,No,42,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),5020.64
MW-45623-ZFEP,No,44.74,Female,0,Yes,No,64,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),2839.05
MW-53049-KMWQ,Yes,37.96,Male,0,Yes,Yes,25,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Mailed check,974.68
MW-24547-HYSG,No,88.52,Female,0,No,No,20,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Two year,Yes,Credit card (automatic),1762.74
MW-88837-BDEC,Yes,92.21,Female,1,Yes,Yes,34,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,3127.8
MW-84684-YBYU,No,40.28,Female,0,Yes,No,14,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),548.46
MW-13226-BLAG,No,78.54,Male,0,Yes,No,71,No,No phone service,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,5596.86
MW-62086-GSEU,No,120.0,Female,0,Yes,No,13,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,1539.3
MW-39648-SYPK,No,67.14,Male,0,Yes,No,34,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,No,Credit card (automatic),2264.7
MW-67073-TSFG,No,91.7,Female,1,No,Yes,38,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,One year,No,Credit card (automatic),3479.77
MW-62135-RWNX,No,111.3,Female,0,No,Yes,4,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,444.88
MW-16417-PRJR,Yes,120.0,Female,1,No,No,34,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,4089.88
MW-62132-BRKQ,Yes,71.37,Male,0,Yes,No,33,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),2345.08
MW-11670-ZLST,No,101.59,Male,0,No,No,18,No,No phone service,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,1851.79
MW-42365-EZPT,No,40.35,Male,1,Yes,No,9,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),353.12
MW-63516-DHYN,No,64.75,Male,0,Yes,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),179.12
MW-12369-AQWB,Yes,50.61,Female,0,Yes,No,0,No,No phone service,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,0.0
MW-54712-EMKC,No,18.0,Female,0,No,Yes,35,Yes,No,DSL,No,No,No,No,Yes,Yes,One year,Yes,Electronic check,618.39
MW-25251-ENQC,Yes,18.0,Male,0,Yes,No,6,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,90.47
MW-13421-TJZY,No,76.9,Female,0,Yes,Yes,70,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,One year,Yes,Credit card (automatic),5394.26
MW-90357-QADG,Yes,77.49,Male,1,No,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,1302.32
MW-14324-LJUQ,No,32.75,Male,0,No,Yes,47,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),1537.26
MW-53953-HZXR,Yes,110.72,Female,0,No,No,49,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,5409.84
MW-11919-FXTD,No,30.7,Male,0,No,Yes,36,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Two year,No,Bank transfer (automatic),1087.58
MW-37680-EGRX,No,71.72,Male,0,Yes,Yes,64,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,4606.68
MW-31819-DASL,Yes,51.54,Male,0,Yes,No,8,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,436.36
MW-15424-BLAY,No,67.21,Male,0,Yes,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),1161.61
MW-45633-WLVX,Yes,90.96,Female,0,Yes,No,18,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),1615.21
MW-38958-AQFH,Yes,86.72,Male,0,Yes,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,760.49
MW-54231-RDYM,No,85.24,Female,0,No,No,21,Yes,No,Fiber optic,No,No,No,No,No,No,One year,No,Mailed check,1819.72
MW-24546-WAUJ,No,81.4,Female,0,Yes,No,22,Yes,Yes,DSL,No,No,No,No,No,Yes,One year,Yes,Credit card (automatic),1786.99
MW-15299-SNPP,Yes,25.82,Female,0,Yes,No,55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,1399.48
MW-96661-MLZZ,No,98.04,Male,0,Yes,No,22,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,2173.11
MW-35124-QDBZ,No,32.19,Female,0,Yes,Yes,63,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,2028.98
MW-44151-ESTV,Yes,60.82,Male,1,Yes,No,56,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,3414.46
MW-27255-HRLF,No,53.46,Female,1,No,Yes,65,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),3441.33
MW-33963-TUNW,Yes,74.5,Male,0,No,Yes,7,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),516.61
MW-34713-QUUW,Yes,49.46,Male,0,Yes,Yes,71,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,3525.89
MW-18017-RBZZ,No,59.24,Female,0,No,No,44,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Bank transfer (automatic),2596.95
MW-55828-TYEX,No,112.57,Male,0,Yes,No,71,Yes,No,Fiber optic,Yes,No,No,No,No,No,Two year,Yes,Mailed check,8011.0
MW-56513-DRNW,No,25.14,Male,1,Yes,No,25,Yes,No,DSL,Yes,No,Yes,No,No,Yes,One year,No,Bank transfer (automatic),608.75
MW-26107-NQHM,No,63.93,Female,0,No,Yes,69,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,4409.48
MW-73806-JYPE,No,30.58,Female,0,No,No,42,Yes,No,DSL,No,No,No,Yes,No,No,One year,No,Electronic check,1309.03
MW-12670-BWQL,Yes,84.23,Female,1,Yes,No,5,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),403.89
MW-55890-GHQN,No,42.2,Female,0,No,Yes,29,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,1227.87
MW-60865-NRYE,Yes,65.16,Male,0,No,No,10,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Two year,Yes,Electronic check,660.38
MW-61024-RUMK,No,24.26,Female,0,No,No,68,No,No phone service,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,1651.05
MW-59834-NSJD,No,102.75,Female,0,Yes,No,22,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),2256.75
MW-96289-CBXD,No,66.18,Male,0,Yes,Yes,16,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,1045.74
MW-60571-RENU,No,68.13,Female,0,No,No,40,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),2728.15
